collector_key,trans_dt,store_location_key,product_key,sales,units,trans_key
-1,"2015-06-11",6973,5849640461,1.71,1,31034469731182201506111523
-1,"2015-06-17",6973,77105810522,12.09,1,31057369731182201506171133
-1,"2015-10-09",6973,999999999999142,0.00,1,31512869731182201510091520
-1,"2015-11-19",6973,999999999999513,1.78,1,31665269731182201511191156
-1,"2015-10-16",6973,999999999999513,0.00,1,31533769731182201510161406
-1,"2015-09-30",6973,999999999999513,0.00,1,31469769731182201509301621
-1,"2015-08-25",6973,77105810409,20.45,1,31333869731182201508251438
-1,"2015-05-15",6973,999999999999513,11.11,1,30913769731182201505151655
-1,"2015-05-20",6973,999999999999134,17.76,2,30926869731182201505201029
-1,"2015-06-24",6973,3600033591,49.82,1,31100369731182201506241243
-1,"2015-09-29",6973,6551500015,24.01,1,3145986973118220150929932
-1,"2015-11-26",6973,77105880036,6.75,1,31696369731182201511261636
-1,"2015-06-23",6973,999999999999513,18.39,1,31095069731182201506231404
-1,"2015-10-22",6973,999999999999513,8.76,1,31554269731182201510221658
-1,"2015-09-11",6973,6700000829,4.24,2,31399969731182201509111600
-1,"2016-01-29",6973,999999999999513,0.00,1,31929269731182201601291044
-1,"2015-12-10",6973,77105880035,1.76,1,31746969731182201512101506
-1,"2016-01-28",7167,999999999999513,12.60,1,44171671182201601281631
-1,"2015-12-16",6973,999999999999513,0.00,1,31770169731182201512161605
-1,"2015-04-21",6973,999999999999513,56.62,1,30804169731182201504211509
-1,"2015-09-28",6973,999999999999513,0.00,1,31457269731182201509281320
-1,"2016-01-29",7167,5760664032,19.56,1,52071671182201601291301
-1,"2015-09-22",6973,999999999999513,1.78,1,31432869731182201509221014
-1,"2015-10-06",6973,999999999999513,111.94,1,31494869731182201510061552
141172978405,"2016-01-20",6973,38137005685,13.87,1,31891169731182201601201520
-1,"2016-01-25",7167,999999999999513,145.28,1,12671671182201601251636
-1,"2015-08-13",6973,77105810007,12.42,2,3128606973118220150813902
-1,"2015-09-11",6973,5770021599,6.02,2,31400969731182201509111703
-1,"2015-11-09",6973,999999999999513,7.32,1,31623969731182201511091429
-1,"2015-12-28",6973,999999999999513,7.32,1,31807969731182201512281506
-1,"2015-08-19",6973,999999999999513,29.82,1,31311269731182201508191306
134509365288,"2016-01-28",6973,999999999999513,7.32,1,31927069731182201601281425
-1,"2015-12-03",6973,77105890016,4.24,2,31720269731182201512031000
-1,"2015-09-01",6973,6458900111,23.12,1,31358269731182201509011401
-1,"2015-08-24",6973,999999999999513,0.00,1,31324669731182201508241244
-1,"2015-12-14",6973,6490007069,1.94,1,31758469731182201512141545
-1,"2015-07-15",6973,5849640461,1.71,1,31182569731182201507151501
-1,"2016-01-15",6973,999999999999142,0.00,1,31875569731182201601151445
-1,"2015-12-22",6973,5770021585,3.01,1,31798469731182201512221435
-1,"2015-09-23",6973,5770022192,3.01,1,31439369731182201509231058
-1,"2015-07-14",6973,999999999999513,14.63,1,31171869731182201507141028
-1,"2015-12-03",6973,999999999999513,15.36,1,31723269731182201512031530
139469948493,"2015-05-21",6973,77105810264,8.53,1,30943269731182201505211545
-1,"2015-04-27",6973,5770033148,3.19,1,30835869731182201504271613
-1,"2015-05-19",6973,999999999999513,0.00,1,30917269731182201505191104
-1,"2015-12-17",6973,5650035989,25.79,1,3177136973118220151217843
-1,"2015-07-28",6973,999999999999513,0.00,2,31232269731182201507281412
-1,"2015-07-10",6973,999999999999513,141.40,1,2033269731565201507101436
-1,"2015-07-29",6973,999999999999513,4.34,2,31234669731182201507291107
-1,"2015-05-29",6973,999999999999142,0.00,1,30978569731182201505291424
-1,"2015-04-07",6973,999999999999513,29.30,1,30743169731182201504071416
-1,"2015-11-12",6973,999999999999513,3.56,1,31638669731182201511121147
-1,"2015-09-18",6973,77105880035,1.58,1,3142326973118220150918947
-1,"2015-05-04",6973,999999999999513,4.11,1,3085996973118220150504858
-1,"2015-11-02",6973,999999999999513,18.01,1,31593169731182201511021452
-1,"2015-12-04",6973,999999999999142,0.00,1,31727069731182201512041120
-1,"2016-01-29",7167,999999999999513,34.43,1,53171671182201601291354
-1,"2015-08-31",6973,999999999999513,142.99,1,31352169731182201508311453
-1,"2015-07-07",6973,999999999999513,0.87,1,31146369731182201507071443
-1,"2015-11-27",6973,999999999999142,0.00,1,31699869731182201511271542
-1,"2015-05-19",6973,6120000349,6.73,2,30916369731182201505191014
-1,"2015-11-10",6973,999999999999513,7.32,1,31630369731182201511101507
-1,"2015-07-24",6973,999999999999142,0.00,1,31216269731182201507241341
-1,"2015-07-15",6973,999999999999513,60.64,2,31180469731182201507151042
-1,"2015-08-18",6973,5980000003,6.37,2,31303569731182201508181058
-1,"2015-04-27",6973,999999999999513,0.00,1,30832569731182201504271337
-1,"2015-12-02",6973,999999999999513,0.00,1,31717869731182201512021441
-1,"2015-11-17",6973,999999999999513,0.00,1,3165356973118220151117952
-1,"2015-12-18",6973,999999999999513,45.35,1,3177716973118220151218958
-1,"2015-05-25",6973,999999999999513,0.00,1,30955769731182201505251512
-1,"2015-06-26",6973,999999999999142,0.00,1,31111969731182201506261412
-1,"2015-06-30",6973,999999999999513,1.78,1,3112036973118220150630840
-1,"2015-11-12",6973,999999999999513,0.00,1,31641069731182201511121407
-1,"2015-12-21",6973,999999999999513,1.78,1,31792569731182201512211652
-1,"2015-09-22",6973,999999999999513,0.00,1,3143256973118220150922913
-1,"2015-05-13",6973,999999999999513,97.33,1,2013069731565201505131522
-1,"2015-11-05",6973,999999999999513,240.10,1,31610869731182201511051446
134401892950,"2015-11-13",6973,999999999999513,2.17,1,31646869731182201511131522
-1,"2015-07-06",6973,999999999999513,32.40,1,31137169731182201507061302
-1,"2015-11-24",6973,999999999999513,7.32,1,31679569731182201511241137
-1,"2015-12-11",6973,999999999999142,0.00,1,31752169731182201512111310
-1,"2015-05-22",6973,999999999999513,91.65,1,30947869731182201505221017
-1,"2015-04-09",6973,77105804265,8.53,1,3075166973118220150409945
-1,"2015-04-08",6973,5559944011,16.00,1,30750669731182201504081646
-1,"2015-10-26",6973,999999999999513,7.32,1,31563669731182201510261214
141267374921,"2015-06-10",6973,6202000541,3.54,1,31027669731182201506101203
-1,"2015-09-24",6973,999999999999513,1.78,1,31444269731182201509241129
-1,"2015-10-06",6973,999999999999513,0.00,1,31491369731182201510061212
-1,"2015-05-20",6973,999999999999513,0.00,2,30929569731182201505201426
-1,"2015-04-23",6973,5770022192,3.01,1,30821769731182201504231620
-1,"2016-01-27",6973,999999999999513,19.85,1,31919769731182201601271019
137311147808,"2015-10-26",6973,5847810307,32.02,1,31564669731182201510261515
-1,"2015-04-29",6973,999999999999513,17.80,1,30846469731182201504291052
-1,"2015-11-05",6973,999999999999513,0.00,1,31608769731182201511051026
-1,"2015-10-15",6973,999999999999513,43.89,1,2070969731565201510151609
-1,"2015-12-22",6973,999999999999513,47.51,1,31795369731182201512221137
-1,"2015-07-07",6973,999999999999513,34.16,1,3114156973118220150707846
-1,"2015-04-17",6973,999999999999142,0.00,1,30790969731182201504171049
-1,"2015-04-23",6973,6454130144,23.12,1,30820369731182201504231416
-1,"2015-04-28",6973,77105810876,7.99,1,30842769731182201504281337
-1,"2015-12-09",6973,999999999999513,26.81,1,208876973156520151209911
-1,"2015-10-01",6973,999999999999513,0.00,1,31473969731182201510011436
-1,"2015-05-29",6973,999999999999513,0.00,1,30979069731182201505291445
-1,"2016-01-29",7167,77105810778,16.00,1,54071671182201601291403
-1,"2015-07-15",6973,999999999999513,7.32,1,31181169731182201507151141
-1,"2015-04-07",6973,999999999999513,1.78,2,30744569731182201504071628
-1,"2015-10-05",6973,999999999999513,0.00,1,31487069731182201510051626
-1,"2015-10-05",6973,999999999999513,0.00,1,31485169731182201510051421
-1,"2015-10-07",6973,5565630204,9.77,1,31500169731182201510071425
-1,"2015-10-06",6973,999999999999513,0.00,1,31490569731182201510061133
-1,"2015-12-02",6973,999999999999513,0.62,1,31718869731182201512021600
134455666051,"2015-04-28",6973,6202000541,3.54,1,30842069731182201504281131
-1,"2015-11-16",6973,999999999999513,0.00,1,31650569731182201511161405
-1,"2015-12-15",6973,999999999999513,2.17,1,31763769731182201512151441
134453032933,"2016-01-27",7167,999999999999513,43.75,1,25071671182201601271228
-1,"2016-01-12",6973,999999999999513,89.64,1,31857669731182201601121320
-1,"2015-07-03",6973,999999999999142,0.00,1,31131169731182201507031017
-1,"2016-01-22",6973,999999999999513,0.00,1,31906569731182201601221404
-1,"2015-09-09",6973,4203710319,33.80,1,31382469731182201509091256
-1,"2015-10-14",6973,5770022296,3.19,1,3151996973118220151014844
-1,"2016-01-29",7167,999999999999513,13.85,1,50571671182201601291113
-1,"2015-09-16",6973,72225212109,4.43,1,31417169731182201509161432
-1,"2015-04-27",6973,5980000002,3.19,1,30837469731182201504271629
-1,"2015-06-10",6973,999999999999513,0.00,1,31030369731182201506101637
139490043754,"2015-10-27",6973,999999999999513,2.17,1,31571169731182201510271459
-1,"2015-12-16",6973,999999999999513,35.40,1,3176646973118220151216942
-1,"2015-11-23",6973,999999999999513,0.00,1,31676769731182201511231609
-1,"2016-01-05",6973,999999999999513,0.00,1,31829069731182201601051354
139476805161,"2015-11-19",6973,999999999999513,7.32,1,31669069731182201511191504
-1,"2015-10-06",6973,999999999999513,49.95,1,31495669731182201510061623
139476286777,"2015-04-23",6973,36382400351,18.67,1,30821469731182201504231614
-1,"2015-10-09",6973,6454130309,34.69,1,31511169731182201510091336
139476805161,"2015-11-19",6973,999999999999513,7.32,1,31669069731182201511191504
-1,"2015-11-24",6973,999999999999513,0.00,1,3167786973118220151124909
-1,"2016-01-20",6973,999999999999513,1.78,1,2106769731565201601201421
-1,"2015-08-19",6973,999999999999513,0.00,1,31311469731182201508191310
-1,"2015-05-14",6973,999999999999513,0.00,1,30906069731182201505141244
139469948493,"2015-11-24",6973,6363600840,7.10,1,31683469731182201511241555
141178981825,"2015-12-07",6973,77105840032,27.57,1,31730369731182201512071217
-1,"2015-07-08",6973,999999999999513,0.00,1,31148869731182201507081117
-1,"2015-10-23",6973,999999999999142,0.00,1,31559369731182201510231126
-1,"2015-11-19",6973,999999999999513,0.00,1,31664669731182201511191031
-1,"2015-12-18",6973,999999999999513,0.00,1,31781469731182201512181519
-1,"2015-06-19",6973,6890000013,2.30,1,31083269731182201506191632
-1,"2015-11-16",6973,999999999999513,0.00,1,31649769731182201511161302
-1,"2015-06-12",6973,999999999999513,61.55,1,2021569731565201506121011
-1,"2015-12-17",6973,5639431011,28.46,1,31774469731182201512171435
-1,"2015-09-16",6973,999999999999513,0.62,1,31418269731182201509161534
-1,"2016-01-04",6973,999999999999513,10.88,1,31823169731182201601041328
-1,"2015-05-13",6973,77105880036,6.21,1,30903469731182201505131510
-1,"2015-05-04",6973,6210000240,2.12,1,30863369731182201505041647
-1,"2015-11-03",6973,999999999999513,12.94,1,31598769731182201511031302
137266847622,"2016-01-25",7167,999999999999513,84.28,1,417167118220160125941
-1,"2016-01-27",7167,999999999999513,24.49,1,29271671182201601271534
-1,"2015-09-10",6973,999999999999513,0.00,1,31392369731182201509101437
139469948493,"2015-10-14",6973,77105880163,17.05,2,31522269731182201510141332
134525575558,"2015-04-20",6973,5639405695,22.23,1,30797969731182201504201518
-1,"2015-09-22",6973,999999999999513,23.78,1,205816973156520150922912
-1,"2015-10-09",6973,999999999999513,0.00,1,31509269731182201510091059
141245318113,"2015-09-24",6973,5873832561,20.45,1,31449869731182201509241507
-1,"2015-11-06",6973,999999999999513,66.07,1,31618869731182201511061504
-1,"2015-10-28",6973,999999999999513,0.00,1,31576369731182201510281406
-1,"2015-10-13",6973,999999999999513,0.00,1,31518269731182201510131520
-1,"2015-09-15",6973,5770021328,19.12,6,31410869731182201509151356
-1,"2015-04-13",6973,999999999999513,1.78,1,30768569731182201504131231
-1,"2015-05-26",6973,5849632873,3.19,1,30961569731182201505261512
-1,"2015-10-22",6973,999999999999513,67.62,1,31553169731182201510221545
-1,"2016-01-21",6973,6458900111,23.12,1,31899069731182201601211426
-1,"2016-01-06",6973,4138822061,6.75,1,31833069731182201601061124
-1,"2015-05-19",6973,5650000120,35.58,1,30917369731182201505191105
-1,"2015-12-01",6973,999999999999513,57.85,1,31712069731182201512011503
-1,"2015-08-07",6973,999999999999513,37.31,1,2042369731565201508071504
-1,"2015-09-14",6973,6210781321,6.75,1,31402269731182201509141020
-1,"2015-04-29",6973,999999999999513,7.32,1,30846269731182201504291049
-1,"2015-07-02",6973,999999999999513,0.00,3,3112606973118220150702852
134585359442,"2016-01-27",7167,999999999999513,67.60,1,29671671182201601271549
-1,"2016-01-27",7167,999999999999513,34.53,1,27171671182201601271404
-1,"2015-10-02",6973,999999999999513,0.00,1,31479769731182201510021433
-1,"2015-06-12",6973,999999999999513,11.75,1,2021969731565201506121012
-1,"2015-07-08",6973,999999999999513,0.00,1,31153969731182201507081633
-1,"2015-10-08",6973,999999999999513,0.00,1,31504269731182201510081104
-1,"2015-04-30",6973,6490040965,4.08,1,30852069731182201504301408
-1,"2015-09-01",6973,77105810007,40.48,6,3135506973118220150901921
-1,"2016-01-27",6973,999999999999513,7.32,1,31921669731182201601271416
-1,"2015-11-18",6973,6081504292,25.95,2,31661369731182201511181433
-1,"2016-01-30",7167,999999999999513,84.16,1,61071671182201601301028
-1,"2015-10-02",6973,5849642239,6.37,2,31478569731182201510021229
-1,"2015-06-11",6973,999999999999513,43.89,1,31032769731182201506111157
-1,"2015-12-08",6973,999999999999513,0.00,1,31734169731182201512081210
-1,"2015-11-17",6973,999999999999513,0.00,1,31658269731182201511171550
-1,"2015-05-28",6973,999999999999513,65.98,1,30973469731182201505281319
-1,"2015-07-13",6973,6454131992,35.58,1,31166469731182201507131055
-1,"2015-11-17",6973,77105810681,27.57,1,31655369731182201511171119
-1,"2016-01-27",7167,999999999999513,42.36,1,27071671182201601271354
-1,"2016-01-25",7167,999999999999513,78.11,1,13171671182201601251716
-1,"2015-12-07",6973,999999999999513,294.34,1,3172956973118220151207925
-1,"2015-11-24",6973,999999999999513,18.87,1,3167826973118220151124932
-1,"2015-08-19",6973,77105810160,12.09,1,3130896973118220150819923
-1,"2016-01-08",6973,999999999999513,1.78,1,31849769731182201601081551
-1,"2015-12-03",6973,999999999999513,41.76,1,31724069731182201512031647
-1,"2016-01-18",6973,999999999999513,17.76,2,31879069731182201601181434
-1,"2015-11-25",6973,999999999999513,21.34,1,31688369731182201511251443
-1,"2015-12-03",6973,999999999999513,8.88,1,31723169731182201512031506
-1,"2015-07-14",6973,999999999999513,0.00,1,31177969731182201507141437
-1,"2015-12-28",6973,999999999999513,7.32,1,31807969731182201512281506
139475594264,"2015-04-10",6973,999999999999142,0.00,1,30760969731182201504101000
-1,"2015-12-14",6973,999999999999513,105.18,1,31755469731182201512141134
-1,"2015-05-26",6973,999999999999513,56.59,1,30959269731182201505261138
-1,"2016-01-05",6973,999999999999513,10.88,1,31827669731182201601051112
-1,"2016-01-08",6973,999999999999513,10.88,1,31847669731182201601081352
-1,"2015-04-09",6973,5899700006,5.32,1,3075176973118220150409951
-1,"2015-11-24",6973,999999999999513,0.00,1,3167786973118220151124909
-1,"2015-09-22",6973,999999999999513,205.59,1,205576973156520150922904
-1,"2015-04-02",6973,999999999999513,0.00,1,30732769731182201504021441
-1,"2015-11-17",6973,999999999999513,19.58,1,31658869731182201511171657
-1,"2015-04-27",6973,999999999999513,21.95,1,30832969731182201504271424
-1,"2015-12-11",6973,999999999999142,0.00,1,31752369731182201512111329
-1,"2015-12-21",6973,999999999999513,7.32,1,31785769731182201512211304
-1,"2016-01-26",7167,999999999999513,30.12,1,20671671182201601261652
-1,"2015-11-05",6973,999999999999513,0.00,1,31608969731182201511051052
-1,"2016-01-15",6973,999999999999513,62.21,1,2104169731565201601151500
-1,"2016-01-20",6973,999999999999513,0.00,1,31889569731182201601201343
139490041658,"2015-12-30",6973,999999999999513,5.30,1,31814069731182201512301131
-1,"2015-11-09",6973,999999999999513,0.00,1,31624469731182201511091502
-1,"2015-06-05",6973,7279976791,7.10,1,31011669731182201506051240
-1,"2015-11-18",6973,999999999999513,0.00,1,2082969731565201511181447
-1,"2015-12-16",6973,999999999999513,0.00,1,31767669731182201512161255
-1,"2015-05-13",6973,999999999999513,56.30,1,2017569731565201505131540
-1,"2015-11-20",6973,999999999999513,1.78,1,3167076973118220151120918
-1,"2015-05-01",6973,999999999999142,0.00,1,3085496973118220150501852
-1,"2015-04-09",6973,77105810077,14.76,1,30753969731182201504091155
-1,"2015-08-10",6973,999999999999513,0.00,1,31269669731182201508101154
-1,"2015-08-21",6973,999999999999513,18.87,1,31322369731182201508211539
-1,"2015-04-27",6973,999999999999513,1.78,1,30835369731182201504271541
-1,"2015-10-02",6973,999999999999142,0.00,1,31482669731182201510021709
-1,"2015-10-01",6973,999999999999513,0.00,1,31473069731182201510011343
-1,"2015-09-10",6973,5849640461,1.71,1,31389869731182201509101130
-1,"2015-10-20",6973,5980021692,3.36,1,31542869731182201510201420
141178981825,"2015-07-31",6973,77105810425,17.05,2,31249269731182201507311611
-1,"2015-12-30",6973,999999999999513,0.00,1,31816269731182201512301519
-1,"2015-07-08",6973,999999999999513,1.78,1,31149669731182201507081336
-1,"2015-10-16",6973,999999999999513,0.00,1,31532569731182201510161134
-1,"2015-06-22",6973,999999999999513,0.00,1,31085669731182201506221316
-1,"2015-10-07",6973,6660000073,2.85,10,3149706973118220151007937
-1,"2015-06-24",6973,999999999999513,14.26,1,31103169731182201506241621
-1,"2016-01-12",6973,999999999999513,98.81,1,31857669731182201601121320
-1,"2016-01-05",6973,999999999999513,0.00,1,3182566973118220160105831
-1,"2015-12-09",6973,999999999999513,0.00,1,31739469731182201512091121
-1,"2015-07-10",6973,999999999999513,185.81,1,31162669731182201507101404
-1,"2015-07-03",6973,5980000003,3.19,1,31133669731182201507031521
134597236331,"2015-07-27",6973,77105810228,22.23,1,31220769731182201507271254
-1,"2015-09-11",6973,6660000073,0.28,1,31399469731182201509111526
-1,"2015-06-12",6973,999999999999513,229.26,1,2021069731565201506121009
-1,"2015-10-14",6973,6210000241,2.30,1,31525069731182201510141546
-1,"2016-01-28",7167,999999999999513,44.77,1,39071671182201601281348
-1,"2015-06-26",6973,999999999999513,7.32,1,31111569731182201506261256
-1,"2015-12-09",6973,999999999999513,0.00,1,31740069731182201512091225
-1,"2015-06-29",6973,77105880035,1.58,1,31115969731182201506291254
-1,"2015-10-22",6973,999999999999513,50.18,1,31551569731182201510221331
-1,"2015-10-06",6973,6260014232,28.46,1,31490469731182201510061131
-1,"2015-11-13",6973,999999999999142,0.00,1,31643169731182201511131018
139469948493,"2015-07-09",6973,77105810321,18.67,1,31158069731182201507091611
134527404327,"2015-10-06",6973,5770022296,3.19,1,31494369731182201510061523
-1,"2015-05-14",6973,999999999999513,0.00,2,30906169731182201505141254
134548067860,"2016-01-20",6973,77105880035,1.76,1,31891669731182201601201631
-1,"2015-09-10",6973,999999999999513,25.58,1,31393569731182201509101623
-1,"2015-12-28",6973,999999999999513,0.00,1,31807869731182201512281356
-1,"2015-11-02",6973,999999999999513,0.00,1,31594769731182201511021646
-1,"2015-03-31",6973,6700000829,2.12,1,30717869731182201503311524
-1,"2015-06-23",6973,5770021328,3.19,1,31096969731182201506231601
-1,"2015-07-10",6973,5980000003,3.19,1,31164869731182201507101541
-1,"2015-05-29",6973,999999999999142,0.00,1,3097696973118220150529916
-1,"2015-07-17",6973,6410085268,1.94,1,31191969731182201507171244
-1,"2015-05-22",6973,999999999999513,52.74,4,3094516973118220150522940
-1,"2015-04-10",6973,62064100076,28.46,1,30761569731182201504101048
-1,"2015-10-07",6973,5849640461,1.71,1,31497869731182201510071035
-1,"2015-11-05",6973,999999999999513,42.17,1,31610869731182201511051446
-1,"2015-05-05",6973,999999999999513,2.17,1,3086486973118220150505843
-1,"2015-07-28",6973,999999999999513,2.17,1,31229869731182201507281125
-1,"2015-04-14",6973,999999999999513,11.43,1,3077356973118220150414932
-1,"2015-04-28",6973,999999999999513,0.00,1,30842869731182201504281342
-1,"2015-04-08",6973,999999999999513,0.00,1,30749269731182201504081508
-1,"2015-09-01",6973,999999999999513,0.00,1,31356069731182201509011033
-1,"2015-09-22",6973,999999999999513,163.23,1,205606973156520150922905
-1,"2016-01-06",6973,999999999999513,1.78,1,31837069731182201601061549
-1,"2016-01-29",7167,999999999999513,87.08,1,55271671182201601291456
-1,"2015-09-15",6973,7339000011,3.01,1,31413969731182201509151650
-1,"2015-07-10",6973,999999999999513,59.33,1,2033869731565201507101443
-1,"2015-09-28",6973,7339000011,3.01,1,31457569731182201509281353
-1,"2015-06-05",6973,999999999999142,0.00,1,31012369731182201506051411
-1,"2015-12-10",6973,5849642239,3.36,1,31744769731182201512101127
-1,"2015-05-14",6973,999999999999513,14.63,2,30906669731182201505141414
-1,"2015-06-17",6973,5660079321,3.19,1,31063369731182201506171608
-1,"2015-06-18",6973,5650012025,14.22,1,31068869731182201506181630
-1,"2015-06-29",6973,999999999999513,3.56,1,31116969731182201506291411
-1,"2016-01-28",6973,999999999999513,7.32,1,31925069731182201601281149
-1,"2016-01-05",6973,999999999999513,103.22,1,31828069731182201601051135
-1,"2015-08-11",6973,41600000235,8.90,1,31276669731182201508111312
-1,"2015-11-17",6973,6700000928,2.30,1,31658169731182201511171527
-1,"2015-10-01",6973,999999999999513,0.00,1,31473069731182201510011343
-1,"2015-09-30",6973,77105810487,13.33,1,31467669731182201509301306
-1,"2015-09-30",6973,999999999999513,0.00,1,31470069731182201509301623
141144374238,"2015-12-02",6973,5899700008,4.97,1,31716169731182201512021229
-1,"2015-09-09",6973,999999999999513,1.78,1,31386369731182201509091446
141218573508,"2015-04-09",6973,6490040955,3.54,1,30758769731182201504091607
-1,"2015-11-06",6973,72225212109,5.32,1,31619669731182201511061553
-1,"2015-12-23",6973,999999999999513,0.00,1,3180076973118220151223932
-1,"2015-10-02",6973,999999999999513,34.34,1,31482669731182201510021709
-1,"2015-05-29",6973,999999999999142,0.00,1,30978769731182201505291425
-1,"2015-09-21",6973,999999999999513,0.00,1,31429969731182201509211426
-1,"2015-07-21",6973,999999999999513,1.78,1,31200169731182201507211035
-1,"2015-04-21",6973,999999999999513,105.22,1,2009469731565201504211536
139512306069,"2015-09-25",6973,5559944011,16.00,1,31454369731182201509251419
-1,"2015-09-21",6973,6700000928,2.12,1,31431569731182201509211618
-1,"2015-12-09",6973,999999999999513,1.78,1,31739369731182201512091032
-1,"2015-08-31",6973,5770032944,3.19,1,31349769731182201508311243
-1,"2015-10-22",6973,72225212109,5.32,1,3154946973118220151022910
139469948493,"2015-09-09",6973,3700080854,3.31,1,31386869731182201509091520
-1,"2015-11-10",6973,999999999999513,50.62,1,31630769731182201511101619
141158984066,"2015-05-14",6973,77105804102,30.24,1,30906869731182201505141434
-1,"2015-06-05",6973,999999999999134,2.67,2,31011469731182201506051225
-1,"2016-01-26",6973,999999999999513,7.32,1,31916269731182201601261328
-1,"2015-11-16",6973,999999999999513,0.00,1,31649769731182201511161302
-1,"2015-04-22",6973,999999999999513,14.63,3,30807469731182201504221119
-1,"2015-11-24",6973,999999999999513,26.13,1,3167876973118220151124949
-1,"2015-07-30",6973,999999999999513,7.32,1,31243669731182201507301157
-1,"2015-04-17",6973,999999999999513,0.00,1,30792769731182201504171324
-1,"2015-06-04",6973,999999999999513,2.17,1,31004269731182201506041446
137266847622,"2016-01-25",7167,999999999999513,73.69,1,417167118220160125941
-1,"2015-12-08",6973,999999999999513,79.48,1,31737469731182201512081538
-1,"2015-12-11",6973,999999999999142,0.00,1,3174966973118220151211943
-1,"2015-04-28",6973,999999999999513,1.78,1,30844769731182201504281621
137311147808,"2015-10-13",6973,6490040955,7.08,2,31515869731182201510131215
-1,"2016-01-28",6973,999999999999513,12.60,1,31924669731182201601281116
-1,"2015-10-19",6973,999999999999513,0.00,1,31538269731182201510191520
-1,"2015-04-09",6973,999999999999513,0.00,3,30752869731182201504091056
-1,"2015-10-06",6973,999999999999513,5.79,1,31491869731182201510061352
-1,"2015-12-24",6973,999999999999513,0.00,1,31804869731182201512241032
-1,"2015-04-28",6973,999999999999513,0.00,1,30843169731182201504281430
-1,"2015-10-09",6973,999999999999142,0.00,1,31511669731182201510091424
-1,"2015-12-22",6973,5980000003,3.36,1,31796469731182201512221313
139469948493,"2015-11-17",6973,77105880163,8.53,1,31657569731182201511171443
-1,"2015-09-29",6973,999999999999513,0.00,1,31460669731182201509291123
-1,"2015-11-03",6973,999999999999513,0.00,1,31598269731182201511031236
-1,"2015-06-22",6973,999999999999134,1.69,1,31089369731182201506221646
-1,"2015-12-08",6973,999999999999513,8.88,1,31737769731182201512081616
-1,"2015-10-23",6973,999999999999513,0.00,1,31560069731182201510231416
-1,"2015-06-19",6973,999999999999513,0.00,3,31070269731182201506191038
-1,"2015-09-01",6973,999999999999513,0.00,1,31356069731182201509011033
-1,"2015-09-30",6973,999999999999513,12.09,1,31469369731182201509301525
-1,"2015-04-16",6973,999999999999513,7.32,1,30788569731182201504161440
-1,"2015-12-03",6973,999999999999513,34.16,1,31723869731182201512031629
-1,"2015-07-10",6973,999999999999142,0.00,1,31160369731182201507101142
-1,"2016-01-11",6973,999999999999513,122.45,1,31854769731182201601111657
-1,"2015-04-28",6973,5770032944,3.19,1,30843769731182201504281536
141276802313,"2015-06-19",6973,77105802582,6.98,2,31070969731182201506191232
-1,"2015-05-08",6973,999999999999513,37.59,4,30888969731182201505081403
134464931731,"2015-11-24",6973,6380627067,26.63,1,3167846973118220151124933
141273503611,"2015-09-23",6973,999999999999513,7.32,1,31439769731182201509231133
-1,"2015-10-05",6973,77105810397,37.36,1,31487169731182201510051632
-1,"2015-09-15",6973,999999999999513,1.09,1,31409569731182201509151148
-1,"2015-05-29",6973,999999999999513,0.00,1,30980169731182201505291712
141178981825,"2015-11-11",6973,77105840176,131.70,1,31632369731182201511111139
-1,"2015-04-28",6973,999999999999513,7.32,1,30841269731182201504281017
-1,"2015-12-30",6973,5770021585,3.01,1,31814969731182201512301209
-1,"2015-08-06",6973,999999999999513,5.32,1,3126026973118220150806935
-1,"2015-10-21",6973,6625906411,4.43,1,31546769731182201510211238
-1,"2015-05-05",6973,6410085252,6.75,1,30870669731182201505051616
-1,"2015-04-08",6973,999999999999513,83.29,1,30746769731182201504081315
-1,"2016-01-05",6973,999999999999513,0.00,1,31828569731182201601051309
-1,"2015-09-22",6973,999999999999513,51.48,1,205966973156520150922918
-1,"2016-01-29",7167,999999999999513,31.17,1,50571671182201601291113
-1,"2015-11-13",6973,999999999999513,261.14,1,2076569731565201511131140
-1,"2015-12-21",6973,999999999999513,0.00,1,31786269731182201512211338
-1,"2015-10-28",6973,999999999999513,0.00,1,31577069731182201510281430
-1,"2015-07-30",6973,999999999999513,389.27,1,31244769731182201507301346
139469912334,"2015-10-16",6973,77105810007,6.75,1,31533369731182201510161202
-1,"2015-09-08",6973,999999999999513,7.32,1,31375669731182201509081413
-1,"2015-04-27",6973,999999999999513,3.56,2,30833669731182201504271444
-1,"2016-01-28",7167,999999999999513,10.82,1,37071671182201601281155
-1,"2015-04-24",6973,6410085268,1.94,1,30829269731182201504241534
147850352701,"2016-01-29",7167,999999999999513,32.25,1,58671671182201601291655
-1,"2016-01-29",6973,999999999999513,0.00,1,31931769731182201601291539
-1,"2015-08-13",6973,5559948224,26.68,1,31287169731182201508131206
-1,"2015-07-08",6973,999999999999513,0.00,1,31148969731182201507081132
-1,"2015-11-11",6973,999999999999513,9.11,1,31633069731182201511111242
-1,"2016-01-08",6973,6700000932,2.30,1,31848169731182201601081423
140193731227,"2015-10-23",6973,77105810751,15.11,1,31562069731182201510231655
-1,"2015-04-14",6973,999999999999513,1.78,1,30776669731182201504141132
