product_key,collector_key,trans_dt,store_location_key,sales,units,trans_id
6565622220,-1,"2015-09-05",8142,10.66,1,31933814217192201509051153
999999999999513,-1,"2015-04-11",8142,0.00,1,3344381421182201504111620
999999999999513,-1,"2015-10-10",8142,100.55,1,4272081421182201510101042
7513743711,-1,"2015-09-10",8142,31.13,1,4131281421182201509101445
999999999999513,-1,"2015-10-10",8142,0.00,1,4272181421182201510101203
999999999999513,-1,"2015-10-02",8142,154.18,1,4232481421182201510021158
999999999999513,-1,"2015-10-27",8142,0.00,1,4359081421182201510271134
5559944011,-1,"2015-06-30",8142,16.00,1,16963581425160201506301526
999999999999142,-1,"2015-11-15",8142,0.00,1,4454581421182201511151446
72527434190,-1,"2016-01-12",8142,10.66,1,3722681424854201601121436
77105890009,-1,"2015-04-28",8142,14.22,1,26850814217192201504281129
77105880036,-1,"2016-01-03",8142,6.75,1,4676681421182201601031720
999999999999142,134511937054,"2015-10-24",8142,0.00,1,33958814221225201510241044
3700006487,-1,"2015-09-30",8142,12.98,1,3302481424854201509301343
999999999999142,-1,"2015-11-15",8142,0.00,1,34803814217192201511151253
6490000032,-1,"2015-09-11",8142,3.54,1,3212181424854201509111415
3700084432,-1,"2015-06-24",8142,13.87,1,29235814217192201506241818
2836783942,-1,"2015-11-18",8142,14.22,1,3491081424854201511181533
5610077433,-1,"2015-09-22",8142,15.65,1,3269081424854201509221311
77105810491,-1,"2016-01-16",8142,7.64,1,37465814217192201601161235
6490000032,-1,"2015-05-29",8142,3.54,1,168353814217192201505291616
999999999999513,-1,"2015-10-30",8142,0.00,1,4381081421182201510301954
999999999999513,-1,"2016-01-28",8142,0.00,1,4793581421182201601281254
6260014232,141218377442,"2015-04-05",8142,27.57,1,166959814221225201504051331
5610005194,141267391574,"2015-06-22",8142,8.53,1,3729981421182201506221840
5621982314,-1,"2015-03-31",8142,37.36,1,25640814217192201503311655
80490600305,-1,"2015-12-14",8142,10.68,2,3598081424854201512141227
79285032000,-1,"2015-06-20",8142,28.41,1,169274814220044201506201430
7447070145,-1,"2015-08-01",8142,10.59,1,30740814217192201508011233
999999999999142,-1,"2015-11-22",8142,0.00,1,4485381421182201511221217
6120000073,-1,"2015-04-02",8142,5.30,2,16686681425160201504021357
6210000000,137317673932,"2015-10-20",8142,5.32,1,17422681425160201510201436
41410000216,-1,"2015-04-07",8142,49.84,1,2586481424854201504071107
999999999999513,-1,"2015-10-18",8142,7.32,1,4306581421182201510181243
6009328076,-1,"2015-06-04",8142,22.23,1,168543814217192201506041401
62879100523,-1,"2015-07-03",8142,26.68,1,2957681424854201507031239
999999999999142,-1,"2015-06-26",8142,0.00,1,3752981421182201506261120
5621925491,-1,"2015-10-16",8142,31.13,1,3370481424854201510161225
5610007626,-1,"2015-11-02",8142,24.90,1,17486081425160201511021417
999999999999513,-1,"2015-04-27",8142,76.17,1,3431781421182201504271609
999999999999513,-1,"2015-12-09",8142,7.32,1,4569581421182201512091458
77105860472,-1,"2015-09-19",8142,11.55,1,32572814217192201509191216
999999999999513,-1,"2015-10-05",8142,0.00,1,4245181421182201510051251
6533805479,-1,"2015-06-19",8142,30.24,1,169239814220044201506191848
62879105171,-1,"2015-04-25",8142,71.18,1,3420381421182201504251239
77105840087,137769446633,"2015-12-22",8142,13.87,1,17722381425160201512221552
3660207948,141331883188,"2015-08-25",8142,9.77,1,17180281424854201508251421
6464206448,-1,"2016-01-19",8142,62.28,1,178260814217192201601191600
3746601901,-1,"2015-12-01",8142,7.10,1,3544981424854201512011003
77105810489,-1,"2015-09-13",8142,4.08,1,172606814220044201509131517
999999999999142,-1,"2015-04-10",8142,0.00,1,333428142118220150410922
999999999999513,-1,"2016-01-20",8142,7.32,1,4754581421182201601201115
999999999999142,-1,"2015-04-10",8142,0.00,1,16707381425160201504101358
999999999999142,-1,"2015-10-25",8142,0.00,1,174465814220044201510251604
999999999999513,-1,"2015-11-05",8142,0.00,1,4409081421182201511051432
999999999999513,-1,"2015-11-09",8142,0.00,1,4428381421182201511091656
6260096294,134550532721,"2015-07-05",8142,30.24,1,169804814221225201507051237
999999999999513,-1,"2015-08-10",8142,0.00,1,3970881421182201508101510
999999999999513,-1,"2015-10-04",8142,7.32,1,4240481421182201510041101
6210722750,-1,"2015-09-26",8142,22.23,1,32847814217192201509261101
77105810243,-1,"2015-04-04",8142,20.45,1,166928814220044201504041622
999999999999142,-1,"2015-06-06",8142,0.00,1,28566814217192201506061241
5550001123,-1,"2015-09-01",8142,7.99,1,3166581424854201509011226
7485164552,-1,"2015-06-06",8142,6.21,1,3645981421182201506061540
999999999999513,-1,"2015-12-22",8142,223.02,1,4634081421182201512221754
999999999999142,-1,"2015-09-25",8142,0.00,1,4201681421182201509251729
999999999999513,-1,"2015-04-06",8142,0.00,3,3305981421182201504061051
80490600302,-1,"2015-08-06",8142,5.34,1,170930814217192201508061413
6700000462,-1,"2015-12-02",8142,5.32,1,176279814217192201512021833
999999999999142,-1,"2015-10-02",8142,0.00,1,4232681421182201510021212
999999999999513,-1,"2015-08-21",8142,30.71,1,4035881421182201508211749
41410000216,-1,"2015-08-19",8142,49.84,1,4017281421182201508191055
80490600302,139485759217,"2015-04-23",8142,21.36,4,167393814221225201504231044
77105810106,134509025134,"2016-01-09",8142,14.22,1,3705681421719220160109957
77105880035,-1,"2015-04-30",8142,3.17,2,167609814210919201504301922
999999999999142,-1,"2015-08-30",8142,0.00,1,172072814221225201508301145
999999999999513,-1,"2015-08-10",8142,0.00,1,3969881421182201508101223
999999999999142,-1,"2015-04-10",8142,0.00,1,3335181421182201504101130
999999999999142,-1,"2015-11-27",8142,0.00,1,4507881421182201511271153
77105880037,-1,"2015-09-19",8142,2.30,1,172816814220044201509191404
6170091600,-1,"2015-10-06",8142,25.79,1,173677814217192201510061922
38290320145,-1,"2015-08-21",8142,64.06,1,4031681421182201508211207
7511000005,-1,"2015-11-22",8142,10.66,1,175764814220044201511221525
999999999999513,-1,"2015-04-28",8142,91.47,1,3438281421182201504281823
999999999999513,-1,"2015-08-26",8142,10.95,1,4058081421182201508261345
6210000157,-1,"2015-08-31",8142,6.21,1,3159581424854201508311245
5847805009,-1,"2016-01-14",8142,26.68,1,3736681424854201601141329
5849632873,-1,"2015-11-02",8142,6.73,2,174875814217192201511021616
77105880035,-1,"2015-08-14",8142,1.58,1,31176814221225201508141303
36519726124,-1,"2015-05-22",8142,14.76,1,27930814221225201505221004
999999999999513,-1,"2015-04-16",8142,79.90,1,16723781425160201504161406
72047318428,-1,"2015-05-02",8142,7.10,1,3465481421182201505021631
8390000626,-1,"2015-11-18",8142,5.14,1,175621814217192201511181928
999999999999513,-1,"2015-06-08",8142,0.00,1,3656381421182201506081912
999999999999513,-1,"2015-05-04",8142,205.57,1,3474181421182201505041813
999999999999513,-1,"2015-10-09",8142,0.00,1,4266181421182201510091034
80490600301,-1,"2015-05-05",8142,5.34,1,27170814217192201505051127
38151918167,-1,"2015-04-08",8142,12.44,1,3325881421182201504081901
999999999999513,-1,"2015-04-25",8142,0.00,1,3420681421182201504251315
999999999999513,-1,"2016-01-20",8142,7.32,1,4754581421182201601201115
72047323263,137270679102,"2015-04-29",8142,12.37,1,26899814221225201504291015
999999999999513,-1,"2015-12-22",8142,46.87,1,4633681421182201512221726
77105890006,-1,"2015-11-29",8142,10.64,2,35391814217192201511291104
7513770205,-1,"2015-09-21",8142,18.67,1,4180681421182201509211616
6033292780,-1,"2015-10-21",8142,17.78,1,3391081424854201510211303
77105810814,-1,"2015-10-13",8142,23.12,1,173904814217192201510131402
77105880035,-1,"2015-11-11",8142,1.76,1,4437881421182201511111347
999999999999142,-1,"2015-08-08",8142,0.00,1,3963981421182201508081257
5659400541,-1,"2015-05-01",8142,12.98,1,167650814220044201505011959
79285019441,134506649921,"2015-12-13",8142,31.13,1,176763814220044201512131435
75167208394,-1,"2015-08-04",8142,23.12,1,170767814220044201508041052
6574333102,-1,"2015-09-10",8142,16.00,1,32043814210919201509101658
79285002531,-1,"2015-11-12",8142,11.55,1,175366814210919201511121917
62507500728,-1,"2015-09-08",8142,14.58,1,172335814217192201509081453
4319416355,-1,"2015-07-31",8142,7.99,1,170675814220044201507311608
6490000033,-1,"2015-12-18",8142,3.54,1,177039814210919201512181837
77105890007,-1,"2015-04-14",8142,0.87,1,16721281425160201504141435
999999999999513,-1,"2015-06-18",8142,0.00,2,370618142118220150618910
999999999999513,-1,"2015-08-09",8142,70.22,1,3965881421182201508091109
999999999999142,-1,"2015-05-29",8142,0.00,1,2827281424854201505291411
5847810295,-1,"2015-08-05",8142,32.91,1,170903814220044201508051757
999999999999142,-1,"2015-10-03",8142,0.00,1,33210814217192201510031208
999999999999142,-1,"2015-10-10",8142,0.00,1,173859814220044201510101712
77105840234,134550534112,"2015-07-22",8142,3.01,1,3031481424854201507221424
999999999999142,-1,"2015-12-11",8142,0.00,1,4580581421182201512111402
3700028248,134586955196,"2015-06-17",8142,11.20,1,28924814217192201506171744
999999999999142,-1,"2015-06-07",8142,0.00,1,3649281421182201506071331
77105810265,-1,"2015-09-09",8142,11.55,1,172439814220044201509091831
2279693652,-1,"2015-08-21",8142,22.23,1,17145681424854201508211113
77105840058,134406875820,"2015-04-29",8142,24.01,1,3445681421182201504291948
6640001518,-1,"2015-10-27",8142,24.90,1,174567814220044201510271753
999999999999513,-1,"2015-10-03",8142,161.25,1,4236881421182201510031223
999999999999513,-1,"2015-09-04",8142,0.00,1,4104481421182201509041149
999999999999513,-1,"2015-11-07",8142,7.32,1,4421581421182201511071724
999999999999513,-1,"2015-06-24",8142,14.63,2,3738881421182201506241112
5610010167,-1,"2015-12-24",8142,5.86,1,3652081424854201512241424
999999999999513,-1,"2015-09-09",8142,0.00,1,412438142118220150909937
7830007020,-1,"2015-09-17",8142,17.78,1,324428142485420150917955
5770022327,-1,"2015-04-24",8142,0.02,1,2672881424854201504241507
62572001239,140203643165,"2015-12-10",8142,22.94,1,4573981421182201512101238
6700000175,-1,"2015-05-25",8142,5.32,1,28116814217192201505251931
77105810741,-1,"2015-06-18",8142,15.65,1,16917081425160201506181415
77105840235,-1,"2015-12-15",8142,3.19,1,176890814217192201512151734
999999999999134,-1,"2015-10-26",8142,3.90,1,4351881421182201510261011
77105810228,-1,"2015-10-31",8142,23.12,1,174821814221225201510311732
80490600302,-1,"2016-01-28",8142,5.34,1,17873081425160201601281313
30997598733,-1,"2015-06-08",8142,13.33,1,168783814220044201506081640
999999999999204,-1,"2015-12-07",8142,0.00,-1,176467814217192201512071629
999999999999142,-1,"2015-05-03",8142,0.00,1,27076814221225201505031005
72047352074,141120082473,"2015-10-22",8142,6.21,1,4327581421182201510221254
999999999999142,-1,"2015-08-30",8142,0.00,1,172083814221225201508301445
77105890044,-1,"2015-07-06",8142,12.44,1,169863814217192201507061357
999999999999513,-1,"2015-07-12",8142,65.84,9,3829281421182201507121154
1011903761,139485759217,"2015-09-29",8142,24.90,1,3298981424854201509291027
77105890011,-1,"2015-11-12",8142,14.22,1,3469681424854201511121527
7920032580,-1,"2015-04-30",8142,2.47,1,26973814217192201504301550
6700000464,-1,"2015-10-09",8142,5.32,1,173834814220044201510091849
5113153581,-1,"2015-07-16",8142,4.97,1,170266814210919201507161740
77105890003,-1,"2015-11-24",8142,2.12,1,175898814217192201511241932
999999999999513,-1,"2015-09-04",8142,43.06,1,4107081421182201509041541
6260006298,134513112974,"2015-11-24",8142,35.58,1,3515281424854201511241230
999999999999142,-1,"2015-04-12",8142,0.00,1,167183814221225201504121459
7940002674,-1,"2015-05-07",8142,9.42,1,27303814217192201505071359
999999999999513,-1,"2015-04-25",8142,11.55,1,3421281421182201504251405
77105840235,-1,"2015-09-23",8142,6.02,2,173049814217192201509231839
77105810391,-1,"2015-09-22",8142,15.65,1,172982814217192201509221705
999999999999142,-1,"2015-04-17",8142,0.00,1,3373781421182201504171003
6343571151,-1,"2015-11-23",8142,3.19,1,3510181424854201511231025
999999999999142,-1,"2015-08-08",8142,0.00,1,3963281421182201508081131
5770022717,-1,"2015-04-09",8142,4.97,1,167061814210919201504091957
4138822061,-1,"2015-04-26",8142,6.75,1,167496814221225201504261216
78616265003,-1,"2015-05-04",8142,5.32,1,167711814220044201505041808
7124915550,-1,"2016-01-21",8142,23.12,1,4763081421182201601211926
36519726112,139520642503,"2015-04-09",8142,9.42,1,3327281421182201504091033
5847810068,-1,"2015-04-28",8142,32.91,1,26832814217192201504281002
999999999999200,-1,"2015-12-24",8142,21.36,3,3650581424854201512241348
7336164500,140201608494,"2015-07-02",8142,8.88,1,29551814210919201507021856
999999999999204,-1,"2016-01-09",8142,0.00,-1,37075814217192201601091155
999999999999513,-1,"2015-04-17",8142,0.00,1,3378581421182201504171656
77105890003,-1,"2015-05-19",8142,2.12,1,27822814217192201505191554
2120039953,-1,"2015-12-11",8142,6.75,1,176689814220044201512111746
5980000003,141218377442,"2015-09-10",8142,3.19,1,172489814217192201509101636
77105840329,-1,"2015-07-06",8142,-35.58,-1,3799981421182201507061655
80490600302,-1,"2015-09-04",8142,5.34,1,172209814220044201509041637
999999999999142,-1,"2015-12-12",8142,0.00,1,4586281421182201512121358
77105890016,-1,"2015-03-31",8142,2.12,1,16682881425160201503311153
999999999999513,-1,"2015-08-18",8142,0.00,1,4013481421182201508181501
77105890044,-1,"2015-11-16",8142,12.44,1,175502814220044201511161712
6976200490,-1,"2015-12-24",8142,3.54,1,177330814210919201512241731
999999999999142,-1,"2015-04-11",8142,0.00,1,3344181421182201504111522
6210700501,-1,"2015-06-27",8142,18.67,1,2932681421719220150627905
77105810066,-1,"2015-09-25",8142,26.68,1,4197981421182201509251037
999999999999142,-1,"2015-06-14",8142,0.00,1,3684581421182201506141027
999999999999513,-1,"2016-01-14",8142,568.16,1,4729581421182201601141119
999999999999142,-1,"2015-12-29",8142,0.00,1,3667081424854201512291501
62058445679,-1,"2015-12-12",8142,23.12,1,176720814220044201512121555
9650670102,-1,"2015-04-26",8142,37.36,1,3424081421182201504261205
999999999999513,-1,"2015-12-08",8142,21.25,1,4566281421182201512081814
41410000215,-1,"2015-08-13",8142,24.92,1,17114581425160201508131349
5650035944,-1,"2015-05-06",8142,13.87,1,27236814221225201505061052
999999999999513,-1,"2015-10-01",8142,7.32,1,4226081421182201510011236
77105890003,-1,"2015-09-14",8142,2.12,1,32253814217192201509141734
999999999999142,-1,"2015-07-11",8142,0.00,1,29778814217192201507111203
6081506201,-1,"2015-10-14",8142,26.68,1,173987814217192201510141539
999999999999513,-1,"2015-05-13",8142,0.00,1,351968142118220150513913
5610007381,-1,"2016-01-19",8142,23.12,1,178266814217192201601191628
999999999999513,-1,"2015-08-15",8142,81.68,1,3998481421182201508151306
999999999999142,-1,"2015-07-24",8142,0.00,1,3038881424854201507241015
80490600302,-1,"2015-10-07",8142,5.34,1,3338681424854201510071520
999999999999513,-1,"2015-10-28",8142,7.32,1,4365181421182201510281102
41410000215,-1,"2015-07-11",8142,24.92,1,29778814217192201507111203
999999999999513,-1,"2016-01-29",8142,0.00,1,4799081421182201601291552
6120022503,137312016405,"2015-07-28",8142,6.73,2,30548814217192201507281801
3700014216,134544566288,"2016-01-09",8142,21.34,1,177935814220044201601091522
77105860090,-1,"2015-12-12",8142,11.55,1,35916814217192201512121332
999999999999513,-1,"2015-05-27",8142,14.63,2,3591781421182201505271540
77105880012,-1,"2015-04-27",8142,6.75,1,3427981421182201504271041
999999999999513,-1,"2015-08-18",8142,41.05,1,4011181421182201508181158
999999999999142,-1,"2015-12-05",8142,0.00,1,3559581421719220151205929
72047366376,-1,"2015-05-09",8142,7.10,1,27386814217192201505091007
7164150589,134515210675,"2015-09-22",8142,1.35,1,326698142485420150922936
41410000221,-1,"2015-08-24",8142,17.36,1,17166381424854201508241122
3600001095,-1,"2015-09-19",8142,12.98,1,172855814220044201509191726
77105810216,139477746547,"2015-05-27",8142,24.01,1,3593681421182201505271943
6551319766,-1,"2015-07-03",8142,2.83,1,3788381421182201507031637
77105810651,141144379888,"2015-04-18",8142,40.92,1,26408814217192201504181122
6009326580,139498348147,"2015-09-18",8142,20.45,1,172789814221225201509181900
30997843589,-1,"2015-10-27",8142,12.98,1,4358381421182201510271024
1204403889,-1,"2015-11-02",8142,12.44,1,174880814217192201511021659
77105880035,-1,"2015-12-23",8142,1.76,1,17727481424854201512231200
7920035886,-1,"2015-08-04",8142,6.21,1,170806814220044201508041421
5005123206,-1,"2015-08-30",8142,10.31,1,4079381421182201508301558
999999999999513,-1,"2015-05-13",8142,6.19,1,3521081421182201505131333
999999999999513,-1,"2015-10-05",8142,0.00,1,424258142118220151005931
999999999999142,-1,"2015-12-26",8142,0.00,1,36572814217192201512261241
999999999999513,-1,"2016-01-27",8142,7.32,1,4788081421182201601271055
77105810358,-1,"2015-05-04",8142,8.53,1,167709814220044201505041745
78616265005,-1,"2015-07-27",8142,5.32,1,3048081424854201507271514
7830007008,-1,"2015-11-26",8142,18.67,1,17594981425160201511261134
7013555219,139464176371,"2015-06-29",8142,35.58,1,3771081421182201506291732
999999999999142,-1,"2015-07-31",8142,0.00,1,30706814217192201507311234
77105890009,-1,"2015-06-07",8142,14.22,1,168679814221225201506071035
77105840088,-1,"2015-09-29",8142,5.86,1,3299681424854201509291125
77105880047,-1,"2015-06-22",8142,2.65,1,2904981424854201506221511
89299200231,-1,"2015-09-08",8142,9.77,1,172362814220044201509081831
77105810007,-1,"2015-09-11",8142,6.75,1,4135881421182201509111644
80490600305,-1,"2015-08-21",8142,5.34,1,17149481424854201508211537
41600000167,-1,"2015-06-14",8142,0.09,1,169112814221225201506141541
62058445677,-1,"2015-08-20",8142,23.12,1,17138781424854201508201342
6024538835,-1,"2015-09-10",8142,18.67,1,172484814217192201509101537
6490042244,-1,"2015-08-04",8142,8.53,1,170806814220044201508041421
999999999999513,-1,"2015-07-07",8142,29.26,4,3806481421182201507071826
38290326910,-1,"2015-09-14",8142,6.57,1,4143281421182201509141047
999999999999142,-1,"2015-10-10",8142,0.00,1,33524814217192201510101151
999999999999513,-1,"2015-09-22",8142,20.95,1,4183981421182201509221208
62527305000,-1,"2015-04-10",8142,30.24,1,3338481421182201504101540
7417040185,-1,"2015-07-15",8142,11.55,1,2994381424854201507151443
6210000000,-1,"2015-10-26",8142,5.32,1,174510814220044201510261731
999999999999513,-1,"2015-04-19",8142,3.56,1,3387381421182201504191241
3600037390,-1,"2015-12-01",8142,8.53,1,3547481424854201512011337
6009326570,-1,"2015-10-23",8142,-20.45,-1,4341581421182201510231822
5550001123,-1,"2015-07-30",8142,7.99,1,30680814210919201507302036
999999999999142,-1,"2015-11-14",8142,0.00,1,34743814217192201511141025
999999999999142,-1,"2015-04-12",8142,0.00,1,3345081421182201504121102
77105811236,-1,"2015-07-23",8142,4.97,1,3037581424854201507231424
3700006237,-1,"2015-05-31",8142,18.67,1,168441814221225201505311433
999999999999513,-1,"2015-04-27",8142,0.00,1,342718142118220150427916
77105880055,-1,"2015-05-26",8142,7.10,1,28154814217192201505261633
77105810532,-1,"2015-11-05",8142,10.66,1,3438081424854201511051445
999999999999142,-1,"2015-12-11",8142,0.00,1,457828142118220151211953
3660207948,-1,"2015-11-30",8142,9.77,1,176141814217192201511301723
999999999999142,-1,"2015-09-27",8142,0.00,1,4207481421182201509271118
77105880125,-1,"2015-11-07",8142,2.30,1,4421781421182201511071743
80490600401,-1,"2015-08-11",8142,7.12,1,3102881424854201508111543
6700000463,-1,"2015-06-17",8142,4.97,1,28941814217192201506171930
88766189959,134518883806,"2015-05-15",8142,58.72,1,27705814221225201505151534
3700019505,142807158413,"2015-03-31",8142,12.09,1,2560681424854201503311041
6551319766,-1,"2015-11-24",8142,3.01,1,3515681424854201511241246
62343971538,-1,"2015-09-26",8142,17.78,1,173181814220044201509261544
3700080853,-1,"2015-08-31",8142,10.66,1,31626814217192201508311831
999999999999513,-1,"2015-09-06",8142,0.00,1,4114881421182201509061227
999999999999513,-1,"2015-10-08",8142,46.74,1,4261581421182201510081307
80490600502,-1,"2015-10-26",8142,17.80,2,174500814220044201510261557
999999999999142,-1,"2015-10-02",8142,0.00,1,4233881421182201510021425
6490000031,-1,"2015-05-01",8142,3.54,1,2699181422122520150501911
89787100029,134509025134,"2015-04-28",8142,106.78,1,26845814217192201504281042
999999999999142,-1,"2015-06-16",8142,0.00,1,3693581421182201506161206
5849642353,-1,"2015-04-24",8142,7.64,1,3412281421182201504241149
999999999999513,-1,"2015-08-18",8142,45.48,1,4012181421182201508181304
75830262913,-1,"2015-05-10",8142,17.78,1,27452814221225201505101237
999999999999513,137781276143,"2015-07-22",8142,20.59,1,3881781421182201507221746
999999999999513,-1,"2015-07-24",8142,416.20,3,3893881421182201507241823
999999999999142,-1,"2015-04-17",8142,0.00,1,3374581421182201504171047
999999999999513,-1,"2015-08-24",8142,0.00,1,404228142118220150824957
80490600305,-1,"2015-07-05",8142,5.34,1,169812814221225201507051326
62005870145,139467554839,"2015-10-09",8142,12.37,1,4271081421182201510091859
62527303877,139482065604,"2015-10-21",8142,40.92,1,4321081421182201510211148
999999999999142,-1,"2015-10-03",8142,0.00,1,173482814220044201510031422
62879105171,-1,"2015-10-05",8142,74.74,1,4246781421182201510051536
6081504293,-1,"2015-08-31",8142,12.44,1,17209481425160201508311150
999999999999204,-1,"2015-08-27",8142,0.00,-1,3148681424854201508271516
999999999999513,-1,"2015-06-08",8142,82.13,6,3652481421182201506081216
80490600401,-1,"2015-11-21",8142,7.12,1,175725814220044201511211625
77105840077,-1,"2015-12-22",8142,13.26,5,4633181421182201512221708
6343570270,-1,"2015-12-08",8142,22.23,1,176524814217192201512081703
77141200003,-1,"2015-06-10",8142,1.78,1,168886814221225201506101136
999999999999513,-1,"2015-09-25",8142,0.00,1,4198281421182201509251057
80490600302,-1,"2015-06-19",8142,5.34,1,289768142485420150619946
6132834212,-1,"2015-05-29",8142,17.78,1,168324814217192201505291158
999999999999142,-1,"2015-04-11",8142,0.00,1,3341381421182201504111113
999999999999513,-1,"2015-06-06",8142,95.92,1,3645281421182201506061437
9100000050,-1,"2016-01-27",8142,14.22,1,17866581425160201601271402
999999999999142,-1,"2015-08-28",8142,0.00,1,3152981424854201508281337
77105860254,-1,"2015-07-03",8142,5.32,1,2956781424854201507031028
77105810035,-1,"2015-09-18",8142,15.65,1,3250581424854201509181244
1120600007,-1,"2015-06-15",8142,1.58,1,2874481424854201506151049
999999999999200,-1,"2015-10-26",8142,10.68,1,3403681424854201510261234
5659485152,-1,"2015-07-06",8142,6.75,1,2963981424854201507061138
6700010668,-1,"2015-11-04",8142,6.03,1,4404981421182201511041950
77105860244,-1,"2015-10-16",8142,11.20,1,4298081421182201510161049
1125000000,-1,"2015-04-10",8142,5.32,1,2608281424854201504101137
80490600305,-1,"2016-01-09",8142,5.34,1,37060814217192201601091007
7000006701,-1,"2015-10-03",8142,4.79,1,33217814217192201510031240
6343571100,-1,"2015-06-29",8142,3.19,1,3765381421182201506291013
6132834212,-1,"2015-05-28",8142,35.56,2,282338142485420150528923
5532503657,-1,"2015-12-17",8142,29.35,1,3609981424854201512171258
999999999999513,-1,"2016-01-06",8142,7.32,1,4689081421182201601061228
999999999999513,-1,"2016-01-02",8142,0.00,1,4670581421182201601021135
77105840325,-1,"2015-10-03",8142,53.38,1,33197814217192201510031138
89299201135,142811131752,"2015-11-05",8142,9.77,1,175035814210919201511051754
6210791720,-1,"2015-04-18",8142,65.84,1,167347814221225201504181639
999999999999513,-1,"2015-10-30",8142,7.32,1,4379981421182201510301712
3700022202,-1,"2015-09-01",8142,8.53,1,3166081424854201509011137
999999999999141,-1,"2015-08-20",8142,0.00,1,1713578142485420150820945
77105811214,-1,"2015-05-30",8142,10.66,1,2828281421719220150530918
999999999999142,-1,"2015-05-15",8142,0.00,1,27673814221225201505151129
77105880125,-1,"2015-04-27",8142,1.76,1,26811814217192201504271729
999999999999142,-1,"2015-08-09",8142,0.00,1,171076814221225201508091029
5847810064,-1,"2015-05-10",8142,29.35,1,27449814221225201505101226
77105880163,-1,"2015-08-10",8142,7.99,1,17111581425160201508101446
80490600302,-1,"2015-08-25",8142,5.34,1,17178681424854201508251205
77105880125,-1,"2015-09-14",8142,1.76,1,32262814217192201509141808
5770041657,-1,"2015-09-22",8142,3.19,1,173013814217192201509221952
999999999999513,-1,"2015-07-07",8142,0.00,2,3802281421182201507071009
7094230235,141174199548,"2015-11-15",8142,3.36,1,175478814220044201511151606
77105880122,-1,"2015-04-28",8142,1.76,1,167569814220044201504281914
62173209001,-1,"2015-06-15",8142,24.01,1,28795814217192201506151914
38137004408,141140433791,"2015-04-13",8142,13.87,1,16719681425160201504131552
5621986234,-1,"2015-07-20",8142,46.26,1,17040281425160201507201351
80490600303,-1,"2015-08-22",8142,5.34,1,171558814217192201508221207
41410000216,-1,"2015-11-11",8142,49.84,1,346158142485420151111954
999999999999142,134502194812,"2015-05-15",8142,0.00,1,27682814221225201505151239
999999999999513,-1,"2015-11-19",8142,7.32,1,4470381421182201511191035
5847810064,-1,"2015-11-22",8142,30.24,1,35070814217192201511221100
999999999999513,-1,"2015-04-02",8142,16.61,1,3295781421182201504021734
4154000529,-1,"2015-11-01",8142,7.10,1,174836814220044201511011524
999999999999513,-1,"2015-12-09",8142,10.20,1,4567281421182201512091046
77105810346,-1,"2015-07-31",8142,34.69,1,170667814220044201507311444
6533300842,-1,"2015-04-06",8142,9.42,1,2582181424854201504061212
3300000548,141235335753,"2015-05-14",8142,14.76,1,167991814210919201505141716
6210700506,141144379900,"2015-09-24",8142,49.82,1,327578142485420150924948
999999999999513,-1,"2015-07-20",8142,42.63,1,3867381421182201507201220
85509332005,-1,"2015-11-10",8142,29.35,1,3460681424854201511101518
999999999999142,-1,"2015-10-24",8142,0.00,1,33965814221225201510241109
77141200005,-1,"2015-05-22",8142,3.38,1,27948814221225201505221403
77105810088,139477419821,"2015-10-19",8142,18.67,1,174194814217192201510191635
6700010668,-1,"2015-11-16",8142,6.03,1,34858814217192201511161543
999999999999513,-1,"2016-01-04",8142,0.00,1,4680581421182201601041728
5639456040,-1,"2015-04-27",8142,14.76,1,26781814217192201504271314
999999999999142,141124541028,"2015-04-04",8142,0.00,1,329828142118220150404931
77105890011,134513112974,"2015-07-21",8142,28.44,2,30197814217192201507211104
72047335882,-1,"2015-06-20",8142,8.08,1,29007814217192201506201005
77105880125,-1,"2015-07-10",8142,1.76,1,170097814221225201507101557
999999999999513,-1,"2015-08-06",8142,68.69,1,3954381421182201508061754
999999999999513,-1,"2015-11-19",8142,0.00,1,4471081421182201511191143
999999999999142,142804265014,"2015-05-08",8142,0.00,1,3496881421182201505081305
80490600302,-1,"2015-12-09",8142,5.34,1,3576081424854201512091534
999999999999513,-1,"2015-08-14",8142,38.96,1,3990981421182201508141050
6343570181,-1,"2015-07-07",8142,18.67,1,2966881424854201507071545
77105810188,-1,"2015-07-04",8142,6.75,1,29610814217192201507041115
41410000216,-1,"2015-09-28",8142,49.84,1,3296881424854201509281228
999999999999513,-1,"2015-05-19",8142,7.32,1,354538142118220150519949
999999999999142,-1,"2015-08-21",8142,0.00,1,171500814220044201508211637
6210700641,137309404976,"2015-10-08",8142,23.12,1,333968142485420151008900
6700000464,-1,"2015-08-01",8142,4.97,1,30753814217192201508011339
5873832673,-1,"2015-10-15",8142,22.23,1,4293781421182201510151252
999999999999142,-1,"2015-07-24",8142,0.00,1,170475814220044201507241652
77105810076,-1,"2015-07-20",8142,14.76,1,30149814217192201507201559
999999999999142,-1,"2015-09-01",8142,0.00,1,17212681425160201509011453
999999999999513,-1,"2015-10-05",8142,0.00,1,4248181421182201510051824
80490600302,-1,"2015-04-21",8142,5.34,1,2655881424854201504211118
6812036802,-1,"2016-01-19",8142,14.17,1,17824181425160201601191400
