store_location_key,product_key,collector_key,trans_dt,sales,units,trans_key
8142,999999999999513,-1,"2015-11-16",10.86,1,4457581421182201511161250
8142,3700035751,-1,"2016-01-17",13.87,1,178176814220044201601171603
8142,6024536706,147841133795,"2015-08-04",32.02,1,30771814221225201508041820
8142,5545136417,-1,"2015-04-02",15.11,1,16687081425160201504021536
8142,7830007021,-1,"2015-07-23",17.78,1,17044081425160201507231555
8142,999999999999142,-1,"2015-08-22",0.00,1,4039881421182201508221557
8142,7920037021,137309560149,"2015-07-17",2.47,1,170299814220044201507171700
8142,9256710151,-1,"2015-04-05",12.37,1,166981814221225201504051532
8142,72047338217,-1,"2015-12-09",9.77,1,176578814217192201512091723
8142,89299200231,-1,"2015-04-26",9.77,1,167491814221225201504261100
8142,999999999999513,-1,"2015-10-22",0.00,1,4328681421182201510221601
8142,999999999999513,134599083427,"2015-12-05",72.61,1,4548281421182201512051108
8142,4111600519,-1,"2015-12-24",2.12,1,3649681424854201512241316
8142,72047335891,-1,"2015-12-05",6.75,1,176414814220044201512051653
8142,999999999999142,-1,"2015-09-05",0.00,1,31933814217192201509051153
8142,6800000113,-1,"2015-12-14",3.36,1,176820814217192201512141603
8142,6210700412,-1,"2015-10-09",15.11,1,173827814220044201510091758
8142,77141200001,-1,"2015-05-25",1.69,1,28113814217192201505251909
8142,3746602269,-1,"2015-06-22",6.75,1,2904981424854201506221511
8142,999999999999142,-1,"2015-04-17",0.00,1,3374381421182201504171032
8142,77105860244,-1,"2015-08-14",10.66,1,31181814221225201508141405
8142,77105811377,-1,"2015-11-27",13.33,1,3529181424854201511271057
8142,5532557232,-1,"2015-10-13",58.70,2,3359181424854201510131050
8142,6454131079,-1,"2015-06-09",35.58,1,168838814217192201506091344
8142,5610007439,-1,"2015-09-27",12.09,1,173221814220044201509271459
8142,74343400167,-1,"2015-05-07",5.27,1,3494681421182201505072050
8142,80490600302,-1,"2015-08-19",10.68,2,17130181425160201508191051
8142,4138824000,141172115808,"2015-11-05",9.77,1,4411481421182201511051844
8142,6260010084,-1,"2015-12-18",18.67,1,3614581424854201512181219
8142,999999999999513,-1,"2015-04-16",81.83,1,3366581421182201504161041
8142,77105810804,-1,"2015-07-09",12.09,1,170057814217192201507091426
8142,999999999999513,-1,"2015-08-06",0.00,1,3951281421182201508061151
8142,999999999999513,-1,"2015-11-24",0.00,1,4495081421182201511241541
8142,999999999999513,-1,"2015-05-08",285.85,1,3501481421182201505081926
8142,5621983632,-1,"2015-08-05",15.65,1,170910814220044201508051846
8142,999999999999513,-1,"2015-12-11",68.16,1,4579981421182201512111342
8142,3700088280,-1,"2015-06-03",4.38,1,284588142485420150603909
8142,999999999999200,-1,"2015-11-20",17.80,1,3499081424854201511201240
8142,999999999999513,-1,"2015-10-30",0.00,1,4378081421182201510301427
8142,6210000000,-1,"2015-06-24",4.97,1,29248814217192201506241934
8142,999999999999513,-1,"2015-12-15",7.32,1,4599081421182201512151804
8142,77105810942,-1,"2015-06-05",19.56,1,285188142485420150605908
8142,77105810077,-1,"2016-01-23",14.22,1,178466814220044201601231556
8142,6490000033,-1,"2015-07-03",3.54,1,169726814220044201507031651
8142,6700000462,-1,"2015-07-13",4.97,1,17022481425160201507131521
8142,7094212536,-1,"2015-09-11",4.79,1,172510814221225201509111156
8142,41410000221,-1,"2015-12-06",17.36,1,35652814217192201512061245
8142,999999999999513,-1,"2015-05-19",7.32,1,3547281421182201505191049
8142,89359400211,-1,"2015-04-24",7.99,1,167430814220044201504241707
8142,999999999999142,-1,"2015-12-12",0.00,1,4587581421182201512121715
8142,6565622220,-1,"2015-12-14",10.66,1,176823814217192201512141631
8142,3700088573,-1,"2015-08-01",20.45,1,30732814217192201508011145
8142,80490600201,-1,"2015-08-17",3.56,1,3129181424854201508171248
8142,5650035944,-1,"2015-10-14",14.22,1,4290781421182201510141940
8142,77105811076,-1,"2015-08-02",9.77,1,170742814221225201508021321
8142,6132834208,141337383345,"2015-08-02",14.22,1,170751814221225201508021452
8142,999999999999513,-1,"2015-11-26",0.00,1,4501381421182201511261111
8142,41410000216,-1,"2015-07-17",99.68,2,3003981424854201507171249
8142,8087804450,-1,"2015-04-18",15.65,1,2639281421719220150418914
8142,77105840290,-1,"2015-07-15",7.10,1,29949814217192201507151654
8142,72047300621,-1,"2015-08-14",12.25,1,171220814220044201508141949
8142,6009326082,-1,"2015-10-27",21.34,1,174584814220044201510271916
8142,77105880037,-1,"2015-06-28",2.30,1,169606814221225201506281538
8142,999999999999142,-1,"2015-06-13",0.00,1,169055814220044201506131628
8142,72047346019,-1,"2015-04-29",7.10,1,167599814220044201504291914
8142,72047342714,-1,"2015-05-22",14.22,1,27942814221225201505221221
8142,6230006029,-1,"2015-07-25",16.89,1,170526814220044201507251426
8142,999999999999513,-1,"2015-04-07",45.48,1,3320081421182201504071742
8142,7000011168,-1,"2015-09-01",7.10,1,3165681424854201509011125
8142,999999999999513,-1,"2015-11-03",0.00,1,4395581421182201511031231
8142,77105810189,-1,"2015-10-02",5.86,1,3314381424854201510021120
8142,72047367582,-1,"2015-08-05",5.32,1,170911814220044201508051847
8142,80490600302,-1,"2015-12-15",5.34,1,176897814217192201512151821
8142,5873970193,-1,"2015-11-24",17.78,1,3515881424854201511241251
8142,999999999999142,-1,"2015-06-28",0.00,1,169553814221225201506281018
8142,999999999999513,-1,"2015-08-29",50.53,1,4076481421182201508291526
8142,999999999999513,-1,"2015-09-14",0.00,1,4146181421182201509141618
8142,5113165301,-1,"2015-05-26",12.09,1,16825781425160201505261343
8142,999999999999142,-1,"2015-07-05",0.00,1,169822814221225201507051430
8142,999999999999513,-1,"2015-04-18",25.95,2,3384681421182201504181613
8142,6120022503,-1,"2015-11-26",7.08,2,3525681424854201511261600
8142,6260014592,-1,"2015-09-03",15.65,1,3181281424854201509031213
8142,6302369072,-1,"2015-05-17",12.02,1,3544481421182201505171540
8142,999999999999513,-1,"2016-01-05",0.00,1,4682581421182201601051122
8142,77105810490,-1,"2015-09-08",6.21,1,172336814217192201509081513
8142,999999999999513,-1,"2015-09-14",0.00,1,414218142118220150914912
8142,999999999999513,-1,"2015-05-21",0.00,1,3562981421182201505211916
8142,999999999999142,-1,"2015-07-24",0.00,1,170497814220044201507241837
8142,6081501560,134513112974,"2015-06-02",44.48,1,2842281424854201506021129
8142,5849632873,-1,"2015-11-04",6.73,2,175001814217192201511041935
8142,999999999999513,-1,"2015-12-28",0.00,1,4652081421182201512281208
8142,41410000221,-1,"2015-06-18",17.36,1,289468142485420150618903
8142,999999999999513,-1,"2015-06-11",29.26,4,3669381421182201506111504
8142,7099210228,134589743088,"2015-04-04",10.66,1,3301281421182201504041246
8142,62527307325,-1,"2015-05-28",18.85,1,3597481421182201505281246
8142,999999999999513,-1,"2015-10-06",41.81,1,4250681421182201510061141
8142,77105890011,-1,"2015-12-10",14.22,1,3578581424854201512101339
8142,77105810593,-1,"2015-12-08",25.79,1,4562181421182201512081204
8142,5847810295,-1,"2015-10-09",32.91,1,3346081424854201510091101
8142,72225212004,-1,"2015-07-18",4.97,1,30095814217192201507181213
8142,999999999999142,142807158413,"2015-11-20",0.00,1,3500381424854201511201312
8142,77105805448,-1,"2015-11-10",40.92,1,3458381424854201511101010
8142,6260094662,-1,"2015-10-16",46.26,1,3369181424854201510161047
8142,6260006179,141241573973,"2015-04-06",13.87,1,3311481421182201504061823
8142,999999999999142,-1,"2015-10-03",0.00,1,173510814220044201510031754
8142,6574332112,-1,"2015-11-10",11.55,1,175270814217192201511101920
8142,77105880035,-1,"2015-09-04",3.17,2,3187281424854201509041245
8142,999999999999513,-1,"2015-06-02",0.00,1,3624881421182201506021517
8142,999999999999142,-1,"2015-07-10",0.00,1,2973681424854201507101153
8142,77105810790,-1,"2015-09-21",25.79,1,172945814217192201509211908
8142,999999999999142,141160516590,"2015-06-06",0.00,1,3643281421182201506061035
8142,999999999999142,141263180905,"2015-08-21",0.00,1,171506814220044201508211711
8142,77105890003,141164059309,"2016-01-27",2.12,1,3781681424854201601271200
8142,75167200838,-1,"2015-11-29",33.80,1,176087814220044201511291616
8142,6132853200,139520190808,"2016-01-28",3.49,1,178760814210919201601281857
8142,5610000504,-1,"2015-08-27",13.87,1,171955814220044201508271943
8142,41410000216,-1,"2015-08-06",49.84,1,170924814217192201508061351
8142,77105810536,-1,"2015-04-13",8.53,1,3353881421182201504131952
8142,999999999999142,-1,"2015-12-11",0.00,1,176702814220044201512112020
8142,38137004452,134526428588,"2015-04-06",13.87,1,2582881424854201504061343
8142,8641400196,-1,"2015-09-30",15.65,1,17333781421719220150930920
8142,80490600502,-1,"2015-12-08",26.70,3,176527814217192201512081718
8142,7940012264,-1,"2015-07-17",14.76,1,3859681421182201507172018
8142,3700006487,-1,"2015-11-05",13.33,1,3438581424854201511051529
8142,6024538835,-1,"2016-01-12",19.56,1,37256814217192201601121820
8142,6282315902,-1,"2015-04-27",3.49,1,16754181425160201504271543
8142,999999999999513,-1,"2015-12-02",7.32,1,453078142118220151202925
8142,72047319631,-1,"2015-04-28",7.10,1,167566814220044201504281846
8142,3700060040,-1,"2015-11-18",14.22,1,3491081424854201511181533
8142,2279693874,134413499396,"2015-08-01",22.23,1,170702814220044201508011317
8142,5621945493,-1,"2015-05-26",25.79,1,2812281424854201505261013
8142,77105860142,134513112974,"2015-07-21",7.10,1,30197814217192201507211104
8142,6260006037,-1,"2015-04-02",18.67,1,16687081425160201504021536
8142,6170090028,-1,"2015-12-10",48.04,1,3579381424854201512101521
8142,6210700502,140207949492,"2015-12-22",27.57,1,4634181421182201512221755
8142,999999999999513,-1,"2015-09-14",7.32,1,4142581421182201509141001
8142,76379595367,-1,"2015-05-09",8.70,1,27390814217192201505091027
8142,6700000174,-1,"2015-04-09",3.54,1,2602981424854201504091045
8142,77105810712,134513112974,"2015-07-21",25.79,1,30197814217192201507211104
8142,5610003086,-1,"2015-04-10",28.46,1,2608281424854201504101137
8142,4111600595,-1,"2015-04-02",3.90,1,3291681421182201504021105
8142,999999999999513,-1,"2015-04-29",0.00,1,343948142118220150429949
8142,3700030659,-1,"2015-09-21",20.45,1,172940814217192201509211836
8142,999999999999142,-1,"2015-09-18",0.00,1,3249781424854201509181112
8142,999999999999142,137306071258,"2015-06-14",0.00,1,169091814221225201506141325
8142,999999999999513,-1,"2015-10-09",0.00,1,4270681421182201510091819
8142,77105890004,-1,"2015-08-21",9.77,1,17148681424854201508211435
8142,8281591561,-1,"2016-01-27",30.24,1,3782181424854201601271257
8142,999999999999204,-1,"2016-01-02",0.00,-1,177655814220044201601021614
8142,999999999999513,-1,"2015-10-13",0.00,1,4278081421182201510131006
8142,6565622220,-1,"2015-07-20",10.66,1,17040681425160201507201411
8142,999999999999513,-1,"2015-04-29",0.00,1,3442581421182201504291413
7296,4155465624,137270673172,"2016-01-13",23.12,1,316572965892201601132002
7296,77105840058,134592073222,"2015-04-11",22.23,1,9686729621791201504111228
7296,6041002243,137273225339,"2015-05-09",6.57,1,2633472965092201505091048
7296,6285152602,-1,"2015-06-29",3.01,1,35796729622512201506291220
7296,2420009344,137281209072,"2015-06-27",14.76,1,35515729622282201506271119
7296,999999999999200,-1,"2016-01-10",5.34,2,71795729622282201601101246
7296,5530011000,137281032336,"2015-08-05",5.50,1,42270729622282201508051649
7296,999999999999142,-1,"2015-10-10",0.00,1,54670729622282201510101012
7296,999999999999142,-1,"2015-10-23",0.00,1,57151729623318201510231401
7296,6540000096,139482947762,"2015-11-21",10.31,1,62919729622282201511211401
7296,7940027165,134548969494,"2015-10-09",10.66,1,54600729622282201510091718
7296,999999999999200,-1,"2015-04-15",5.34,1,1009772965092201504151324
7296,999999999999200,-1,"2015-07-16",17.80,1,38763729622282201507161202
7296,6170090352,-1,"2015-12-14",24.01,1,67199729623401201512142022
7296,999999999999142,-1,"2015-08-08",0.00,1,42828729622039201508081708
7296,999999999999142,-1,"2015-12-26",0.00,1,227072965892201512261335
7296,6081506342,-1,"2015-08-14",23.12,1,43762729623318201508141118
7296,999999999999513,-1,"2015-10-22",0.00,1,101817296118220151022910
7296,62080825284,-1,"2015-10-16",3.56,1,55750729622967201510161321
7296,4005800049507,-1,"2015-06-08",5.98,1,32160729621768201506081351
7296,5621986314,-1,"2015-04-11",11.20,1,9714729622526201504111328
7296,912848902,-1,"2015-10-04",8.88,1,53715729622967201510041633
7296,6120000074,-1,"2015-04-24",8.12,6,2366172965092201504241038
7296,7279977171,-1,"2015-10-11",9.77,1,54898729620172201510111158
7296,77105811216,-1,"2015-08-21",9.77,1,14660729620172201508211812
7296,72047309056,-1,"2015-03-31",11.55,1,20611729621768201503311303
7296,3607342282445,-1,"2015-09-23",17.78,1,51285729622282201509231242
7296,72047363159,141192720663,"2015-11-09",4.61,1,60787729622934201511091112
7296,999999999999142,-1,"2015-12-12",0.00,1,66737729622282201512121045
7296,999999999999142,134450527877,"2015-10-06",0.00,1,53979729622282201510061257
7296,5600000545,134566360955,"2015-12-12",8.86,2,134972965892201512121350
7296,36382473016,140203891037,"2015-11-04",10.31,1,59717729623401201511041817
7296,5530012282,-1,"2015-12-15",6.39,1,67351729622282201512151640
7296,5650036602,137281269886,"2015-10-01",37.36,1,53142729622967201510011852
7296,5557710809,-1,"2015-04-28",6.21,1,2464572965092201504282027
7296,62597299235,-1,"2015-11-03",53.38,1,1058172961182201511031037
7296,5384732526,-1,"2015-11-27",9.42,1,5707296589220151127942
7296,5659485059,-1,"2015-11-09",8.53,1,60962729619100201511092046
7296,999999999999142,-1,"2015-07-12",0.00,1,38172729622967201507121544
7296,1700012518,-1,"2015-07-19",12.98,1,1334572965892201507191121
7296,999999999999142,141339235911,"2015-08-07",0.00,1,1387172965892201508071850
7296,6700010402,139464440774,"2015-09-11",19.54,2,48657729621768201509111330
7296,72047360495,141218816026,"2015-05-10",8.88,1,2654772965092201505101039
7296,5980061407,-1,"2015-10-27",27.73,2,57972729622967201510271449
7296,4138800096,-1,"2015-12-04",20.45,1,1174472961182201512041142
7296,999999999999142,137264166670,"2015-09-25",0.00,1,374672965892201509251101
7296,6900001428,-1,"2015-09-18",12.44,1,50275729621768201509181349
7296,5610007482,-1,"2015-09-01",20.45,1,47154729622934201509011922
7296,5500000255,134590082384,"2015-05-22",33.78,2,2884272965092201505221838
7296,999999999999142,-1,"2015-06-27",0.00,1,1261472965892201506271101
7296,6900006104,-1,"2015-09-20",8.51,2,50772729622282201509201603
7296,999999999999200,-1,"2015-10-29",1.78,1,58400729623318201510291426
7296,77105810710,139447336234,"2015-09-19",20.45,1,5045172962228220150919925
7296,999999999999142,-1,"2015-08-23",0.00,1,45215729622967201508231005
7296,6024528437,141342676895,"2015-09-28",30.24,1,937472961182201509281824
7296,77105890003,134585250608,"2015-10-27",6.35,3,57982729622967201510271511
7296,1125000004,137320058993,"2015-10-01",4.43,1,53082729622967201510011635
7296,83876610520,141333833367,"2015-11-01",128.14,1,59187729622282201511012055
7296,5532503656,137292010894,"2015-12-22",27.57,1,68587729622282201512221005
7296,5660039260,-1,"2015-12-28",10.61,1,69691729622934201512281713
7296,5490000007,137266908828,"2015-10-30",4.43,1,58698729622282201510301725
7296,7124920431,137773828508,"2015-04-12",60.50,1,998572965092201504121550
7296,38151918126,-1,"2015-09-26",10.31,1,382472965892201509261104
7296,76131822122,141257939767,"2015-09-12",34.64,1,48882729623401201509121340
7296,77105840208,-1,"2015-12-20",2.47,1,68323729622967201512201825
7296,6170097266,134537494333,"2015-12-24",37.36,1,6908072965892201512241344
7296,6210700506,137264180357,"2015-11-27",44.48,1,64052729623401201511271908
7296,77105806960,-1,"2015-04-27",34.69,1,24386729622513201504271828
7296,999999999999204,-1,"2015-07-07",0.00,-1,37230729622039201507071454
7296,80089780804,141214812752,"2015-06-12",23.12,1,33019729622512201506121552
7296,5500000207,141333831857,"2015-11-29",5.27,1,727729622967201511291530
7296,7560960147,134648514395,"2015-11-07",26.68,1,60320729623401201511071323
7296,77105890060,-1,"2015-11-17",8.53,1,27672965892201511171346
7296,999999999999142,134502910520,"2015-12-27",0.00,1,69387729623570201512271027
7296,2953701603,137269263004,"2015-07-14",18.67,1,13102729622039201507141447
7296,7417039889,134545794538,"2015-08-03",19.56,1,41825729622282201508031259
7296,6591200620,134509266698,"2015-04-16",8.53,1,2254572965092201504161219
7296,77105880097,-1,"2015-04-07",6.98,2,21582729621768201504071023
7296,5659967911,134532031140,"2016-01-13",29.35,1,72310729622967201601131012
7296,7830007014,141240188435,"2015-06-28",9.77,1,2743729621771201506281256
7296,999999999999142,-1,"2016-01-30",0.00,1,75645729622967201601301403
7296,7940000210,-1,"2015-12-19",16.89,1,68075729622282201512191417
7296,77105890015,137320283157,"2015-07-10",2.12,1,37821729621768201507101503
7296,77105840078,-1,"2015-11-18",1.76,1,62303729622282201511181256
7296,999999999999513,-1,"2015-11-09",0.00,1,1084072961182201511091736
7296,85187700003,134648525090,"2015-09-25",106.78,1,927972961182201509251439
7296,6210700439,134569060482,"2015-11-14",39.12,2,61737729622967201511141632
7296,3746604133,-1,"2015-06-12",15.27,2,32950729622512201506121312
7296,999999999999142,141250108099,"2015-11-14",0.00,1,61743729622967201511141643
7296,77105810377,-1,"2015-06-29",11.20,1,35920729622934201506291900
7296,999999999999204,-1,"2015-08-06",0.00,-1,42458729622039201508061916
7296,6120001135,137310077342,"2015-04-07",20.61,2,21603729621768201504071236
7296,999999999999200,-1,"2015-12-02",17.80,1,64873729622967201512021643
7296,5770062826,141159407290,"2015-12-29",9.77,1,69923729622934201512292037
7296,77105890016,-1,"2015-12-24",2.12,1,6914872965892201512241608
7296,6700010402,-1,"2015-10-18",20.61,2,56293729622967201510181616
7296,999999999999142,134524159563,"2015-08-21",0.00,1,14655729620172201508211758
7296,999999999999142,-1,"2015-07-25",0.00,1,40473729622967201507251632
7296,5849642239,134550698864,"2015-05-01",2.83,1,2493972965092201505011225
7296,6155010582,134410379868,"2015-06-01",11.20,1,30715729621768201506011552
7296,77105860042,-1,"2015-07-23",8.15,2,40102729621768201507231619
7296,6890000036,-1,"2015-07-05",9.42,1,36934729622967201507051526
7296,999999999999200,-1,"2015-08-16",8.90,1,44231729622282201508161621
7296,77860100042,134520389422,"2015-10-08",5.14,1,54392729622967201510081646
7296,6754500812,134400746466,"2015-10-16",6.21,1,55787729622282201510161500
7296,3600019304,137264774534,"2015-06-15",15.11,1,33505729621768201506151217
7296,18213600030,134452014529,"2015-09-05",2.65,1,47686729622282201509051049
7296,77105860071,134565027383,"2015-07-15",7.10,1,38623729621768201507151221
7296,999999999999200,-1,"2015-08-28",28.48,4,46238729621768201508281544
7296,77105880048,-1,"2015-04-29",4.95,2,24790729622618201504291634
7296,6170094652,-1,"2015-04-09",23.12,1,22072729622512201504091634
7296,41600077811,-1,"2015-09-08",0.00,1,48061729621768201509081352
7296,3600042662,-1,"2015-04-27",19.56,1,24402729622513201504271939
7296,6533311110,139454347244,"2015-12-17",14.22,1,6761272962228220151217925
7296,6024543775,134561982059,"2015-05-11",31.13,1,2677672965092201505111513
7296,77105880021,-1,"2015-04-02",8.88,1,20994729621768201504021757
7296,5980027483,-1,"2015-04-02",2.30,1,1805729621771201504021419
7296,999999999999142,-1,"2015-11-15",0.00,1,61870729622282201511151411
7296,5847844811,134505527522,"2015-12-17",20.45,1,67786729622967201512172107
7296,5650002430,-1,"2015-11-08",33.80,1,6054472962296720151108906
7296,999999999999513,-1,"2015-11-12",0.00,1,1094572961182201511122005
7296,999999999999142,-1,"2015-11-15",0.00,1,61825729622282201511151119
7296,62080815247,-1,"2015-04-06",5.34,1,9293729622282201504061851
7296,5800031208,137270623639,"2015-11-28",15.97,3,636729621771201511281226
7296,77105810881,-1,"2016-01-05",9.77,1,71056729622934201601051828
7296,6672102039,137266794712,"2015-07-03",6.75,1,3662872965892201507031604
7296,6900000984,137269893538,"2015-10-24",30.92,3,57372729623401201510241349
7296,7940034857,-1,"2016-01-05",14.22,1,71015729621771201601051310
7296,999999999999142,-1,"2015-08-28",0.00,1,46294729622967201508281743
7296,77105810080,137273776140,"2015-05-11",7.10,1,2677172965092201505111454
7296,6700000453,134590082384,"2015-11-07",7.64,1,60251729623401201511071019
7296,6260045100,-1,"2015-11-20",28.46,1,62721729621771201511201548
7296,89299200293,134501814780,"2015-07-05",4.43,1,36965729622512201507051708
7296,7279977169,134501814780,"2015-07-05",6.21,1,36965729622512201507051708
7296,77105840009,-1,"2015-06-13",22.23,1,33295729622967201506131709
7296,77105840093,-1,"2015-04-17",7.10,1,1029372965092201504171354
7296,999999999999200,-1,"2015-06-03",19.58,1,3121172965892201506031813
7296,72047347804,141341141180,"2015-12-22",8.88,1,68607729622282201512221153
7296,77105810355,141176133991,"2015-07-02",7.10,1,36475729622512201507022045
7296,6957922707,-1,"2015-09-16",7.10,1,49873729621768201509161611
7296,2710000971,-1,"2015-12-21",10.66,1,68465729622934201512211534
7296,71294900886,134508231648,"2015-09-13",40.92,1,1620072965892201509131612
7296,80238900289,134537329270,"2015-05-07",62.30,1,222572962177120150507910
7296,6041006683,-1,"2015-09-18",7.64,1,347472965892201509181439
7296,41600000166,141339055454,"2015-11-08",0.00,1,60608729622967201511081337
7296,77105811027,137267465007,"2015-06-28",17.78,1,35668729622967201506281229
7296,6440300005,137264166532,"2015-07-05",9.42,1,36886729622967201507051252
7296,6260096143,137270678803,"2015-11-08",60.50,1,60637729623570201511081441
7296,1410019736,137267140846,"2015-06-03",6.21,1,3118372965892201506031701
7296,6754500839,-1,"2015-06-03",8.53,1,31057729621768201506031043
7296,999999999999142,-1,"2015-04-10",0.00,1,9509729622512201504101452
7296,7726000174,-1,"2015-11-19",1.23,1,62546729622282201511191730
7296,41700001712,134400746844,"2015-07-10",0.00,1,37813729621768201507101429
7296,5545178711,147852684067,"2015-09-24",4.97,1,372772965892201509241303
7296,6900001371,-1,"2015-04-18",12.44,1,2278572965092201504181412
7296,77105860091,134550063613,"2015-11-09",8.88,1,60891729622934201511091628
7296,5610007635,134649247050,"2015-10-10",11.55,1,17250729623570201510101911
7296,6700010665,134528907176,"2015-10-20",12.09,1,56679729622934201510202032
8142,4740011579,-1,"2015-12-05",25.79,1,176399814220044201512051507
8142,999999999999142,-1,"2015-08-08",0.00,1,3964881421182201508081521
8142,84105800564,-1,"2015-11-16",11.55,1,34856814217192201511161539
8142,999999999999142,134598774978,"2015-04-19",0.00,1,3387281421182201504191237
8142,999999999999142,-1,"2015-11-28",0.00,1,35370814217192201511281305
8142,6230001725,-1,"2015-09-18",16.89,1,4170281421182201509182055
8142,999999999999513,-1,"2015-09-11",0.00,1,4136781421182201509111915
8142,6081506201,141218377442,"2015-04-26",25.79,1,167525814221225201504261543
8142,999999999999513,-1,"2015-07-02",285.85,1,3780181421182201507021034
8142,7417034624,-1,"2015-11-18",7.64,1,175612814217192201511181840
8142,999999999999142,-1,"2015-08-29",0.00,1,172052814220044201508291550
8142,999999999999513,-1,"2015-08-06",8.35,1,3954881421182201508061908
8142,999999999999142,-1,"2015-08-29",0.00,1,172058814220044201508291626
8142,6132880300,-1,"2015-05-16",2.71,2,168062814220044201505161441
8142,6210000074,-1,"2015-04-06",4.61,1,25845814217192201504061720
8142,77105810952,-1,"2015-11-08",9.42,1,34528814217192201511081219
8142,999999999999513,-1,"2015-10-11",26.66,1,4275981421182201510111052
8142,5847810064,-1,"2016-01-27",30.24,1,3781081424854201601271130
8142,999999999999142,-1,"2015-04-17",0.00,1,3374081421182201504171024
8142,999999999999513,-1,"2015-11-26",0.00,1,4504581421182201511261633
8142,77105880036,139472495681,"2015-05-10",6.21,1,27457814221225201505101341
8142,6009326518,-1,"2015-07-09",21.34,1,17003881421719220150709917
8142,77105890016,134513112974,"2015-11-24",10.59,5,3515281424854201511241230
8142,5997207138,-1,"2015-10-26",18.67,1,174515814220044201510261737
8142,4111600595,-1,"2016-01-25",4.97,1,178560814217192201601251740
8142,3700018145,-1,"2015-05-26",11.55,1,16825281425160201505261215
8142,5650035775,-1,"2016-01-20",13.87,1,4755681421182201601201547
8142,78616265011,-1,"2015-04-08",5.32,1,26017814217192201504081949
8142,77105805470,-1,"2015-10-09",21.34,1,334488142485420151009947
8142,999999999999513,-1,"2015-11-17",56.71,1,4463581421182201511171641
8142,999999999999513,-1,"2015-12-15",64.06,1,4599681421182201512151954
8142,5532503655,-1,"2015-04-28",26.68,1,26850814217192201504281129
8142,77105811044,-1,"2015-04-27",7.99,1,3428081421182201504271125
8142,999999999999513,-1,"2015-08-25",62.32,1,4054781421182201508251925
8142,5873832691,141144379888,"2015-10-29",14.22,1,3413381424854201510291211
8142,38290320144,-1,"2015-07-06",65.84,1,3797381421182201507061115
8142,69057720118,139472136317,"2015-07-02",39.14,1,29560814210919201507022019
8142,77105810405,-1,"2015-09-26",22.23,1,32859814217192201509261133
8142,4154056427,-1,"2015-09-12",8.53,1,32161814217192201509121323
8142,7940035667,-1,"2015-05-02",2.78,1,2704681421719220150502952
8142,77105890003,-1,"2015-05-02",2.12,1,27071814217192201505021255
8142,6024541564,134412654869,"2015-11-16",23.12,1,34850814217192201511161439
8142,999999999999142,-1,"2015-07-25",0.00,1,30450814217192201507251249
8142,77105810356,141258144948,"2015-10-01",4.97,1,3311081424854201510011401
8142,999999999999513,-1,"2015-11-29",33.73,1,4517881421182201511291537
8142,999999999999142,134557845463,"2015-09-25",0.00,1,327878142485420150925903
8142,77105810243,-1,"2015-04-02",20.45,1,2575081424854201504021153
8142,999999999999513,-1,"2015-10-28",7.32,1,4365181421182201510281102
8142,5650035988,-1,"2015-06-24",16.00,1,3739081421182201506241116
8142,77917016590,-1,"2015-06-14",40.92,1,169111814221225201506141525
8142,999999999999513,-1,"2015-12-27",0.00,1,4649281421182201512271023
8142,72047338395,137769366081,"2015-12-16",16.00,1,17691281425160201512161201
8142,72047368753,137769446633,"2015-12-22",8.88,1,17722381425160201512221552
8142,6343570183,-1,"2015-07-07",18.67,1,2966881424854201507071545
8142,7164131161,-1,"2015-08-24",5.32,1,4045081421182201508241238
8142,999999999999513,-1,"2015-12-17",0.00,1,4605181421182201512171058
8142,999999999999142,-1,"2015-12-11",0.00,1,176671814217192201512111606
8142,999999999999142,-1,"2015-10-02",0.00,1,3316681424854201510021517
8142,6260010055,-1,"2016-01-21",28.46,1,4763081421182201601211926
8142,6490007069,134542674522,"2015-12-04",11.64,6,4545681421182201512041619
8142,5545158001,-1,"2015-04-24",20.45,1,16742381425160201504241245
8142,6260030114,-1,"2015-04-20",24.90,1,26532814217192201504201807
8142,3700088280,-1,"2015-05-15",4.38,1,27667814221225201505151021
8142,6349108729,-1,"2015-12-14",30.26,2,17681481425160201512141450
8142,5800000342,-1,"2015-06-12",6.75,1,169003814220044201506121842
8142,77105811291,-1,"2015-11-03",18.67,1,174946814217192201511031830
8142,77105810227,-1,"2015-10-30",14.22,1,17467381425160201510301359
8142,6009326287,-1,"2015-09-17",22.23,1,3244781424854201509171041
8142,7000063678,137769446633,"2015-10-07",6.03,1,173727814217192201510071914
8142,999999999999513,-1,"2015-10-08",0.00,1,4259481421182201510081002
8142,77105890016,-1,"2016-01-30",4.24,2,37955814217192201601301344
8142,999999999999513,-1,"2015-04-14",0.00,1,3358181421182201504141554
8142,999999999999142,-1,"2015-07-10",0.00,1,3822981421182201507101724
8142,77105880122,-1,"2015-07-17",1.76,1,3860081421182201507172044
8142,6120024335,-1,"2015-04-19",6.75,1,26485814217192201504191519
8142,999999999999513,-1,"2015-10-10",0.00,1,4272181421182201510101203
8142,6170091572,-1,"2015-10-18",26.68,1,174168814221225201510181638
8142,999999999999513,141154961758,"2015-12-21",55.52,1,17716781425160201512211438
8142,999999999999142,-1,"2015-07-05",0.00,1,169791814221225201507051015
8142,3600021717,-1,"2015-08-21",32.02,1,171511814220044201508211750
