store_location_key,product_key,collector_key,trans_dt,sales,units,trans_key
4823,62147801980,-1,"2015-09-01",1.78,1,343984823118220150901915
9604,999999999999513,-1,"2015-11-05",0.00,1,6573596041182201511051113
1396,999999999999142,-1,"2015-07-03",0.00,1,60968113961182201507031546
9604,999999999999513,-1,"2015-09-08",8.90,1,641179604118220150908956
1396,77105810242,-1,"2015-05-15",13.87,1,6045961396118220150515841
1396,77105880035,-1,"2015-04-20",1.58,1,60178513961182201504201645
1396,999999999999142,-1,"2015-08-09",0.00,1,61339213961182201508091222
9604,999999999999513,-1,"2015-12-10",0.00,1,6734796041182201512101243
1396,6700000464,-1,"2015-08-20",4.97,1,61464113961182201508201100
9807,999999999999513,-1,"2015-10-16",7.28,1,2125098075671201510161344
9807,999999999999513,-1,"2015-10-08",44.50,1,2096898075671201510081625
9604,999999999999513,-1,"2015-11-09",0.00,1,6590396041182201511091255
9604,999999999999513,-1,"2015-12-03",0.00,1,6707896041182201512031210
9807,83215400105,-1,"2015-06-02",42.72,1,1654798075671201506021323
1396,999999999999142,-1,"2015-07-10",0.00,1,61042513961182201507101832
1396,999999999999513,-1,"2015-07-17",0.00,1,61116013961182201507171441
1396,999999999999142,-1,"2015-09-01",0.00,1,61587413961182201509011557
1396,999999999999513,-1,"2016-01-28",144.91,1,6308901396118220160128933
1396,999999999999513,-1,"2015-12-23",0.00,1,62759513961182201512231633
1396,5610004919,141337311288,"2015-11-16",10.31,1,6235721396118220151116833
1396,999999999999513,-1,"2015-12-28",43.54,1,62778213961182201512281451
9604,999999999999513,-1,"2015-11-05",0.00,1,6573396041182201511051028
1396,999999999999142,134535799447,"2015-08-22",0.00,1,61489413961182201508221226
9807,83215400004,-1,"2015-03-31",158.42,1,142159807567120150331906
9807,83215400001,-1,"2015-12-24",158.42,1,2381198075671201512241010
1396,5650002534,139468270711,"2015-09-15",44.48,1,61719713961182201509151039
1396,6210000000,141331355362,"2015-08-02",4.97,1,61270613961182201508021542
4823,999999999999513,134595292998,"2015-04-22",0.00,1,2870348231182201504221114
1396,999999999999513,-1,"2015-11-21",0.00,1,62422813961182201511211257
9604,999999999999513,-1,"2015-11-30",0.00,1,668779604118220151130912
1396,6700000486,141290433920,"2015-11-19",6.21,1,62404413961182201511191641
1396,999999999999513,-1,"2015-08-27",0.00,1,61533813961182201508271202
9604,999999999999513,-1,"2015-12-04",8.90,1,671279604118220151204936
4823,5849642982,137264887754,"2015-06-16",2.83,1,3114648231182201506161033
1396,999999999999513,-1,"2015-04-02",295.36,3,59987713961182201504021601
9807,89133900102,-1,"2015-11-19",74.37,2,2249598075671201511191233
1396,77105890007,-1,"2015-06-27",0.87,1,60908413961182201506271019
9807,7830000716,-1,"2016-01-19",19.56,1,2453598075671201601191136
1396,999999999999513,-1,"2015-12-22",7.32,1,62742913961182201512221515
1396,999999999999513,-1,"2015-04-01",0.00,4,59970913961182201504011439
1396,999999999999513,-1,"2015-04-02",7.32,3,59986713961182201504021501
4823,999999999999513,134599183256,"2016-01-19",40.05,1,4007548231182201601191623
4823,999999999999513,147841638370,"2015-04-13",0.00,1,282574823118220150413909
1396,6009326267,134558550017,"2015-10-08",21.34,1,61980013961182201510081117
1396,77105810321,-1,"2015-10-30",20.45,1,62195713961182201510301030
4823,999999999999513,134517387241,"2015-08-27",0.00,1,3425848231182201508271333
1396,6700000829,-1,"2015-09-16",2.12,1,61734113961182201509161252
1396,8390000628,139488131632,"2015-10-25",10.29,2,62149713961182201510251551
4823,999999999999513,141300675550,"2015-12-03",9.20,1,383074823118220151203938
4823,999999999999513,134596425842,"2015-10-02",21.68,1,3578348231182201510021437
1396,6210000000,141298704869,"2015-10-25",5.32,1,62148013961182201510251326
1396,77105810211,-1,"2015-07-16",11.55,1,61103213961182201507161423
9807,999999999999142,-1,"2015-08-28",0.00,1,1945898075671201508281539
9604,999999999999513,-1,"2015-12-27",8.90,1,6791896041182201512271052
1396,77105840058,141129758273,"2015-11-28",25.79,1,62497613961182201511281159
1396,999999999999142,-1,"2015-10-02",0.00,1,6191331396118220151002829
1396,999999999999513,-1,"2015-09-25",14.47,1,61839813961182201509251441
9604,999999999999513,-1,"2015-06-02",8.90,1,623009604118220150602912
4823,999999999999513,137265586282,"2015-08-24",0.00,1,3407348231182201508241505
1396,999999999999513,-1,"2015-10-04",0.00,1,61932013961182201510041244
4823,999999999999513,142809348993,"2015-08-28",18.89,1,3430148231182201508281047
1396,6700000829,-1,"2015-07-03",2.12,1,60967713961182201507031527
9604,999999999999513,-1,"2016-01-18",0.00,1,6869096041182201601181002
1396,999999999999142,-1,"2015-08-28",0.00,1,6154281396118220150828945
1396,77105860235,-1,"2015-07-27",4.43,1,61209213961182201507271516
1396,77105810474,-1,"2015-05-15",8.53,1,60463813961182201505151244
4823,62147801980,137266680839,"2015-11-04",1.78,1,3711048231182201511041100
1396,999999999999513,-1,"2015-11-09",67.34,1,62292513961182201511091230
9807,6009326518,-1,"2015-07-30",19.56,1,184629807567120150730816
9807,999999999999513,-1,"2015-04-09",19.90,1,1452998075671201504091536
9604,999999999999513,-1,"2015-11-11",0.00,1,660459604118220151111825
9604,999999999999513,-1,"2015-11-12",0.00,1,660959604118220151112818
1396,999999999999513,-1,"2015-07-29",79.58,1,61237513961182201507291702
1396,77105880048,-1,"2015-05-16",2.47,1,60473613961182201505161310
9807,999999999999513,-1,"2015-04-21",8.62,1,1495198075671201504211003
1396,999999999999142,-1,"2015-10-04",0.00,1,61933113961182201510041413
9807,999999999999142,-1,"2015-10-09",0.00,1,2099598075671201510091425
9807,999999999999134,-1,"2015-07-02",6.41,1,1754198075671201507021701
1396,5621931216,-1,"2015-05-25",25.79,1,60554013961182201505251134
1396,6210701408,-1,"2015-06-05",23.12,1,6068111396118220150605942
1396,6349108729,-1,"2015-08-27",453.90,30,61538313961182201508271548
1396,999999999999513,-1,"2015-04-27",37.04,1,60255213961182201504271608
9604,999999999999513,-1,"2015-10-19",8.90,1,6505196041182201510191004
9604,999999999999513,-1,"2015-09-27",8.90,1,645429604118220150927953
4823,999999999999513,-1,"2015-10-23",3.54,1,3658948231182201510231153
1396,999999999999513,-1,"2015-07-15",0.00,2,61087613961182201507151238
1396,999999999999142,-1,"2015-08-23",0.00,1,61495313961182201508231340
1396,77105810242,140205185902,"2015-08-04",13.87,1,61290713961182201508041857
1396,999999999999513,-1,"2015-06-26",12.25,1,60897813961182201506261015
1396,77105810775,134464841965,"2015-09-06",20.45,1,61631813961182201509061016
1396,999999999999513,-1,"2015-11-02",7.32,1,62222013961182201511021446
9604,999999999999513,-1,"2015-12-08",0.00,1,672059604118220151208831
1396,999999999999513,-1,"2015-07-14",25.69,1,61083013961182201507141825
4823,999999999999513,-1,"2015-12-15",3.54,1,387494823118220151215954
4823,5980000003,134515595594,"2015-06-08",2.83,1,3083248231182201506081653
9604,999999999999513,-1,"2015-05-25",13.35,1,621729604118220150525926
9604,999999999999513,-1,"2016-01-19",0.00,1,6875096041182201601191358
1396,77105880122,-1,"2015-03-31",1.76,1,59955613961182201503311441
9807,999999999999513,-1,"2015-10-16",36.99,1,2127598075671201510161641
1396,77105810814,137303412700,"2015-05-11",22.23,1,60415613961182201505111608
1396,77105810484,-1,"2015-05-07",6.75,1,60378013961182201505071534
4823,6464202823,137270898191,"2015-11-13",26.68,1,3751648231182201511131525
9807,999999999999513,-1,"2015-05-01",8.35,1,1537698075671201505011517
1396,77141200004,-1,"2015-09-17",4.24,1,61748113961182201509171443
1396,999999999999513,-1,"2015-06-01",14.47,1,60630213961182201506011053
1396,5980000003,-1,"2016-01-05",3.36,1,62856613961182201601051659
9604,999999999999513,-1,"2015-12-22",0.00,1,6779296041182201512221359
1396,999999999999142,-1,"2015-11-13",0.00,1,62346013961182201511131510
1396,999999999999142,-1,"2015-10-04",0.00,1,61933613961182201510041429
4823,77105880035,-1,"2015-05-14",1.23,1,2976548231182201505141554
1396,999999999999513,-1,"2015-07-24",0.00,9,61183813961182201507241007
1396,999999999999513,-1,"2015-08-26",0.00,1,61526313961182201508261508
1396,999999999999513,-1,"2015-09-25",65.45,1,61839013961182201509251415
4823,999999999999513,137269225116,"2015-04-14",10.18,1,2834148231182201504141158
9807,999999999999513,-1,"2015-08-06",30.01,1,1869098075671201508061405
9807,77105810585,-1,"2015-04-24",46.24,2,1512498075671201504241502
1396,5639440010,-1,"2015-04-28",58.70,2,60268513961182201504281435
1396,999999999999142,-1,"2015-08-07",0.00,1,61327013961182201508071410
1396,999999999999513,-1,"2015-04-17",15.98,2,60153213961182201504171449
9807,999999999999513,-1,"2015-10-29",5.87,1,2176098075671201510291355
1396,999999999999513,-1,"2015-09-08",7.32,1,6164291396118220150908949
1396,5980000011,-1,"2015-04-29",3.19,1,60283313961182201504291454
4823,999999999999513,134452267559,"2015-10-27",46.17,1,3670548231182201510271044
1396,999999999999142,-1,"2015-07-24",0.00,1,61185613961182201507241200
1396,999999999999513,-1,"2015-07-09",18.73,1,61032113961182201507092013
1396,77105810425,141217761460,"2015-07-12",8.53,1,61054113961182201507121427
4823,6260014235,134450481196,"2015-09-29",20.45,1,3556948231182201509291542
1396,77105810425,139472504690,"2015-10-08",8.53,1,61981313961182201510081223
1396,6700000829,-1,"2015-09-28",2.12,1,61864513961182201509281449
1396,999999999999513,-1,"2015-07-26",55.70,1,61200913961182201507261511
1396,6490000092,-1,"2015-09-18",3.36,1,61761113961182201509181224
1396,999999999999142,139514267508,"2015-12-01",0.00,1,6251921396118220151201924
1396,999999999999513,139470225164,"2015-10-09",0.00,1,62000613961182201510091859
9604,999999999999513,-1,"2015-11-27",0.00,1,6681596041182201511271041
1396,999999999999142,-1,"2015-07-24",0.00,1,61190213961182201507241618
9604,999999999999513,-1,"2016-01-12",0.00,1,6847096041182201601121105
1396,999999999999513,-1,"2015-05-29",24.87,1,60612113961182201505291331
9807,77105840191,-1,"2015-09-15",48.04,1,2002598075671201509151322
1396,999999999999142,-1,"2015-08-21",0.00,1,61483513961182201508211543
1396,999999999999513,-1,"2015-04-28",0.00,1,60273813961182201504281734
4823,999999999999513,134531054898,"2015-10-27",16.11,1,3670448231182201510271029
1396,77105810948,134566040258,"2015-11-19",26.68,1,62405713961182201511191843
9604,999999999999513,-1,"2016-01-04",0.00,1,6817596041182201601041202
9807,77105840087,-1,"2015-07-21",12.98,1,1814398075671201507211508
4823,5675732080,-1,"2016-01-25",2.65,1,4028148231182201601251646
9807,999999999999513,-1,"2015-10-05",4.65,1,2080598075671201510051400
4823,77105880036,-1,"2015-07-03",5.32,1,3196348231182201507031510
4823,999999999999513,-1,"2015-12-23",0.00,1,3917548231182201512231451
9604,999999999999513,-1,"2015-11-24",0.00,1,666489604118220151124956
9604,999999999999513,-1,"2015-12-08",0.00,1,6723096041182201512081057
4823,999999999999513,141300675550,"2015-11-27",6.51,1,3810048231182201511271344
1396,999999999999513,-1,"2015-09-10",48.74,1,61681513961182201509101906
1396,6210781321,-1,"2015-07-27",6.75,1,61207913961182201507271427
1396,77105880035,-1,"2015-12-29",1.76,1,62784613961182201512291127
4823,999999999999513,-1,"2015-10-15",34.10,1,3622148231182201510151409
9807,67811255741,-1,"2015-07-10",11.55,1,177879807567120150710831
4823,6900006101,-1,"2015-05-22",3.36,1,300414823118220150522933
4823,6634318021,-1,"2015-06-23",2.83,1,3147148231182201506231249
4823,77105880035,134515595594,"2015-06-30",1.23,1,3182248231182201506301603
1396,999999999999513,-1,"2015-10-27",0.00,1,62169013961182201510271530
1396,999999999999142,-1,"2015-08-28",0.00,1,61544913961182201508281120
1396,999999999999513,-1,"2015-09-10",2.33,1,61670713961182201509101057
4823,6260014250,141271190404,"2015-07-24",11.20,1,3285548231182201507241120
4823,2402163032,134592230983,"2015-04-08",3.56,1,2810448231182201504081151
1396,999999999999513,-1,"2015-08-07",208.26,1,61330813961182201508071825
9807,999999999999513,-1,"2015-11-30",5.45,1,2285598075671201511301131
4823,77663910001,-1,"2015-12-28",1.98,1,3924348231182201512281109
4823,5770062860,-1,"2015-06-24",2.83,1,3150348231182201506241010
1396,5500017406,134563895511,"2015-04-21",4.79,1,60194113961182201504211845
9604,999999999999513,-1,"2015-12-21",0.00,1,6774596041182201512211447
4823,77105880061,-1,"2015-12-18",6.75,1,3892948231182201512181221
1396,999999999999513,-1,"2015-10-03",9.11,1,61927513961182201510031136
1396,5770062287,-1,"2015-08-25",3.19,1,6150861396118220150825844
9807,83215400105,-1,"2015-08-25",42.72,1,1929998075671201508251609
1396,5500017406,-1,"2015-10-16",5.14,1,62059013961182201510161034
4823,6210700405,-1,"2015-06-12",12.09,1,3102948231182201506121121
9807,77105840003,-1,"2015-10-27",3.19,1,2162898075671201510271129
9604,999999999999513,-1,"2015-10-28",0.00,1,654169604118220151028931
4823,6900014770,-1,"2015-09-17",6.21,1,3508148231182201509171533
1396,5770062860,-1,"2015-05-28",3.19,1,6059551396118220150528928
9604,999999999999513,-1,"2015-11-26",8.90,1,6677396041182201511261122
9807,999999999999513,-1,"2015-11-23",24.24,1,2258398075671201511231113
1396,5500017404,-1,"2015-07-31",4.97,1,61257513961182201507311341
1396,999999999999513,-1,"2015-04-02",0.00,1,5997891396118220150402950
4823,999999999999513,137274493942,"2015-10-21",48.84,1,364414823118220151021951
1396,77105880035,-1,"2015-05-26",1.58,1,60572913961182201505261325
4823,999999999999513,139447659204,"2015-08-10",43.15,1,3346748231182201508101256
4823,999999999999513,-1,"2015-07-16",173.98,2,3247948231182201507161003
1396,999999999999142,-1,"2015-08-07",0.00,1,61328713961182201508071527
9604,999999999999513,-1,"2015-12-03",2.31,1,670609604118220151203905
4823,5490000030,134515595594,"2015-04-29",3.52,2,2906448231182201504291654
1396,999999999999142,-1,"2015-06-26",0.00,1,60906513961182201506261812
1396,5770062860,-1,"2015-06-11",3.19,1,60740213961182201506111133
9604,999999999999513,-1,"2015-12-18",0.00,1,676359604118220151218632
1396,999999999999513,-1,"2015-04-24",0.00,1,60230613961182201504241621
4823,62147801980,-1,"2015-12-21",1.78,1,3902948231182201512211433
9807,77105880013,-1,"2015-04-30",5.86,1,1528498075671201504301042
1396,999999999999513,-1,"2015-11-19",0.00,1,62402513961182201511191447
1396,5770033148,-1,"2015-09-08",3.19,1,61652213961182201509081452
1396,999999999999513,-1,"2015-08-27",35.32,1,61538213961182201508271542
9807,77105810330,-1,"2015-10-02",4.43,1,2073798075671201510021201
1396,5621993210,134410033047,"2016-01-13",25.79,1,62936613961182201601131423
9807,5873832555,-1,"2016-01-06",15.65,1,240359807567120160106816
9807,83215400105,-1,"2015-04-14",42.72,1,146309807567120150414802
1396,999999999999142,-1,"2015-09-18",0.00,1,61765013961182201509181707
9604,999999999999513,-1,"2015-05-25",8.90,1,6218596041182201505251344
1396,77105860280,141160472267,"2015-07-31",19.56,1,61259513961182201507311513
9604,999999999999513,-1,"2015-11-20",0.00,1,664989604118220151120653
1396,77105810775,-1,"2015-08-26",20.45,1,61528113961182201508261729
9604,999999999999513,-1,"2015-12-22",0.00,1,677629604118220151222926
4823,77105810751,137263395760,"2015-06-18",12.98,1,3127048231182201506181007
1396,999999999999142,-1,"2015-07-26",0.00,1,61198513961182201507261118
4823,999999999999513,134520625411,"2015-10-06",0.00,1,3589148231182201510061425
1396,5770022995,134402363943,"2015-12-15",3.19,1,6265511396118220151215905
4823,5980048282,-1,"2015-05-28",26.65,3,3028248231182201505281107
1396,6700000928,-1,"2015-08-31",2.12,1,61565313961182201508311159
4823,999999999999513,137263468469,"2015-06-29",248.13,2,3173948231182201506291533
9604,999999999999513,-1,"2015-12-10",0.00,1,6735296041182201512101312
1396,999999999999513,-1,"2015-10-23",0.00,1,6212701396118220151023925
1396,78616265007,-1,"2015-07-15",5.32,1,61092513961182201507151715
9807,5770085378,-1,"2015-11-30",8.88,1,228299807567120151130816
9604,999999999999513,-1,"2015-12-14",0.00,1,6746796041182201512141041
1396,5770022565,137299072744,"2015-06-24",4.97,1,60878113961182201506241547
1396,999999999999513,-1,"2015-04-02",1.76,1,59979713961182201504021046
1396,999999999999513,-1,"2015-10-30",9.22,1,62200913961182201510301433
1396,999999999999513,-1,"2015-11-23",29.73,1,6243001396118220151123843
1396,77105810098,-1,"2015-07-13",39.14,1,61065713961182201507131604
9604,999999999999513,-1,"2015-11-10",0.00,1,6596896041182201511101016
4823,999999999999513,-1,"2015-12-11",0.00,1,386374823118220151211906
1396,6700000462,-1,"2015-07-14",4.97,1,61082213961182201507141707
1396,999999999999513,-1,"2015-09-30",0.00,1,61889913961182201509301407
9807,77105810239,-1,"2015-07-27",21.34,1,1832798075671201507271419
1396,999999999999513,-1,"2015-12-15",0.00,1,62666013961182201512151719
1396,77105880037,-1,"2015-11-07",2.47,1,62281113961182201511071134
9604,999999999999513,-1,"2015-12-10",0.00,1,6732796041182201512101011
1396,999999999999142,-1,"2015-08-08",0.00,1,61334813961182201508081149
1396,6800000228,139488156847,"2015-12-31",3.36,1,62815613961182201512311358
1396,76286001730,137762673671,"2015-07-15",65.13,1,61087013961182201507151203
1396,6700000488,142805692277,"2015-11-25",6.21,1,62458513961182201511251123
9604,999999999999513,-1,"2015-11-21",8.90,1,6655596041182201511211044
1396,6210700429,139470231555,"2015-09-25",16.00,1,61845213961182201509251859
9807,999999999999513,-1,"2015-04-06",13.35,1,1439098075671201504061233
1396,999999999999142,-1,"2015-12-11",0.00,1,62624013961182201512111231
9604,999999999999513,-1,"2015-12-01",0.00,1,6696196041182201512011244
1396,77105810585,-1,"2015-11-24",24.90,1,62455013961182201511241953
4823,5660082523,-1,"2015-11-05",2.30,1,3721448231182201511051629
1396,999999999999142,-1,"2015-04-17",0.00,1,60155113961182201504171614
9604,999999999999513,-1,"2015-08-14",8.90,1,6362596041182201508141100
1396,36382452450,-1,"2015-05-28",12.09,1,60596813961182201505281048
1396,999999999999142,141124054042,"2015-10-30",0.00,1,62202013961182201510301538
1396,999999999999513,-1,"2015-12-08",229.71,1,6258421396118220151208831
9807,77105880035,-1,"2015-11-27",1.58,1,2280798075671201511271432
4823,77105802584,137266462282,"2015-10-27",15.81,3,366974823118220151027931
1396,6700000488,-1,"2015-07-07",5.32,1,60999213961182201507071000
9807,999999999999142,-1,"2015-07-10",0.00,1,1780598075671201507101257
9604,999999999999513,-1,"2016-01-04",0.00,1,6817596041182201601041202
1396,77105880035,-1,"2016-01-16",1.76,1,62971013961182201601161350
9604,999999999999513,-1,"2015-12-17",0.00,1,675929604118220151217940
1396,77105880051,-1,"2015-04-20",2.47,1,60181013961182201504202016
1396,77141200001,-1,"2015-04-13",2.55,1,60098113961182201504131526
1396,999999999999513,-1,"2015-06-02",3.52,2,60647313961182201506021536
1396,999999999999513,-1,"2015-04-01",14.61,1,59972613961182201504011527
1396,77105810529,141134360475,"2015-05-07",10.31,1,60380113961182201505071644
1396,999999999999142,-1,"2015-07-24",0.00,1,61183813961182201507241007
9604,999999999999513,-1,"2015-12-10",0.00,1,6736096041182201512101438
1396,999999999999513,-1,"2015-12-04",0.00,1,62563013961182201512041838
1396,999999999999513,-1,"2015-08-14",38.98,1,61407013961182201508141904
1396,77141200002,141132961234,"2015-07-28",2.55,1,61215913961182201507281046
1396,5559944011,-1,"2015-05-29",16.00,1,60611613961182201505291307
1396,8079380784,141241900755,"2015-04-03",4.97,1,59998313961182201504031534
9604,999999999999513,-1,"2015-12-10",0.00,1,6732796041182201512101011
9807,999999999999513,-1,"2015-06-17",4.24,1,169989807567120150617912
9604,999999999999513,-1,"2015-12-04",2.31,1,671239604118220151204848
9604,999999999999513,-1,"2015-12-01",0.00,1,669159604118220151201807
1396,999999999999513,-1,"2015-12-08",1.76,1,62596913961182201512082001
9604,999999999999513,-1,"2015-12-22",0.00,1,6779796041182201512221517
1396,999999999999142,-1,"2015-06-26",0.00,1,60907213961182201506261923
1396,77105811061,-1,"2015-12-22",25.95,2,62740313961182201512221318
9807,999999999999513,-1,"2015-04-07",17.14,1,1443998075671201504071505
9604,999999999999513,-1,"2015-11-30",0.00,1,668779604118220151130912
4823,999999999999513,134451364930,"2015-12-09",0.00,1,3851748231182201512091034
1396,999999999999142,-1,"2015-08-07",0.00,1,61330713961182201508071822
9604,999999999999513,-1,"2015-12-08",0.00,1,6722596041182201512081011
1396,999999999999513,-1,"2015-09-01",49.47,1,61588913961182201509011641
9604,999999999999513,-1,"2016-01-05",8.90,1,6821596041182201601051044
1396,999999999999142,-1,"2015-05-15",0.00,1,60468713961182201505151647
4823,6540001099,-1,"2015-10-28",5.32,1,3681348231182201510281355
9604,999999999999513,-1,"2015-12-30",0.00,1,680199604118220151230855
9807,999999999999513,-1,"2015-10-14",44.50,1,2111198075671201510141248
1396,6210000240,-1,"2015-07-22",2.12,1,61170313961182201507222037
4823,999999999999513,139503644209,"2016-01-27",37.72,1,4036048231182201601271305
1396,77105880109,-1,"2015-05-26",7.10,1,60577813961182201505261634
9807,999999999999513,-1,"2015-05-13",5.87,1,1583298075671201505131603
9604,999999999999513,-1,"2015-12-10",8.90,1,6733596041182201512101133
1396,6700000829,-1,"2015-10-20",6.89,3,62091913961182201510201009
1396,999999999999142,141300514202,"2015-06-06",0.00,1,60695013961182201506061307
4823,999999999999142,-1,"2015-04-10",0.00,1,2821148231182201504101041
9807,83215400007,-1,"2015-06-26",158.42,1,1732898075671201506261157
4823,6260014232,-1,"2015-07-02",24.01,1,3188448231182201507021332
1396,8390000628,-1,"2015-09-26",4.97,1,61849513961182201509261247
9604,999999999999513,-1,"2015-08-20",8.90,1,6374796041182201508201053
4823,999999999999513,141173818306,"2015-07-30",0.00,3,3310248231182201507301001
9807,77105810790,-1,"2015-10-30",26.68,1,2180598075671201510301213
1396,6700000462,142814035385,"2015-09-04",9.93,2,61620113961182201509041405
9807,77105810740,-1,"2015-09-29",15.11,1,2056098075671201509291354
1396,62879100018,-1,"2015-06-22",21.34,1,6084181396118220150622918
9604,999999999999513,-1,"2015-11-20",0.00,1,6653596041182201511201333
1396,999999999999513,-1,"2015-12-14",0.00,1,62651513961182201512141642
1396,999999999999513,-1,"2015-12-01",10.66,1,62522013961182201512011049
1396,999999999999142,-1,"2015-12-04",0.00,1,62555913961182201512041239
1396,999999999999513,-1,"2015-07-22",10.06,1,61168813961182201507221814
1396,999999999999513,-1,"2015-10-24",11.55,1,62140613961182201510241124
9604,999999999999513,-1,"2015-12-04",0.00,1,671159604118220151204726
1396,8390000626,-1,"2015-05-21",4.97,1,60529413961182201505211843
1396,999999999999513,-1,"2015-09-22",83.64,1,61793713961182201509221016
1396,999999999999513,-1,"2015-08-06",55.62,1,61314913961182201508061440
4823,999999999999513,139450833344,"2015-04-28",5.80,1,2896748231182201504281256
1396,999999999999513,-1,"2015-05-04",0.00,2,60329513961182201505041309
1396,999999999999513,-1,"2015-07-30",70.19,1,61241813961182201507301034
4823,999999999999513,134586313730,"2015-04-14",523.44,3,2834948231182201504141426
1396,999999999999142,-1,"2015-04-10",0.00,1,6006561396118220150410947
1396,77105880017,-1,"2015-09-04",2.30,1,61615413961182201509041038
1396,999999999999513,-1,"2015-05-19",0.00,3,60493613961182201505191405
1396,999999999999513,-1,"2015-10-23",0.00,1,6212691396118220151023917
9604,999999999999513,-1,"2016-01-08",0.00,1,6837596041182201601081040
1396,5849632873,141164751331,"2015-11-09",3.36,1,62294913961182201511091454
1396,5980020080,-1,"2015-05-21",6.37,2,60529413961182201505211843
9604,999999999999513,-1,"2016-01-05",0.00,1,682009604118220160105948
9604,999999999999513,-1,"2015-12-03",0.00,1,6707796041182201512031203
4823,999999999999513,139514575855,"2015-06-10",79.48,1,3090248231182201506101117
1396,6009326570,-1,"2015-11-20",20.45,1,62410213961182201511201101
1396,6349108729,-1,"2015-08-24",15.13,1,61502313961182201508241423
9807,77105840091,-1,"2015-12-18",7.99,1,2363098075671201512181257
1396,999999999999513,-1,"2015-12-15",7.10,1,62656213961182201512151018
1396,999999999999142,139488275432,"2015-06-30",0.00,1,60931813961182201506301050
1396,6120000345,-1,"2015-08-26",3.36,1,61528613961182201508261806
1396,999999999999513,-1,"2015-09-14",71.75,1,61709713961182201509141325
4823,5770062880,-1,"2015-09-29",2.83,1,3554448231182201509291351
1396,6700000829,-1,"2015-04-09",2.12,1,60057113961182201504091342
9807,999999999999513,-1,"2015-12-16",4.65,1,234979807567120151216934
1396,3700027315,-1,"2015-09-16",20.45,1,61734013961182201509161251
1396,6700000462,-1,"2015-07-02",4.97,1,60953413961182201507021522
9807,77105890002,-1,"2015-11-02",5.32,1,218579807567120151102942
9807,999999999999513,-1,"2015-12-04",22.77,1,2309798075671201512041437
1396,999999999999513,-1,"2015-11-24",127.13,1,62442813961182201511241002
1396,999999999999513,-1,"2015-10-10",148.72,1,62003013961182201510101120
9604,999999999999513,-1,"2016-01-04",0.00,1,6817596041182201601041202
1396,6700000485,-1,"2015-07-08",5.32,1,61016613961182201507081515
9604,999999999999513,-1,"2015-10-27",0.00,1,6537596041182201510271250
1396,77105880035,-1,"2015-10-05",1.76,1,61938613961182201510051141
1396,999999999999513,-1,"2015-12-06",29.28,1,62570213961182201512061232
1396,77105880035,-1,"2015-10-07",1.76,1,61966513961182201510071029
1396,999999999999513,-1,"2015-09-05",880.82,1,61627613961182201509051205
9807,999999999999142,-1,"2015-09-04",0.00,1,1972898075671201509041034
1396,999999999999513,-1,"2015-04-21",3.56,2,60185313961182201504211159
1396,6700000464,-1,"2015-09-28",9.93,2,61865913961182201509281603
9604,999999999999513,-1,"2015-12-26",0.00,1,678829604118220151226937
4823,999999999999513,-1,"2015-05-04",0.00,2,2919748231182201505041148
1396,999999999999513,-1,"2015-05-28",56.80,1,60596113961182201505281017
9604,999999999999513,-1,"2015-09-17",8.90,1,6434796041182201509171301
4823,999999999999513,-1,"2015-12-10",19.05,1,385754823118220151210936
1396,5960006064,141255623003,"2015-12-19",5.86,1,62710213961182201512191223
1396,999999999999513,-1,"2015-08-21",0.00,1,61477713961182201508211113
9807,999999999999513,-1,"2015-08-25",9.11,1,1927498075671201508251217
1396,999999999999142,-1,"2015-04-10",0.00,1,60067213961182201504101127
4823,999999999999513,-1,"2015-05-08",77.86,1,2947248231182201505081031
1396,77105810754,-1,"2015-04-29",12.09,1,60279013961182201504291129
4823,999999999999513,137269967024,"2015-10-30",19.56,1,3694048231182201510301258
9604,999999999999513,-1,"2015-09-11",8.90,1,6421296041182201509111158
1396,999999999999142,-1,"2015-08-30",0.00,1,61560313961182201508301309
4823,77663910001,-1,"2015-10-26",1.98,1,3666948231182201510261448
9807,999999999999513,-1,"2015-09-25",44.50,1,2044698075671201509251441
4823,6800079282,-1,"2015-10-23",3.01,1,365734823118220151023911
1396,999999999999142,-1,"2015-06-12",0.00,1,60755813961182201506121303
1396,6700000829,139522158735,"2015-08-13",2.12,1,61390513961182201508131516
4823,999999999999513,-1,"2015-09-10",0.00,1,3480948231182201509101513
1396,999999999999513,-1,"2016-01-17",5.86,1,62974513961182201601171358
9604,999999999999513,-1,"2016-01-04",0.00,1,6817596041182201601041202
9807,77105810226,-1,"2015-07-22",39.14,1,1818198075671201507221422
9604,999999999999513,-1,"2015-10-06",8.90,1,6474696041182201510061432
1396,999999999999142,-1,"2015-04-07",0.00,1,60030813961182201504071808
1396,999999999999513,-1,"2015-11-20",26.50,1,62409313961182201511201014
1396,999999999999513,-1,"2015-12-13",7.32,1,62638713961182201512131303
9604,999999999999513,-1,"2015-12-10",0.00,1,6736296041182201512101456
1396,999999999999513,-1,"2015-07-14",5.32,1,61075913961182201507141302
9604,999999999999513,-1,"2015-12-01",0.00,1,669179604118220151201833
1396,999999999999142,-1,"2015-10-09",0.00,1,61996513961182201510091405
4823,999999999999513,-1,"2015-10-06",0.00,1,3586648231182201510061023
1396,77105840180,-1,"2015-03-31",24.90,1,59958713961182201503311638
