store_location_key,product_key,collector_key,trans_dt,sales,units,trans_key
1396,999999999999513,-1,"2015-06-08",6.50,1,60703813961182201506081106
9604,999999999999513,-1,"2015-11-05",0.00,1,6575096041182201511051747
4823,999999999999513,-1,"2015-04-10",82.79,1,2822748231182201504101417
1396,999999999999142,-1,"2015-04-17",0.00,1,60145513961182201504171000
9604,999999999999513,-1,"2015-10-29",8.90,1,6547096041182201510291628
1396,77105810111,-1,"2015-12-23",12.09,1,6274841396118220151223911
4823,999999999999142,134585690595,"2015-08-28",0.00,1,3430448231182201508281116
9604,999999999999513,-1,"2015-12-10",0.00,1,6736296041182201512101456
9604,999999999999513,-1,"2015-11-25",0.00,1,6673596041182201511251607
1396,999999999999513,-1,"2015-07-30",0.00,1,61242313961182201507301056
1396,77105810881,139488131632,"2015-10-25",10.66,1,62149713961182201510251551
4823,999999999999513,-1,"2015-12-09",0.00,1,3855048231182201512091414
9604,999999999999513,-1,"2015-12-03",0.00,1,6709596041182201512031424
9604,999999999999513,-1,"2015-12-01",0.00,1,6697796041182201512011452
1396,72047368745,-1,"2015-11-17",12.44,1,62380113961182201511171742
4823,999999999999513,-1,"2015-08-19",50.57,1,3384848231182201508191013
9807,999999999999513,-1,"2015-09-23",25.33,1,2033798075671201509231449
1396,999999999999142,-1,"2015-11-22",0.00,1,62429513961182201511221513
1396,999999999999513,-1,"2015-11-05",63.55,1,62262013961182201511051300
1396,999999999999513,-1,"2015-10-28",17.25,1,62179113961182201510281424
4823,62147801980,-1,"2015-05-07",1.78,1,293824823118220150507920
9807,999999999999513,-1,"2015-04-09",15.68,1,145019807567120150409945
4823,77105810774,-1,"2015-04-21",16.00,1,286284823118220150421928
9604,999999999999513,-1,"2015-12-01",0.00,1,669309604118220151201923
4823,999999999999513,-1,"2015-04-20",547.78,1,2858448231182201504201312
1396,77105890016,-1,"2015-04-09",2.12,1,60051513961182201504091055
9604,999999999999513,-1,"2015-12-08",0.00,1,6725696041182201512081503
1396,77105810159,137302761128,"2015-09-24",12.09,1,61829613961182201509241854
1396,999999999999142,-1,"2015-06-28",0.00,1,60913413961182201506281124
4823,999999999999513,-1,"2015-10-21",39.82,1,3647148231182201510211341
9604,999999999999513,-1,"2015-12-10",0.00,1,6737596041182201512101824
9604,999999999999513,-1,"2015-11-16",0.00,1,662839604118220151116858
9604,999999999999513,-1,"2015-11-16",0.00,1,662889604118220151116958
4823,999999999999513,137269967024,"2015-08-17",35.87,1,3377848231182201508171516
9604,999999999999513,-1,"2015-12-20",0.00,1,6769996041182201512201055
1396,999999999999513,-1,"2015-08-14",24.19,1,61396013961182201508141057
9604,999999999999513,-1,"2015-12-10",0.00,1,6736296041182201512101456
1396,999999999999513,-1,"2015-10-21",0.00,1,62108013961182201510211429
4823,999999999999513,-1,"2015-10-27",0.00,1,3671448231182201510271121
1396,999999999999513,-1,"2015-09-25",1.78,1,61841213961182201509251526
1396,999999999999513,-1,"2015-08-13",140.60,1,61393213961182201508131858
1396,999999999999513,-1,"2015-05-01",0.00,1,60306713961182201505011414
1396,6210746600,134402082630,"2015-07-25",23.12,1,61193513961182201507251041
9604,999999999999513,-1,"2015-12-18",0.00,1,6765296041182201512181013
9604,999999999999513,-1,"2015-10-16",8.90,1,649689604118220151016842
9604,999999999999513,-1,"2015-12-10",0.00,1,6736096041182201512101438
1396,999999999999513,-1,"2015-04-28",7.32,1,60264413961182201504281231
1396,999999999999513,-1,"2015-12-01",13.10,1,6251741396118220151201859
4823,999999999999513,-1,"2015-04-16",0.00,1,2847848231182201504161249
9604,999999999999513,-1,"2015-11-11",0.00,1,660459604118220151111825
9604,999999999999513,-1,"2015-11-17",0.00,1,6636596041182201511171116
9604,999999999999513,-1,"2015-11-10",0.00,1,659209604118220151110800
1396,999999999999513,-1,"2015-05-24",26.20,1,60549413961182201505241206
1396,999999999999513,-1,"2015-10-06",11.55,1,6195111396118220151006911
1396,999999999999513,-1,"2015-08-15",0.00,1,61413113961182201508151541
1396,77105880037,-1,"2015-05-20",2.30,1,60514713961182201505202033
1396,5963175553,-1,"2015-10-02",9.42,1,61921213961182201510021610
4823,6634334814,-1,"2015-08-04",2.83,1,3325648231182201508041452
1396,999999999999513,-1,"2015-10-18",117.80,1,62074913961182201510181025
1396,6700011180,-1,"2015-09-28",3.72,1,61866613961182201509281638
9604,999999999999513,-1,"2015-09-08",134.87,1,6412996041182201509081327
1396,999999999999513,-1,"2015-12-18",12.44,1,62701213961182201512181252
1396,999999999999142,-1,"2015-05-26",0.00,1,60571913961182201505261248
1396,77609751020,-1,"2015-09-30",26.68,1,61895813961182201509301808
9807,77105810381,-1,"2015-06-09",13.87,1,1676798075671201506091200
4823,999999999999513,134400176039,"2015-09-21",0.00,1,3517848231182201509211422
9807,999999999999513,-1,"2015-11-02",30.40,1,2186098075671201511021014
9807,5847846000,-1,"2015-11-25",14.22,1,2268798075671201511251238
9807,999999999999513,-1,"2015-10-06",120.10,1,2084498075671201510061241
1396,999999999999513,-1,"2015-06-26",0.00,1,60906013961182201506261712
1396,77105860253,139488131632,"2015-10-25",5.86,1,62149713961182201510251551
9604,999999999999513,-1,"2015-11-09",0.00,1,658509604118220151109825
1396,999999999999513,-1,"2015-12-04",0.00,1,6255371396118220151204957
9604,999999999999513,-1,"2015-12-16",0.00,1,6756296041182201512161052
1396,999999999999142,-1,"2015-04-17",0.00,1,60155913961182201504171653
9807,77105810240,-1,"2015-12-21",31.13,1,2368198075671201512211250
1396,4467794050,-1,"2015-05-05",25.79,1,60349613961182201505051522
1396,999999999999513,-1,"2015-08-10",-7.32,-1,61346113961182201508101208
1396,999999999999142,-1,"2015-08-28",0.00,1,6154271396118220150828943
9604,999999999999513,-1,"2015-12-23",0.00,1,6783296041182201512231455
1396,999999999999513,-1,"2016-01-08",0.00,1,6288651396118220160108839
9604,999999999999513,-1,"2015-09-01",8.90,1,6400396041182201509011742
1396,77105810088,-1,"2015-05-03",17.78,1,60320113961182201505031217
1396,999999999999513,-1,"2015-07-05",94.52,2,60978613961182201507051117
1396,1125000005,-1,"2015-05-14",5.32,1,6044721396118220150514957
1396,77105880035,-1,"2015-06-07",1.58,1,60698513961182201506071256
4823,999999999999513,-1,"2015-12-09",23.76,1,3855548231182201512091521
9807,77105840269,-1,"2015-07-23",39.14,1,1823398075671201507231505
1396,999999999999513,-1,"2015-09-22",10.93,1,61804613961182201509221933
1396,999999999999142,-1,"2015-06-14",0.00,1,60770013961182201506141519
9807,999999999999513,-1,"2015-05-20",59.40,1,1605798075671201505201647
1396,999999999999513,-1,"2015-08-26",6.60,1,61523313961182201508261147
4823,5980000003,-1,"2015-10-15",3.01,1,3622648231182201510151427
1396,999999999999142,-1,"2015-07-24",0.00,1,61188413961182201507241431
1396,999999999999513,-1,"2015-12-01",40.48,1,62526013961182201512011406
1396,77105860085,-1,"2015-07-31",4.08,1,6125201396118220150731833
1396,77105880048,-1,"2015-05-20",2.47,1,60514413961182201505202026
9604,999999999999513,-1,"2015-12-29",8.90,1,6797096041182201512291036
9807,5770024354,-1,"2015-05-26",8.88,1,1625798075671201505261020
1396,999999999999142,137299481941,"2015-11-20",0.00,1,62416813961182201511201618
4823,999999999999513,134450654577,"2015-12-11",55.29,1,386434823118220151211951
4823,999999999999513,-1,"2015-12-30",157.83,1,3933248231182201512301438
9604,999999999999513,-1,"2015-10-06",8.90,1,6474696041182201510061432
1396,999999999999513,-1,"2015-08-27",112.96,1,61532013961182201508271023
9604,999999999999513,-1,"2015-11-16",0.00,1,662889604118220151116958
1396,999999999999513,-1,"2015-10-24",0.00,1,62142613961182201510241316
9604,999999999999513,-1,"2015-08-11",8.90,1,6354096041182201508111015
9604,999999999999513,-1,"2015-08-18",8.90,1,6370796041182201508181322
1396,999999999999513,139472165280,"2015-09-01",0.00,1,61586513961182201509011517
1396,77105880035,141131831439,"2015-05-19",1.58,1,60487513961182201505191002
1396,999999999999513,-1,"2015-07-10",0.00,1,61033813961182201507101046
9604,999999999999513,-1,"2016-01-11",0.00,1,684259604118220160111829
4823,999999999999513,137310217469,"2015-08-12",20.59,1,3360048231182201508121558
1396,77105810585,-1,"2015-10-05",24.90,1,61949213961182201510051939
1396,999999999999513,-1,"2015-12-30",0.00,1,62797713961182201512301127
9604,999999999999513,-1,"2016-01-18",0.00,1,6869096041182201601181002
9807,999999999999142,-1,"2015-08-21",0.00,1,1918798075671201508211352
9807,77105810388,-1,"2015-05-06",21.34,1,1556198075671201505061352
1396,999999999999513,-1,"2016-01-26",1.76,1,63073013961182201601261606
1396,999999999999142,-1,"2015-08-22",0.00,1,61488213961182201508221153
9604,999999999999513,-1,"2015-05-04",8.90,1,6177796041182201505041400
4823,999999999999513,-1,"2015-05-12",69.60,1,296024823118220150512932
9604,999999999999513,-1,"2016-01-08",0.00,1,683609604118220160108718
1396,999999999999513,-1,"2015-08-27",0.00,1,61534113961182201508271212
1396,999999999999513,-1,"2015-12-09",0.00,1,62603013961182201512091421
4823,7339000016,-1,"2015-08-04",2.65,1,3325648231182201508041452
1396,999999999999513,-1,"2015-11-24",0.00,1,62455313961182201511242031
1396,999999999999142,-1,"2015-04-10",0.00,1,6006501396118220150410928
9807,999999999999513,-1,"2015-10-15",-18.83,-3,2117198075671201510151230
1396,4203710325,-1,"2015-12-29",20.45,1,62789813961182201512291613
1396,38290320144,-1,"2015-09-18",65.84,1,61759313961182201509181139
1396,6700000487,-1,"2015-11-30",6.21,1,62508613961182201511301223
1396,999999999999142,-1,"2016-01-08",0.00,1,6288651396118220160108839
1396,5899700005,-1,"2015-10-15",4.97,1,62050413961182201510151355
9807,999999999999513,-1,"2015-10-29",5.87,1,2176098075671201510291355
9604,999999999999513,-1,"2015-12-04",0.00,1,6713296041182201512041329
4823,6464202200,-1,"2015-05-29",15.11,1,3034848231182201505291244
1396,999999999999513,-1,"2015-04-02",8.90,5,59991213961182201504021936
1396,77105860235,-1,"2015-12-14",4.97,1,62644613961182201512141230
9604,999999999999513,-1,"2015-10-13",8.90,1,648469604118220151013810
9604,999999999999513,-1,"2015-10-27",8.90,1,653409604118220151027848
1396,6700000829,-1,"2015-08-20",2.12,1,6146271396118220150820939
1396,77105880035,-1,"2015-07-30",1.58,1,61245413961182201507301319
1396,999999999999513,-1,"2015-07-03",32.63,3,60962413961182201507031228
9604,999999999999513,-1,"2015-12-10",0.00,1,6736296041182201512101456
1396,6410085266,-1,"2015-08-03",1.94,1,61273513961182201508031237
9604,999999999999513,-1,"2015-12-08",0.00,1,672159604118220151208913
1396,999999999999513,-1,"2015-07-09",516.09,2,61029913961182201507091703
1396,999999999999513,-1,"2015-12-10",0.00,1,6260801396118220151210928
4823,999999999999142,-1,"2015-05-08",0.00,1,2951148231182201505081502
9604,999999999999513,-1,"2015-12-15",0.00,1,6750796041182201512151016
4823,999999999999513,134518858853,"2015-12-08",116.07,1,3849248231182201512081240
4823,999999999999513,134522189068,"2015-08-19",27.07,1,3388948231182201508191515
9807,6210700506,-1,"2015-07-06",46.26,1,1763598075671201507061312
1396,999999999999513,-1,"2015-06-11",0.00,1,60750213961182201506111935
1396,999999999999513,-1,"2015-09-03",0.00,1,61610213961182201509031609
1396,77105810424,-1,"2015-10-28",9.42,1,62178713961182201510281349
4823,2402163032,134595560684,"2015-07-27",3.56,1,3290748231182201507271207
1396,999999999999513,-1,"2015-06-03",126.97,1,60661113961182201506031605
1396,5849635277,134557840729,"2015-06-11",3.19,1,60750013961182201506111849
1396,999999999999142,-1,"2015-09-25",0.00,1,61845713961182201509251922
1396,7339000011,-1,"2015-06-04",3.01,1,60676913961182201506041634
9807,6260014372,-1,"2015-10-19",19.56,1,2132498075671201510191656
1396,999999999999513,-1,"2015-09-01",18.73,1,61591313961182201509012008
1396,999999999999513,-1,"2015-10-02",9.18,1,61917113961182201510021148
1396,999999999999513,-1,"2015-04-17",0.00,11,60147913961182201504171133
1396,6454130137,141145894512,"2015-08-01",13.33,1,61266513961182201508011531
1396,999999999999513,-1,"2015-10-16",10.66,1,62067413961182201510161832
9807,5873981218,-1,"2015-09-23",12.09,1,2034098075671201509231515
9604,999999999999513,-1,"2015-11-12",8.90,1,6618396041182201511121749
1396,6210700433,-1,"2016-01-18",23.12,1,6297651396118220160118840
1396,999999999999513,-1,"2015-11-27",0.00,1,62486313961182201511271312
1396,999999999999513,-1,"2015-08-20",1.76,1,61475213961182201508202034
1396,999999999999513,-1,"2015-10-02",0.00,1,61915413961182201510021043
1396,999999999999513,-1,"2015-08-21",0.00,1,61476713961182201508211040
1396,999999999999513,-1,"2015-09-30",0.00,1,61889913961182201509301407
4823,77663910001,-1,"2015-04-28",1.98,1,2896048231182201504281216
9604,999999999999513,-1,"2015-11-10",0.00,1,6596896041182201511101016
9807,77105811185,-1,"2015-07-27",14.20,2,1833798075671201507271542
9604,999999999999513,-1,"2015-11-27",0.00,1,668059604118220151127945
1396,999999999999513,-1,"2015-10-05",0.00,1,61945813961182201510051631
9604,999999999999513,-1,"2015-11-26",8.90,1,6677396041182201511261122
9604,999999999999513,-1,"2015-07-09",65.01,1,6296496041182201507091018
4823,999999999999513,-1,"2016-01-11",0.00,1,3972548231182201601111448
1396,77105810754,-1,"2015-09-21",12.09,1,61791113961182201509211856
4823,999999999999513,-1,"2015-08-26",198.97,1,341494823118220150826944
1396,999999999999513,-1,"2015-08-19",284.28,1,61458513961182201508191732
1396,999999999999513,-1,"2015-07-03",0.00,1,60972313961182201507031856
1396,999999999999142,-1,"2015-08-18",0.00,1,61436713961182201508181104
1396,5500017408,-1,"2015-05-19",4.97,1,60498113961182201505191806
9604,999999999999513,-1,"2015-12-10",0.00,1,6735296041182201512101312
1396,999999999999513,-1,"2015-06-01",0.00,1,6062641396118220150601859
9604,999999999999513,-1,"2015-12-01",0.00,1,6696196041182201512011244
9807,77105811185,-1,"2015-09-18",7.10,1,2016798075671201509181155
1396,999999999999513,-1,"2015-08-13",35.60,1,61385813961182201508131150
1396,999999999999513,-1,"2015-09-04",10.22,1,61623313961182201509041645
9604,999999999999513,-1,"2015-12-01",0.00,1,669409604118220151201936
4823,999999999999513,134595929718,"2015-08-27",0.00,1,3422248231182201508271019
9604,999999999999513,-1,"2015-12-14",0.00,1,6746796041182201512141041
9604,999999999999513,-1,"2015-12-14",0.00,1,6746796041182201512141041
1396,999999999999513,-1,"2015-07-07",0.00,1,61001413961182201507071157
1396,6700000174,-1,"2015-09-23",3.54,1,61815913961182201509231619
4823,999999999999513,137267625030,"2015-04-27",0.00,1,2890548231182201504271300
1396,999999999999513,-1,"2015-12-17",0.00,1,6268171396118220151217836
4823,999999999999142,141300675550,"2015-11-27",0.00,1,3810048231182201511271344
9604,999999999999513,-1,"2015-12-18",0.00,1,676359604118220151218632
1396,999999999999513,-1,"2015-06-09",0.00,2,60718713961182201506091107
1396,999999999999142,141141282600,"2015-08-28",0.00,1,61551413961182201508281654
1396,999999999999513,-1,"2015-06-25",0.00,1,60889213961182201506251303
1396,999999999999513,-1,"2015-10-22",13.10,1,62124613961182201510221756
9604,999999999999513,-1,"2015-07-13",8.90,1,6301596041182201507131059
1396,999999999999513,-1,"2015-10-09",0.00,1,61993513961182201510091201
1396,999999999999513,-1,"2015-12-16",79.82,1,62680113961182201512161803
1396,999999999999513,-1,"2015-06-24",75.60,1,60873013961182201506241047
4823,999999999999513,137280659043,"2015-08-10",42.58,1,334434823118220150810934
1396,999999999999513,-1,"2015-10-16",51.10,1,62062113961182201510161223
9604,999999999999513,-1,"2015-11-09",8.90,1,658409604118220151109801
1396,77105810492,-1,"2015-10-20",7.64,1,62097013961182201510201435
1396,999999999999513,-1,"2015-07-24",30.58,1,61185013961182201507241120
9604,999999999999513,-1,"2015-11-20",0.00,1,664989604118220151120653
9604,999999999999513,-1,"2015-12-25",0.00,1,6787596041182201512251108
1396,999999999999513,-1,"2015-12-10",4.43,1,62612013961182201512101253
4823,999999999999142,141249438325,"2015-04-10",0.00,1,2824948231182201504101540
1396,6210700462,-1,"2015-11-12",19.56,1,62335613961182201511121713
4823,999999999999513,141154004799,"2015-12-09",70.47,1,3853748231182201512091249
4823,999999999999513,137266528321,"2015-12-01",0.62,1,3821948231182201512011404
9604,999999999999513,-1,"2015-08-29",8.90,1,6394496041182201508291035
1396,999999999999513,-1,"2015-12-29",0.00,1,62787013961182201512291318
9604,999999999999513,-1,"2015-07-30",62.30,7,6334896041182201507301844
9807,5770001052,-1,"2015-05-20",7.99,1,1604298075671201505201430
1396,999999999999513,-1,"2015-09-22",3.56,1,6179341396118220150922950
1396,999999999999142,-1,"2015-08-30",0.00,1,61559513961182201508301144
1396,999999999999513,-1,"2015-08-12",0.00,1,61373613961182201508121124
9604,999999999999513,-1,"2015-08-18",8.90,1,6370896041182201508181441
1396,999999999999513,-1,"2015-10-07",0.00,1,61969513961182201510071326
1396,999999999999513,-1,"2015-04-27",5.73,1,60258513961182201504271845
4823,77105810237,137272551420,"2015-09-08",12.09,1,3462348231182201509081047
1396,999999999999513,-1,"2015-10-14",3.56,1,62033513961182201510141239
4823,81421700016,139482038795,"2015-11-17",71.16,2,3761948231182201511171522
9604,999999999999513,-1,"2015-08-13",17.57,1,6359696041182201508131334
1396,77105810396,141298963517,"2015-04-30",27.57,1,60290313961182201504301207
9807,77105840078,-1,"2015-07-21",1.76,1,181089807567120150721935
9604,999999999999513,-1,"2015-11-09",0.00,1,6588696041182201511091037
1396,6490000033,-1,"2015-10-05",3.54,1,61949313961182201510051942
1396,6410085266,-1,"2015-12-28",2.47,1,62775013961182201512281134
9604,999999999999513,-1,"2016-01-08",0.00,1,683609604118220160108718
9807,77105811216,-1,"2015-10-05",10.31,1,2080298075671201510051322
1396,5849642244,-1,"2015-07-18",3.19,1,61122713961182201507181251
1396,999999999999513,-1,"2015-05-23",14.63,2,60546913961182201505231323
1396,5849632873,139522158735,"2015-06-18",3.19,1,60816613961182201506181457
1396,999999999999142,-1,"2015-08-08",0.00,1,61335113961182201508081200
1396,999999999999513,-1,"2015-09-11",7.32,1,61690913961182201509111650
1396,6120000242,-1,"2015-06-08",3.36,1,60712913961182201506081641
1396,999999999999513,-1,"2015-07-04",0.00,2,60975013961182201507041105
9604,999999999999513,-1,"2015-12-04",0.00,1,671209604118220151204814
4823,999999999999513,137267585107,"2015-06-23",15.58,1,3147348231182201506231346
9807,999999999999142,-1,"2015-08-28",0.00,1,1944298075671201508281406
1396,999999999999513,-1,"2015-10-05",0.00,1,61938913961182201510051149
1396,999999999999513,-1,"2015-12-18",7.32,1,62698213961182201512181035
1396,999999999999513,-1,"2015-08-10",0.00,1,61343013961182201508101042
1396,999999999999513,-1,"2015-11-19",0.00,1,6239751396118220151119931
9807,999999999999513,-1,"2015-04-13",252.85,1,1460698075671201504131327
9604,999999999999513,-1,"2016-01-04",0.00,1,6817596041182201601041202
1396,6700000462,-1,"2016-01-07",5.32,1,62884513961182201601071859
4823,77663910001,-1,"2015-06-29",1.98,1,3171048231182201506291303
4823,999999999999513,137274859196,"2015-04-01",21.93,10,2778548231182201504011143
9604,999999999999513,-1,"2015-04-28",8.90,1,6165396041182201504281034
9604,999999999999513,-1,"2015-09-02",4.43,1,6401296041182201509021002
1396,5873832601,141301163309,"2015-11-09",12.09,1,6228951396118220151109916
1396,999999999999513,-1,"2015-12-03",108.63,1,62546013961182201512031332
9604,999999999999513,-1,"2015-12-10",0.00,1,6737596041182201512101824
1396,999999999999513,-1,"2015-06-15",88.02,2,60776313961182201506151437
4823,999999999999513,-1,"2015-10-26",198.93,1,3665048231182201510261224
9807,999999999999142,-1,"2015-11-27",0.00,1,2281098075671201511271450
1396,999999999999513,-1,"2015-09-08",7.32,1,61651513961182201509081444
9604,999999999999513,-1,"2016-01-18",0.00,1,6869096041182201601181002
4823,999999999999513,-1,"2015-04-21",732.61,1,2864648231182201504211108
1396,999999999999513,-1,"2015-10-21",95.44,1,62109013961182201510211515
1396,77141200006,139459731948,"2015-06-20",6.78,1,60835313961182201506201130
1396,999999999999513,-1,"2015-11-02",48.72,1,62219013961182201511021237
9604,999999999999513,-1,"2015-10-19",8.90,1,6505196041182201510191004
9807,999999999999513,-1,"2015-06-17",9.43,1,1703698075671201506171504
4823,999999999999513,-1,"2015-04-21",323.68,3,2864048231182201504211016
9604,999999999999513,-1,"2015-12-01",8.90,1,6694596041182201512011003
1396,77105880037,-1,"2015-05-21",2.30,1,60517813961182201505211058
1396,999999999999142,-1,"2015-12-04",0.00,1,62556213961182201512041251
1396,999999999999142,134504458961,"2015-04-07",0.00,1,60023113961182201504071210
4823,999999999999513,137274912743,"2015-05-04",148.86,6,2921548231182201505041411
1396,999999999999142,141154208118,"2015-05-31",0.00,1,60623913961182201505311205
1396,999999999999513,-1,"2015-04-24",0.00,1,6021801396118220150424918
1396,999999999999469,-1,"2015-11-04",1.51,1,62244513961182201511041003
9604,999999999999513,-1,"2015-12-01",0.00,1,6695296041182201512011051
9604,999999999999513,-1,"2016-01-14",0.00,1,6861596041182201601141535
1396,77105880046,141298963517,"2015-05-14",2.47,1,60449413961182201505141121
1396,999999999999513,-1,"2015-11-30",28.91,1,62514713961182201511301704
9604,999999999999513,-1,"2015-12-18",0.00,1,6765296041182201512181013
1396,77105880035,-1,"2015-12-16",1.76,1,62681413961182201512162046
1396,999999999999142,-1,"2015-10-24",0.00,1,62141513961182201510241217
9807,83215400105,-1,"2015-09-21",42.72,1,2023898075671201509211450
9604,999999999999513,-1,"2015-04-03",8.90,1,611649604118220150403851
9807,36382400251,-1,"2015-07-06",9.77,1,1761398075671201507061054
1396,999999999999513,-1,"2015-08-07",30.87,1,61323613961182201508071040
9807,999999999999513,-1,"2015-10-20",29.82,1,2137698075671201510201626
1396,999999999999142,-1,"2015-08-28",0.00,1,61544513961182201508281108
1396,999999999999513,-1,"2015-12-21",5.86,1,62718913961182201512211027
4823,77105880035,149521437885,"2015-12-03",1.41,1,3834448231182201512031527
1396,6700000932,-1,"2015-05-08",2.12,1,60388513961182201505081224
9604,999999999999513,-1,"2015-11-29",0.00,1,6685596041182201511291033
1396,77105810493,139458294515,"2015-09-28",47.95,6,61870313961182201509282027
4823,999999999999513,-1,"2015-08-18",62.78,1,3382448231182201508181429
4823,5660082523,-1,"2015-10-29",2.30,1,3686948231182201510291428
1396,1125000004,-1,"2015-06-02",5.32,1,60651913961182201506022021
1396,5849632873,-1,"2015-06-25",3.19,1,60891913961182201506251544
9604,999999999999513,-1,"2015-08-25",8.90,1,6385096041182201508251459
9807,999999999999513,-1,"2015-08-07",24.24,1,1872898075671201508071104
9807,77105840015,-1,"2015-09-28",5.86,1,2050698075671201509281546
4823,6900006101,-1,"2015-10-21",3.54,1,3649948231182201510211622
1396,5849642244,-1,"2015-04-16",3.19,1,60142013961182201504161900
9604,999999999999513,-1,"2015-12-28",0.00,1,6795096041182201512281429
9807,999999999999513,-1,"2015-12-02",28.12,1,2300298075671201512021531
9604,999999999999513,-1,"2015-12-14",0.00,1,6748396041182201512141359
4823,999999999999513,-1,"2015-04-01",24.56,1,2784248231182201504011533
4823,5600000601,134517405679,"2015-10-20",1.94,1,3642948231182201510201530
4823,999999999999513,-1,"2015-09-21",49.02,1,3517948231182201509211426
9807,999999999999513,-1,"2015-08-18",14.56,1,190289807567120150818848
1396,999999999999513,-1,"2015-12-09",0.00,1,62603013961182201512091421
1396,77105810354,-1,"2015-12-17",8.88,1,6268191396118220151217905
4823,6900014722,134515595594,"2015-04-30",10.64,2,2912148231182201504301629
1396,6454130052,142804760579,"2015-11-28",35.58,1,62495713961182201511281048
9604,999999999999513,-1,"2016-01-04",0.00,1,6817596041182201601041202
9807,999999999999513,-1,"2015-10-14",4.91,1,2110098075671201510141141
1396,6700000174,141268530033,"2015-10-20",4.43,1,62096613961182201510201419
4823,999999999999513,141248986284,"2015-12-15",278.75,1,3879248231182201512151629
4823,999999999999513,-1,"2015-06-30",256.20,3,317644823118220150630937
9807,999999999999513,-1,"2015-08-27",10.50,1,1937298075671201508271128
4823,999999999999513,137274493942,"2015-10-21",22.62,1,364414823118220151021951
1396,77105810775,-1,"2015-07-29",20.45,1,61232113961182201507291257
4823,6260014252,-1,"2015-06-01",24.01,1,3045148231182201506011531
1396,5980000011,-1,"2015-11-30",3.36,1,62515313961182201511301818
9604,999999999999513,-1,"2015-04-16",12.46,1,6141396041182201504161145
1396,999999999999513,134408727583,"2015-04-17",0.00,2,60146713961182201504171051
9604,999999999999513,-1,"2015-12-24",0.00,1,6785096041182201512241123
9604,999999999999513,-1,"2015-05-28",52.58,7,622279604118220150528824
9604,999999999999513,-1,"2015-11-20",0.00,1,664989604118220151120653
9807,6454130146,-1,"2016-01-20",27.57,1,2458698075671201601201159
1396,999999999999513,-1,"2016-01-13",0.00,1,62936513961182201601131417
9604,999999999999513,-1,"2016-01-08",0.00,1,683609604118220160108718
9604,999999999999513,-1,"2015-11-30",0.00,1,6690596041182201511301350
9807,999999999999513,-1,"2015-06-19",28.53,1,1708298075671201506191019
1396,77105807301,-1,"2015-08-04",6.75,1,61281613961182201508041308
1396,6210000240,141290134084,"2015-11-17",2.30,1,62374813961182201511171355
1396,999999999999513,-1,"2015-12-10",0.00,1,6260851396118220151210957
9807,999999999999513,-1,"2015-07-20",2.56,2,1807898075671201507201203
9604,999999999999513,-1,"2016-01-04",0.00,1,6817596041182201601041202
9604,999999999999513,-1,"2015-08-18",8.90,1,636869604118220150818827
1396,999999999999513,-1,"2015-11-27",0.00,1,62484013961182201511271124
1396,6700000404,-1,"2015-04-03",5.32,1,59997313961182201504031434
9604,999999999999513,-1,"2015-12-22",0.00,1,6779796041182201512221517
1396,999999999999142,-1,"2015-08-07",0.00,1,61325413961182201508071318
9604,999999999999513,-1,"2015-12-22",8.90,1,6779096041182201512221234
1396,77105810754,-1,"2015-09-14",12.09,1,61710013961182201509141337
9807,5610000348,-1,"2015-11-02",21.34,1,2187698075671201511021348
1396,999999999999513,-1,"2015-09-23",0.00,1,61808113961182201509231034
1396,6800000228,-1,"2015-05-01",3.19,1,60308513961182201505011616
1396,72047358419,-1,"2015-06-02",8.88,1,6064111396118220150602858
9604,999999999999513,-1,"2015-12-29",8.90,1,679629604118220151229814
4823,999999999999513,137262684295,"2015-08-13",43.29,1,3364648231182201508131331
9604,999999999999513,-1,"2015-11-27",0.00,1,6681596041182201511271041
9807,999999999999513,-1,"2015-12-07",26.43,1,2315098075671201512071751
9604,999999999999513,-1,"2015-11-10",0.00,1,6601596041182201511101527
1396,999999999999513,139538146391,"2015-11-09",0.00,1,62300513961182201511091821
1396,999999999999513,-1,"2015-08-17",11.55,1,61430813961182201508171822
1396,5980000021,142814035385,"2015-10-18",6.73,2,62075713961182201510181224
4823,999999999999513,-1,"2015-11-23",10.29,1,3785848231182201511231541
9604,999999999999513,-1,"2015-12-10",0.00,1,6734996041182201512101254
9807,999999999999513,-1,"2015-08-14",44.50,1,1895698075671201508141337
1396,41600077789,-1,"2015-06-22",0.00,1,60853213961182201506221633
1396,999999999999513,-1,"2015-06-16",0.00,1,60785913961182201506161111
4823,999999999999513,-1,"2015-12-14",0.00,1,3869348231182201512141004
1396,8390000626,-1,"2015-12-08",5.14,1,62587913961182201512081121
1396,999999999999142,-1,"2015-08-21",0.00,1,61477213961182201508211052
4823,999999999999513,-1,"2015-10-16",0.00,1,3628648231182201510161510
9604,999999999999513,-1,"2015-12-08",0.00,1,672059604118220151208831
9604,999999999999513,-1,"2015-12-24",0.00,1,6785096041182201512241123
9604,999999999999513,-1,"2015-12-17",0.00,1,6760596041182201512171221
4823,77105880035,-1,"2015-09-21",1.23,1,3516248231182201509211252
4823,999999999999513,-1,"2015-04-29",0.00,1,2900948231182201504291042
9604,999999999999513,-1,"2015-12-18",0.00,1,6765296041182201512181013
9807,62597201084,-1,"2015-09-30",21.34,1,2062598075671201509301235
