product_key,collector_key,trans_dt,store_location_key,sales,units,trans_id
1E+15,-1,4/8/2015,6973,0,7,3.07494E+25
1E+15,-1,8/7/2015,6973,67.16,1,2.03887E+24
5660079321,-1,12/11/2015,6973,3.36,1,3.17522E+25
1E+15,-1,4/13/2015,6973,1.78,1,3.07683E+25
1E+15,-1,9/9/2015,6973,0,1,3.13817E+25
1E+15,1.37314E+11,8/27/2015,6973,1.78,1,3.13434E+25
1E+15,-1,1/28/2016,6973,0,1,3.19256E+25
6202000544,-1,10/26/2015,6973,3.54,1,3.15626E+24
1E+15,-1,10/9/2015,6973,0,1,3.15122E+25
6700000928,-1,7/27/2015,6973,2.12,1,3.12189E+25
1E+15,-1,6/22/2015,6973,0,3,3.10851E+25
1E+15,-1,12/9/2015,6973,64.04,1,2.09157E+23
1E+15,-1,12/17/2015,6973,0,1,3.17728E+25
1E+15,-1,12/4/2015,6973,0,1,3.17256E+24
6700000829,-1,11/26/2015,6973,2.3,1,3.16909E+25
6009326029,-1,6/15/2015,6973,21.34,1,3.10407E+25
77105803655,-1,12/29/2015,6973,10.66,1,3.18089E+24
6363600840,1.37311E+11,11/19/2015,6973,7.1,1,3.1665E+25
5849640461,-1,5/7/2015,6973,1.71,1,3.08829E+25
38137104646,-1,9/17/2015,6973,12.09,1,3.14212E+25
1E+15,-1,10/6/2015,6973,103.04,1,3.14892E+25
1E+15,-1,10/30/2015,6973,0,1,3.15873E+25
1E+15,-1,1/29/2016,6973,0,1,3.19297E+25
1E+15,-1,10/6/2015,6973,31.49,1,3.14957E+25
5760663232,-1,8/11/2015,6973,8.88,1,3.12775E+25
1E+15,-1,10/2/2015,6973,0,1,3.14782E+25
1E+15,-1,6/30/2015,6973,0,1,3.11237E+25
77105810396,-1,4/21/2015,6973,55.14,2,3.08029E+25
1E+15,-1,11/24/2015,6973,17.11,1,3.16792E+25
41600000008,-1,10/30/2015,6973,0.87,1,3.15882E+25
1E+15,-1,4/23/2015,6973,0,3,3.08198E+25
6210000240,-1,4/28/2015,6973,2.12,1,3.08394E+24
1E+15,-1,6/4/2015,6973,1.78,4,3.09997E+25
4138831600,-1,9/10/2015,6973,9.77,1,3.13912E+25
1E+15,-1,5/19/2015,6973,176.49,2,3.09167E+25
1E+15,-1,6/9/2015,6973,2.17,1,3.1022E+25
1E+15,-1,10/13/2015,6973,0,1,3.15147E+25
1E+15,-1,1/20/2016,6973,0,1,2.10677E+24
1E+15,-1,11/13/2015,6973,108.63,1,2.07737E+24
5980000011,-1,4/29/2015,6973,3.19,1,3.08487E+25
1E+15,-1,5/12/2015,6973,56.59,1,3.08978E+25
1E+15,-1,6/23/2015,6973,0,2,3.10952E+25
1E+15,-1,1/5/2016,6973,10.88,1,3.18263E+24
1E+15,-1,4/1/2015,6973,0,1,3.07217E+25
1E+15,-1,1/29/2016,7167,54.54,1,5.47717E+22
6210700448,-1,6/4/2015,6973,23.12,1,3.10044E+25
77105880035,-1,5/7/2015,6973,4.75,3,3.0883E+25
1E+15,-1,9/9/2015,6973,34.62,1,3.13812E+24
1E+15,-1,7/10/2015,6973,14.63,1,2.03097E+24
1E+15,-1,8/27/2015,6973,0,1,3.13431E+25
1E+15,-1,10/29/2015,6973,18.55,1,3.15795E+25
5650012420,-1,10/5/2015,6973,31.9,2,3.14854E+25
1E+15,-1,6/9/2015,6973,0,4,3.10219E+25
1E+15,-1,10/30/2015,6973,0,1,3.15873E+25
6369104039,1.41179E+11,9/29/2015,6973,21.34,1,3.14633E+25
1E+15,-1,1/4/2016,6973,10.88,1,3.18223E+25
1E+15,-1,9/18/2015,6973,0,1,3.14233E+24
77105810581,-1,5/28/2015,6973,12.98,1,3.09724E+25
1E+15,-1,5/8/2015,6973,2.17,1,3.08869E+25
1E+15,-1,11/3/2015,6973,33.09,1,3.16007E+25
6210000241,-1,10/29/2015,6973,2.3,1,3.15826E+25
1E+15,-1,10/6/2015,6973,12.41,1,3.1495E+25
5770032944,-1,12/2/2015,6973,3.19,1,3.1715E+25
6700000928,-1,10/26/2015,6973,2.3,1,3.15657E+25
1E+15,-1,12/15/2015,6973,230.31,1,3.17605E+25
1E+15,-1,5/1/2015,6973,21.95,3,3.08581E+25
5660079321,-1,11/6/2015,6973,3.36,1,3.16181E+25
77105840418,-1,1/28/2016,7167,4.97,1,4.11717E+22
6672100298,-1,7/9/2015,6973,7.1,1,3.11551E+25
77105840208,-1,1/26/2016,7167,2.83,1,2.00717E+22
5770022296,-1,11/9/2015,6973,3.19,1,3.16227E+25
6700000928,-1,10/15/2015,6973,2.3,1,3.1527E+25
1E+15,-1,6/2/2015,6973,0,1,3.09933E+25
6210000240,-1,10/7/2015,6973,2.3,1,3.15002E+25
77105802556,-1,4/24/2015,6973,10.31,1,3.08239E+25
1E+15,-1,10/15/2015,6973,0,1,3.1529E+25
1E+15,-1,7/15/2015,6973,0,3,3.11794E+24
6458900111,1.41215E+11,12/9/2015,6973,23.12,1,3.17398E+25
77105880035,-1,10/27/2015,6973,1.76,1,3.15711E+25
5770022296,-1,11/16/2015,6973,3.19,1,3.16503E+25
1E+15,-1,5/29/2015,6973,0,1,3.09784E+25
1E+15,-1,3/31/2015,6973,199.32,2,3.07151E+25
6490007069,-1,6/9/2015,6973,1.76,1,3.10237E+25
5770033148,-1,1/20/2016,6973,3.19,1,3.18867E+25
1E+15,-1,10/28/2015,6973,7.32,1,3.15742E+25
5546000053,1.3728E+11,5/12/2015,6973,51.6,1,3.08981E+25
77105880035,-1,6/26/2015,6973,1.58,1,3.11123E+25
1E+15,-1,6/25/2015,6973,2.17,1,3.11079E+25
1E+15,-1,1/25/2016,6973,65.15,1,3.19092E+25
1E+15,-1,12/9/2015,6973,0,1,3.17406E+25
1E+15,-1,5/13/2015,6973,59.43,1,2.01887E+24
1E+15,-1,10/2/2015,6973,11.43,1,3.14782E+25
1E+15,-1,9/8/2015,6973,0,1,3.13791E+25
62879100425,1.34538E+11,6/10/2015,6973,18.67,1,3.10276E+25
1E+15,-1,11/13/2015,6973,0,1,3.16437E+25
1E+15,-1,12/23/2015,6973,7.32,1,3.18018E+25
5559944011,1.3947E+11,10/23/2015,6973,19.56,1,3.15612E+25
1E+15,-1,9/22/2015,6973,128.71,1,2.06087E+23
77105802555,1.39475E+11,12/10/2015,6973,10.66,1,3.17441E+25
1E+15,-1,6/22/2015,6973,0,2,3.10871E+25
1E+15,-1,5/7/2015,6973,0,2,3.08781E+25
1E+15,-1,7/22/2015,6973,35.58,1,3.1205E+25
77105880035,-1,12/29/2015,6973,1.76,1,3.1812E+25
1E+15,-1,1/27/2016,7167,17.19,1,2.52717E+22
38290320144,-1,9/17/2015,6973,65.84,1,3.14211E+25
1E+15,-1,11/11/2015,6973,0,1,3.16348E+25
1E+15,-1,8/7/2015,6973,2.17,1,3.12666E+25
1E+15,-1,6/4/2015,6973,0,3,3.1004E+25
1E+15,-1,12/21/2015,6973,0,1,3.17834E+24
5873997887,-1,9/15/2015,6973,12.26,1,3.14085E+24
1E+15,-1,6/29/2015,6973,15.81,2,3.11185E+25
1E+15,-1,7/14/2015,6973,0,3,3.11772E+25
1E+15,-1,7/14/2015,6973,2.17,1,3.11778E+25
1E+15,-1,7/7/2015,6973,0,1,3.11427E+25
1E+15,-1,7/16/2015,6973,26.63,3,3.11852E+25
77105811044,1.39468E+11,4/15/2015,6973,7.99,1,3.07849E+25
6285176400,-1,6/24/2015,6973,4.95,2,3.11025E+25
3660219209,-1,1/28/2016,7167,9.77,1,4.35717E+22
5854237600,-1,5/6/2015,6973,3.01,1,3.0872E+25
77105810408,1.3947E+11,12/23/2015,6973,22.23,1,3.18026E+25
1E+15,-1,12/1/2015,6973,16.22,1,3.17116E+25
1E+15,-1,1/29/2016,6973,0,1,3.19306E+25
1E+15,-1,5/14/2015,6973,19.85,1,3.09059E+25
72225212109,1.41179E+11,12/17/2015,6973,10.64,2,3.17722E+25
1E+15,-1,12/9/2015,6973,7.32,1,3.17417E+25
1E+15,-1,1/11/2016,6973,6.28,1,3.18516E+25
1E+15,-1,7/30/2015,6973,4.34,2,3.12443E+25
1E+15,-1,5/28/2015,6973,14.63,2,3.09736E+25
6260014235,-1,6/19/2015,6973,21.34,1,3.10827E+25
1E+15,1.37276E+11,1/25/2016,7167,168.26,1,5.67167E+21
6851092840,1.39477E+11,11/11/2015,6973,8.88,1,3.1633E+25
1E+15,-1,9/30/2015,6973,10.06,1,3.14704E+25
1E+15,-1,4/24/2015,6973,243.97,2,3.08282E+25
1E+15,-1,5/20/2015,6973,0,5,3.09255E+24
7478000073,-1,9/21/2015,6973,3.36,1,3.14313E+25
1E+15,-1,8/11/2015,6973,31.36,1,2.04627E+24
7339000011,-1,9/25/2015,6973,3.01,1,3.14551E+25
1E+15,-1,5/22/2015,6973,8.88,1,3.0949E+25
1E+15,-1,10/5/2015,6973,7.32,1,3.14856E+25
77105810242,-1,11/19/2015,6973,13.87,1,3.16685E+25
1E+15,-1,6/9/2015,6973,0,4,3.10228E+25
5770022296,-1,6/16/2015,6973,3.19,1,3.10489E+24
1E+15,-1,1/19/2016,6973,0,1,3.18831E+25
1E+15,-1,5/28/2015,6973,0,1,3.09713E+24
5610010281,-1,10/21/2015,6973,2.83,1,3.15474E+25
1E+15,-1,10/15/2015,6973,61,1,2.06777E+24
1E+15,1.3949E+11,10/27/2015,6973,2.17,1,3.15712E+25
1E+15,-1,6/15/2015,6973,0,1,3.10396E+25
1E+15,-1,5/7/2015,6973,0,1,3.08831E+25
1E+15,-1,9/18/2015,6973,44.43,1,3.14273E+25
5899700006,-1,4/29/2015,6973,5.32,1,3.08455E+24
5980021692,-1,12/18/2015,6973,3.36,1,3.178E+25
1E+15,-1,9/8/2015,6973,13.21,1,3.13757E+25
6700000932,-1,12/15/2015,6973,2.3,1,3.17651E+25
1E+15,-1,1/18/2016,6973,2.17,1,3.18821E+25
6285176400,-1,5/28/2015,6973,2.47,1,3.09737E+25
1E+15,-1,4/23/2015,6973,7.32,1,3.08209E+25
1E+15,-1,1/4/2016,6973,7.32,1,3.18231E+25
6490040955,-1,8/11/2015,6973,3.54,1,3.12766E+25
1E+15,1.41274E+11,9/3/2015,6973,12.66,1,3.13661E+25
6926003200,-1,4/10/2015,6973,6.51,1,3.07609E+24
1E+15,-1,11/17/2015,6973,7.32,1,3.16589E+25
1E+15,-1,5/15/2015,6973,0,1,3.09127E+25
1E+15,-1,11/5/2015,6973,0,1,3.16124E+25
7279933880,-1,12/15/2015,6973,5.86,1,3.17637E+25
1E+15,-1,9/23/2015,6973,0,1,3.14409E+25
6410085266,-1,9/3/2015,6973,1.94,1,3.1366E+25
1E+15,-1,1/29/2016,7167,0.62,1,5.65717E+22
77105880035,-1,8/13/2015,6973,1.58,1,3.12885E+25
1E+15,-1,10/16/2015,6973,1.78,1,3.15343E+25
1E+15,-1,9/22/2015,6973,4.66,1,3.14356E+25
1E+15,-1,1/12/2016,6973,103.22,1,3.18557E+25
6360167726,-1,5/26/2015,6973,39.14,1,3.09598E+25
1E+15,-1,12/21/2015,6973,7.32,1,3.17829E+24
6410085266,-1,5/28/2015,6973,3.88,2,3.09725E+25
1E+15,-1,11/26/2015,6973,0,1,3.16928E+25
1E+15,-1,12/3/2015,6973,0,1,3.17213E+25
1E+15,-1,11/12/2015,6973,0,1,3.16422E+25
1E+15,-1,11/16/2015,6973,0,1,3.16504E+25
1E+15,-1,12/7/2015,6973,0,1,3.17314E+25
1E+15,-1,11/4/2015,6973,0,1,3.16033E+25
1E+15,-1,11/11/2015,6973,0,1,3.16348E+25
1E+15,-1,11/19/2015,6973,16.48,1,3.16662E+25
1E+15,-1,6/29/2015,6973,42.68,2,3.11161E+25
1E+15,-1,1/29/2016,7167,5.75,1,5.15717E+22
1E+15,-1,6/9/2015,6973,0,1,3.10241E+25
5770021585,-1,4/1/2015,6973,3.01,1,3.07269E+25
1E+15,-1,6/2/2015,6973,51.21,2,3.09871E+25
1E+15,-1,9/3/2015,6973,0,1,3.13666E+25
1E+15,-1,12/18/2015,6973,17.76,2,3.17805E+25
1E+15,-1,9/21/2015,6973,7.32,1,3.14314E+25
1E+15,-1,6/3/2015,6973,7.32,1,3.09952E+25
1E+15,-1,6/12/2015,6973,0,1,3.10364E+25
1E+15,-1,12/22/2015,6973,0,1,3.17971E+25
6120022595,1.34597E+11,7/27/2015,6973,3.36,1,3.12208E+25
1E+15,-1,9/4/2015,6973,0,1,3.13687E+25
6120000349,1.39511E+11,5/14/2015,6973,3.36,1,3.09089E+25
41600000008,-1,12/31/2015,6973,8.67,1,3.18173E+24
1E+15,-1,12/28/2015,6973,0,1,3.18075E+25
1E+15,-1,11/19/2015,6973,2.17,1,3.16652E+25
1E+15,-1,11/5/2015,6973,0,1,3.16125E+25
6410085268,-1,1/18/2016,6973,2.47,1,3.18807E+25
1E+15,-1,10/16/2015,6973,0,1,3.15324E+25
5849682951,1.34599E+11,1/25/2016,7167,3.19,1,1.36717E+22
1E+15,-1,9/22/2015,6973,36.08,1,2.05997E+23
1E+15,-1,1/7/2016,6973,10.57,1,3.18446E+25
1E+15,-1,11/10/2015,6973,61.96,1,3.16294E+25
5650036268,-1,12/8/2015,6973,30.24,1,3.17334E+24
5980021692,-1,10/1/2015,6973,3.19,1,3.14728E+25
1E+15,-1,12/23/2015,6973,13.81,1,2.09627E+24
1E+15,-1,9/30/2015,6973,11.55,1,3.14672E+25
1E+15,-1,5/8/2015,6973,0,1,3.08902E+25
1E+15,-1,10/20/2015,6973,0,1,3.15436E+25
1E+15,-1,6/12/2015,6973,52.74,1,2.02577E+24
1E+15,-1,1/13/2016,6973,5.82,1,3.18626E+25
6490040955,1.37765E+11,12/10/2015,6973,3.54,1,3.1744E+25
77105880035,-1,1/7/2016,6973,1.76,1,3.18441E+25
1E+15,-1,10/23/2015,6973,7.32,1,3.15602E+25
1E+15,-1,1/14/2016,6973,33.14,1,3.18687E+25
1E+15,-1,6/11/2015,6973,11.55,1,3.10337E+25
1E+15,-1,12/15/2015,6973,0,1,3.17603E+25
6454130147,-1,10/20/2015,6973,48.04,1,3.15413E+25
77703400038,-1,4/28/2015,6973,2.1,2,3.08425E+25
1E+15,-1,1/26/2016,6973,0,1,3.19163E+25
1E+15,-1,10/29/2015,6973,7.32,1,3.15822E+25
6360167726,-1,10/28/2015,6973,39.14,1,3.15768E+25
1E+15,1.34453E+11,1/27/2016,7167,60.36,1,2.50717E+22
1E+15,-1,12/16/2015,6973,134.5,1,3.17692E+25
1E+15,-1,7/22/2015,6973,30.58,2,3.12053E+25
1E+15,-1,5/12/2015,6973,16.41,3,3.08982E+25
1E+15,-1,6/26/2015,6973,0,1,3.11135E+25
1E+15,-1,11/19/2015,6973,7.32,1,3.16661E+25
4422401704,1.47841E+11,5/25/2015,6973,14.22,1,3.09531E+24
1E+15,-1,10/9/2015,6973,0,1,3.1508E+24
1E+15,-1,11/13/2015,6973,14.63,1,2.07717E+24
1E+15,-1,1/26/2016,6973,29.26,1,3.19166E+25
1E+15,-1,12/23/2015,6973,0,1,3.18027E+25
1E+15,-1,1/25/2016,7167,11.91,1,6.67167E+21
1E+15,-1,5/14/2015,6973,21.95,3,3.09077E+25
1E+15,-1,10/13/2015,6973,69.24,1,3.15172E+25
77105880036,1.3947E+11,1/20/2016,6973,6.75,1,3.18886E+25
1E+15,-1,6/3/2015,6973,17.78,1,3.09979E+25
1E+15,-1,12/22/2015,6973,0,1,3.17936E+24
1E+15,-1,7/29/2015,6973,0,5,3.12348E+25
1E+15,-1,11/11/2015,6973,0,1,3.16321E+25
1E+15,-1,10/30/2015,6973,33.87,1,3.15853E+25
1E+15,-1,5/6/2015,6973,0,1,3.08712E+24
1E+15,-1,6/17/2015,6973,0,3,3.10565E+25
1E+15,-1,5/27/2015,6973,71.88,2,3.09691E+25
1E+15,-1,4/27/2015,6973,1.78,1,3.08329E+25
77105880163,-1,10/23/2015,6973,8.53,1,3.15615E+25
1E+15,-1,9/9/2015,6973,8.94,1,3.13822E+25
1E+15,1.47841E+11,9/3/2015,6973,1.78,1,3.13667E+25
1E+15,-1,4/29/2015,6973,0,1,3.08471E+25
1E+15,-1,1/28/2016,7167,9.84,1,3.66717E+22
77105880035,-1,6/19/2015,6973,1.58,1,3.10709E+25
1E+15,-1,6/22/2015,6973,0,2,3.10859E+25
1E+15,-1,11/27/2015,6973,7.32,1,3.16997E+25
1E+15,-1,12/24/2015,6973,0,1,3.18049E+25
1E+15,-1,10/15/2015,6973,24.6,1,2.06977E+24
1E+15,-1,11/3/2015,6973,2.17,1,3.16007E+25
5650036268,1.39476E+11,10/27/2015,6973,30.24,1,3.15716E+25
1E+15,-1,12/22/2015,6973,63.92,1,3.17979E+25
1E+15,-1,5/29/2015,6973,0,1,3.09768E+24
1E+15,1.37764E+11,4/17/2015,6973,0,1,3.07922E+25
1E+15,-1,3/31/2015,6973,81.51,1,3.0713E+24
1E+15,-1,9/10/2015,6973,0,1,3.13906E+25
1E+15,-1,9/18/2015,6973,0,1,3.14268E+25
1E+15,-1,6/29/2015,6973,7.32,2,3.11157E+25
1E+15,-1,4/1/2015,6973,0,2,3.07282E+25
1E+15,-1,8/18/2015,6973,96.28,1,3.13043E+25
1E+15,-1,11/30/2015,6973,15.59,1,3.17048E+25
5559943715,-1,10/23/2015,6973,24.9,1,3.15548E+24
1E+15,-1,5/7/2015,6973,4.34,2,3.08828E+25
1E+15,-1,1/29/2016,6973,0,1,3.19331E+25
1E+15,-1,5/22/2015,6973,0,1,3.09518E+25
6851092840,-1,4/2/2015,6973,8.88,1,3.07327E+25
5980000003,-1,11/13/2015,6973,3.36,1,3.16431E+25
1E+15,-1,1/28/2016,7167,11.18,1,3.70717E+22
1E+15,-1,1/27/2016,7167,9.15,1,2.55717E+22
1E+15,1.41274E+11,7/30/2015,6973,14.63,2,3.12458E+25
1E+15,-1,1/8/2016,6973,0,1,3.18466E+25
1E+15,-1,12/24/2015,6973,28.78,1,3.1805E+25
77105880035,-1,4/23/2015,6973,1.58,1,3.08197E+25
6410085268,-1,4/20/2015,6973,1.94,1,3.07977E+25
87279800078,1.3947E+11,9/1/2015,6973,34.34,1,3.13594E+25
7339000011,-1,6/24/2015,6973,3.01,1,3.10984E+24
5770022648,1.41215E+11,1/22/2016,6973,4.97,1,3.19072E+25
1E+15,-1,8/18/2015,6973,178,1,2.04807E+24
5559944011,1.41274E+11,8/19/2015,6973,16,1,3.13157E+25
3600019533,-1,4/16/2015,6973,48.04,1,3.07895E+25
3600019701,-1,9/10/2015,6973,96.08,2,3.13909E+25
3700080854,-1,6/16/2015,6973,6.62,2,3.10533E+25
77105810766,-1,8/17/2015,6973,20.45,1,3.1297E+25
1E+15,-1,4/27/2015,6973,9.1,1,3.08323E+25
5980000003,-1,7/27/2015,6973,3.19,1,3.12271E+25
1E+15,1.34451E+11,1/30/2016,7167,24.58,1,6.22717E+22
77105890009,-1,4/15/2015,6973,42.67,3,3.0781E+25
1E+15,-1,11/13/2015,6973,0,1,3.16439E+25
1E+15,-1,11/13/2015,6973,0,1,3.16474E+25
1E+15,-1,12/10/2015,6973,31.59,1,3.17485E+25
1E+15,-1,1/13/2016,6973,7.32,1,3.18622E+24
1E+15,-1,7/14/2015,6973,14.44,1,3.11715E+25
1E+15,-1,10/30/2015,6973,138.47,1,3.1585E+25
1E+15,-1,4/14/2015,6973,0,2,3.07786E+25
5849689657,-1,9/3/2015,6973,8.53,1,3.1365E+25
5610077433,-1,12/21/2015,6973,15.65,1,3.17848E+25
1E+15,-1,10/9/2015,6973,0,1,3.1512E+25
1E+15,-1,4/24/2015,6973,29.12,3,3.08231E+25
1E+15,-1,9/25/2015,6973,0,1,3.14546E+25
77105810876,-1,9/15/2015,6973,7.99,1,3.14084E+24
1E+15,-1,1/8/2016,6973,10.88,1,3.18477E+25
1E+15,-1,12/11/2015,6973,0,1,3.17528E+25
1E+15,-1,1/5/2016,6973,139.78,1,3.18263E+24
1E+15,-1,10/13/2015,6973,0,1,3.15139E+24
6458900111,-1,9/23/2015,6973,23.12,1,3.14405E+25
1E+15,-1,11/3/2015,6973,0,1,3.15987E+25
5980000011,-1,6/19/2015,6973,3.19,1,3.10819E+25
77105880035,-1,4/10/2015,6973,1.58,1,3.0765E+25
1E+15,-1,6/4/2015,6973,53.4,3,3.10048E+25
1E+15,-1,9/8/2015,6973,0,1,3.13717E+24
1E+15,-1,10/5/2015,6973,7.32,1,3.14859E+25
1E+15,-1,9/18/2015,6973,7.32,1,3.14262E+25
1E+15,-1,7/24/2015,6973,26.33,1,3.12169E+25
1E+15,-1,12/9/2015,6973,61.96,1,2.08947E+23
1E+15,-1,11/16/2015,6973,7.32,1,3.165E+25
1E+15,-1,4/29/2015,6973,0,1,3.08479E+25
1E+15,-1,4/30/2015,6973,148.77,2,3.08532E+25
80480940010,1.3947E+11,10/27/2015,6973,15.65,1,3.15693E+25
1E+15,-1,12/7/2015,6973,0,1,3.17314E+25
1E+15,-1,9/9/2015,6973,0,1,3.13848E+25
1E+15,-1,4/16/2015,6973,104.04,6,3.07881E+25
1E+15,-1,1/5/2016,6973,0,1,3.18283E+25
1E+15,-1,1/13/2016,6973,0,1,3.18631E+25
1E+15,-1,11/30/2015,6973,14.24,1,3.17045E+25
1E+15,-1,8/12/2015,6973,7.32,1,3.12831E+25
1E+15,-1,10/15/2015,6973,58.86,1,2.06867E+24
7279976791,-1,11/17/2015,6973,7.1,1,3.16581E+25
1E+15,1.34453E+11,1/27/2016,7167,173.78,1,2.50717E+22
1E+15,-1,8/14/2015,6973,0,1,3.12923E+25
77105880035,-1,5/21/2015,6973,1.58,1,3.09375E+25
6202000552,-1,5/14/2015,6973,7.08,2,3.09055E+25
1E+15,-1,4/27/2015,6973,0,1,3.08373E+25
6752000006,1.37314E+11,6/5/2015,6973,30.78,1,3.10114E+25
1E+15,-1,9/30/2015,6973,0,1,3.14686E+25
77105890004,-1,10/30/2015,6973,9.77,1,3.1589E+25
1E+15,-1,4/20/2015,6973,0,2,3.07956E+25
77105810751,1.39476E+11,1/18/2016,6973,15.11,1,3.18797E+25
6041001801,-1,1/27/2016,7167,2.65,1,2.80717E+22
1E+15,-1,10/27/2015,6973,0,1,3.15692E+25
6800061075,-1,6/19/2015,6973,4.43,1,3.10731E+25
1E+15,-1,7/21/2015,6973,0,2,3.12035E+25
1E+15,-1,11/13/2015,6973,1.78,1,2.07807E+24
5508660267,1.37778E+11,6/9/2015,6973,12.09,1,3.10235E+25
77105810007,-1,6/24/2015,6973,12.42,2,3.10995E+25
5849635277,-1,5/25/2015,6973,3.19,1,3.09566E+25
1E+15,-1,1/7/2016,6973,0,1,3.18402E+25
77105804252,-1,9/30/2015,6973,4.97,1,3.14666E+24
1E+15,-1,4/10/2015,6973,0,1,3.07606E+24
1E+15,-1,11/19/2015,6973,1.78,1,3.16702E+25
1E+15,-1,5/8/2015,6973,0,1,3.089E+25
1E+15,-1,11/2/2015,6973,16.59,1,3.15932E+25
1E+15,-1,9/1/2015,6973,7.32,1,3.13601E+25
1E+15,-1,4/14/2015,6973,0,1,3.07759E+25
1E+15,-1,7/13/2015,6973,2.17,1,3.11659E+24
1E+15,-1,10/6/2015,6973,16.27,1,3.14887E+24
1E+15,-1,6/3/2015,6973,40.92,1,3.09971E+25
6202000544,-1,12/9/2015,6973,3.54,1,3.17389E+24
1E+15,-1,7/10/2015,6973,47.03,1,2.03027E+24
1E+15,-1,9/25/2015,6973,0,1,3.14552E+25
1E+15,-1,10/13/2015,6973,11.41,1,3.15155E+25
1E+15,1.39476E+11,7/7/2015,6973,0,2,3.11419E+24
1E+15,-1,1/12/2016,6973,11.55,1,3.18568E+25
1E+15,-1,1/15/2016,6973,10.88,1,2.10477E+24
77105880035,-1,12/22/2015,6973,1.76,1,3.17965E+25
1E+15,-1,4/14/2015,6973,0,2,3.07796E+25
5963175553,-1,5/28/2015,6973,9.42,1,3.09742E+25
1E+15,-1,7/14/2015,6973,48.79,1,3.11757E+25
77105804269,-1,12/2/2015,6973,7.99,1,3.17151E+25
1E+15,-1,9/29/2015,6973,0,1,3.14644E+25
1E+15,-1,5/19/2015,6973,14.63,2,3.09223E+25
1E+15,-1,11/12/2015,6973,0,1,3.16368E+24
1E+15,-1,12/22/2015,6973,2.17,1,3.17964E+25
1E+15,-1,7/13/2015,6973,0,3,3.11681E+25
1E+15,-1,7/13/2015,6973,0,2,3.11691E+25
1E+15,-1,12/21/2015,6973,6.57,1,3.17839E+25
1E+15,-1,5/1/2015,6973,0,2,3.08553E+24
1E+15,-1,1/26/2016,7167,5.54,1,2.06717E+22
1E+15,-1,11/5/2015,6973,0,1,2.07577E+24
77105880035,-1,10/23/2015,6973,1.76,1,3.15586E+24
1E+15,1.34527E+11,1/27/2016,7167,9.35,1,2.21717E+22
1E+15,-1,9/9/2015,6973,13.94,1,3.13873E+25
6210000240,-1,7/13/2015,6973,2.12,1,3.11668E+25
1E+15,-1,1/20/2016,6973,7.32,1,3.18877E+25
1E+15,-1,12/8/2015,6973,17.41,1,3.17362E+25
77105880035,-1,7/27/2015,6973,1.58,1,3.12188E+25
1E+15,-1,1/6/2016,6973,1.78,1,3.18371E+25
1E+15,-1,12/21/2015,6973,0,1,3.17868E+25
6202000541,-1,4/22/2015,6973,3.54,1,3.08064E+25
1E+15,-1,1/5/2016,6973,4.4,1,3.18308E+25
1E+15,-1,9/14/2015,6973,0,1,3.1404E+25
5620000425,-1,1/30/2016,7167,8.17,1,6.16717E+22
1E+15,-1,10/30/2015,6973,2.17,1,3.15877E+25
1E+15,-1,10/1/2015,6973,0,1,3.14755E+25
1E+15,-1,7/20/2015,6973,0,1,3.11932E+25
6800079282,-1,1/13/2016,6973,3.36,1,3.18642E+25
1E+15,-1,8/26/2015,6973,132.36,2,3.13382E+25
4.60701E+12,-1,4/16/2015,6973,7.64,1,3.07877E+25
1E+15,-1,4/13/2015,6973,0,1,3.0766E+24
1E+15,-1,12/21/2015,6973,1.78,1,3.17843E+25
1E+15,-1,8/14/2015,6973,9.77,1,3.12915E+25
1E+15,-1,7/17/2015,6973,43,3,3.11917E+25
5980021692,-1,5/25/2015,6973,3.19,1,3.09527E+24
77105880035,-1,7/20/2015,6973,3.17,2,3.11973E+25
6700000932,-1,4/30/2015,6973,2.12,1,3.08534E+25
1E+15,-1,8/26/2015,6973,0,1,3.13385E+25
1E+15,-1,10/9/2015,6973,2.17,1,3.1512E+25
1E+15,-1,4/29/2015,6973,3.56,2,3.08458E+24
1E+15,-1,5/13/2015,6973,43.89,1,2.01807E+24
1E+15,-1,9/10/2015,6973,7.32,1,3.1391E+25
1E+15,1.34401E+11,1/29/2016,7167,25.74,1,4.95717E+22
1E+15,-1,8/5/2015,6973,0,1,3.1256E+25
1E+15,-1,1/15/2016,6973,67.41,1,2.10157E+24
5770021587,-1,11/27/2015,6973,3.01,1,3.16983E+25
6700000829,1.34537E+11,5/6/2015,6973,2.12,1,3.08737E+25
1E+15,-1,9/28/2015,6973,0,1,3.14582E+25
1E+15,-1,12/4/2015,6973,0,1,3.17268E+25
1E+15,-1,4/21/2015,6973,0,4,3.08051E+25
1E+15,-1,11/12/2015,6973,3.26,1,3.16372E+25
1E+15,-1,10/16/2015,6973,19.56,1,3.15323E+25
1E+15,1.34585E+11,1/27/2016,7167,107.94,1,2.96717E+22
1E+15,-1,7/30/2015,6973,37.47,1,3.12445E+25
5770022995,-1,4/7/2015,6973,3.19,1,3.07417E+25
1E+15,-1,1/25/2016,7167,50.8,1,1.31717E+22
1E+15,-1,9/4/2015,6973,0,1,3.137E+25
5770021328,-1,10/15/2015,6973,3.19,1,3.15265E+24
5770032944,-1,7/20/2015,6973,3.19,1,3.1198E+25
1E+15,1.37267E+11,1/25/2016,7167,54.36,1,4.17167E+20
