collector_key,trans_dt,store_location_key,product_key,sales,units,trans_id
-1,"2015-11-30",9604,999999999999513,0.00,1,6688596041182201511301056
-1,"2015-12-30",1396,999999999999513,0.00,1,62798213961182201512301134
-1,"2015-11-06",1396,78616265003,5.14,1,62276213961182201511061539
-1,"2015-08-11",9807,77105805165,9.77,1,188019807567120150811901
-1,"2015-12-18",1396,77105880163,17.05,2,62707113961182201512181835
-1,"2015-08-31",1396,999999999999513,0.00,1,61567013961182201508311241
-1,"2015-12-19",1396,77105880035,1.76,1,62709013961182201512191112
134522001660,"2015-04-10",1396,999999999999513,53.38,1,60067513961182201504101147
-1,"2015-12-10",9604,999999999999513,0.00,1,673109604118220151210756
-1,"2015-08-26",1396,999999999999513,39.44,1,61528713961182201508261810
-1,"2015-08-03",1396,62879100523,26.68,1,61274613961182201508031417
-1,"2015-04-10",1396,999999999999513,0.00,1,60072113961182201504101429
-1,"2015-08-07",1396,999999999999142,0.00,1,61329313961182201508071603
-1,"2015-09-22",1396,999999999999513,9.15,1,61803613961182201509221801
-1,"2015-04-05",1396,999999999999513,127.82,1,60007213961182201504051446
-1,"2015-10-01",4823,6900006101,3.36,1,3572848231182201510011645
-1,"2016-01-07",9807,6210700502,23.12,1,241059807567120160107910
137763274263,"2015-05-31",1396,5901400508,80.08,1,60625613961182201505311515
-1,"2015-05-29",9807,999999999999513,24.49,1,1644098075671201505291602
-1,"2015-12-17",1396,72047372629,14.22,1,6268251396118220151217926
-1,"2015-11-30",9604,999999999999513,0.00,1,668779604118220151130912
-1,"2015-11-22",1396,999999999999513,48.74,1,62428813961182201511221403
-1,"2015-05-04",1396,999999999999469,3.03,2,60331613961182201505041405
-1,"2015-12-01",9604,999999999999513,0.00,1,6697596041182201512011411
-1,"2015-11-03",9604,999999999999134,4.73,1,656029604118220151103805
-1,"2015-12-03",9604,999999999999513,8.90,1,6711096041182201512031904
-1,"2015-12-14",9807,999999999999513,4.95,1,2342898075671201512141551
-1,"2015-09-24",9604,77105840077,1.57,1,644709604118220150924853
-1,"2015-11-13",9604,999999999999513,0.00,1,6622896041182201511131258
139473952323,"2015-10-23",1396,77105807138,19.56,1,62135413961182201510231512
-1,"2016-01-13",9604,999999999999513,0.00,1,6853096041182201601131040
137313384526,"2015-05-22",1396,6210700433,22.23,1,6053091396118220150522917
-1,"2015-11-26",9604,999999999999513,0.00,1,6678596041182201511261536
-1,"2015-11-23",9807,77105840004,3.19,1,2259798075671201511231432
-1,"2016-01-18",9807,77105804613,19.56,1,2448098075671201601181147
-1,"2015-11-24",9807,62527303670,51.60,1,2262498075671201511241100
-1,"2015-12-18",9604,999999999999513,0.00,1,6765796041182201512181212
-1,"2015-09-01",1396,999999999999513,0.00,1,6157741396118220150901850
-1,"2015-08-20",1396,999999999999513,44.64,1,61469013961182201508201343
-1,"2015-10-26",4823,999999999999513,0.00,1,3666848231182201510261444
141248986284,"2015-09-02",4823,999999999999513,27.66,1,344664823118220150902932
-1,"2015-08-17",9604,999999999999513,8.90,1,636529604118220150817805
-1,"2015-05-12",9807,61802986011,23.12,1,1577798075671201505121531
-1,"2015-12-08",1396,999999999999513,9.68,1,62590813961182201512081311
-1,"2015-10-15",1396,6120000345,3.54,1,62054913961182201510151740
-1,"2015-12-04",4823,77663910001,1.98,1,3837248231182201512041150
-1,"2015-07-22",1396,999999999999513,12.62,1,61164013961182201507221304
-1,"2015-10-14",9807,999999999999513,18.14,1,2108598075671201510141005
-1,"2015-12-18",9604,999999999999513,0.00,1,676359604118220151218632
-1,"2015-10-22",1396,999999999999513,0.00,1,62121313961182201510221539
-1,"2015-04-09",1396,999999999999513,0.00,2,6004941396118220150409952
-1,"2015-12-21",1396,5770062252,3.19,1,62720013961182201512211100
-1,"2015-11-13",1396,999999999999142,0.00,1,62345313961182201511131448
-1,"2015-05-04",1396,6490040840,4.97,1,60331813961182201505041408
-1,"2015-12-06",9604,999999999999513,0.00,1,671519604118220151206937
-1,"2015-06-26",4823,999999999999513,97.94,1,3165948231182201506261546
-1,"2015-09-04",1396,999999999999142,0.00,1,61621913961182201509041538
-1,"2015-11-10",1396,77105880046,3.19,1,62314713961182201511101752
-1,"2015-09-16",4823,77663910001,1.98,1,3501648231182201509161448
-1,"2015-12-18",9604,999999999999513,8.90,1,676379604118220151218633
-1,"2015-12-10",9604,999999999999513,0.00,1,6736296041182201512101456
-1,"2015-08-08",1396,999999999999513,41.58,1,61333413961182201508081022
-1,"2015-11-26",9604,999999999999513,8.90,1,6677396041182201511261122
-1,"2016-01-08",9604,999999999999513,0.00,1,683609604118220160108718
-1,"2015-09-18",1396,77105810007,6.75,1,61765013961182201509181707
-1,"2015-12-01",9604,999999999999513,8.90,1,669209604118220151201844
-1,"2015-12-07",9604,999999999999513,0.00,1,6718596041182201512071053
-1,"2015-09-02",4823,3600019741,42.70,1,3449648231182201509021418
-1,"2015-07-27",1396,999999999999513,25.90,1,61212613961182201507271746
137266680839,"2015-08-31",4823,62147801980,1.78,1,3435948231182201508311214
-1,"2015-08-18",9807,999999999999513,13.81,1,1905998075671201508181454
-1,"2015-05-19",1396,999999999999513,6.51,2,60490913961182201505191157
-1,"2015-09-18",1396,999999999999142,0.00,1,6175541396118220150918842
-1,"2015-04-08",9807,999999999999513,1.07,1,1448798075671201504081405
-1,"2015-12-21",9604,999999999999513,0.00,1,6772596041182201512211011
-1,"2015-12-01",1396,999999999999513,0.00,1,62521713961182201512011038
-1,"2015-04-23",4823,36671580805,35.58,1,2880048231182201504231514
-1,"2015-05-13",1396,999999999999513,7.32,1,60439013961182201505131302
134586907595,"2015-08-21",4823,999999999999513,4.57,1,3399448231182201508211231
-1,"2015-07-15",1396,77105810506,9.77,1,61089613961182201507151408
-1,"2015-06-22",9807,999999999999513,673.71,1,1712498075671201506221405
134521394648,"2015-04-11",1396,77105810443,13.87,1,60080813961182201504111339
-1,"2015-10-24",1396,77105880045,6.37,2,62145313961182201510241537
-1,"2015-12-30",4823,999999999999513,16.79,1,3933548231182201512301447
-1,"2015-08-15",1396,999999999999513,38.82,1,61410813961182201508151203
-1,"2015-08-14",1396,999999999999513,13.80,1,6139521396118220150814912
-1,"2015-08-12",4823,999999999999513,0.00,1,3359648231182201508121525
-1,"2015-06-30",1396,999999999999513,7.32,1,60941413961182201506301928
-1,"2015-11-03",1396,999999999999513,1.76,1,62241013961182201511031731
-1,"2015-12-21",1396,999999999999513,7.32,1,62718613961182201512211010
-1,"2015-04-22",9807,83215400105,85.44,2,149849807567120150422835
-1,"2016-01-04",9604,999999999999513,0.00,1,6817596041182201601041202
-1,"2015-04-28",4823,999999999999513,14.24,1,289354823118220150428910
134589119171,"2015-06-29",1396,6002576860,10.31,1,60924413961182201506291542
-1,"2015-10-21",4823,999999999999513,0.00,1,3649048231182201510211452
-1,"2015-12-14",4823,62147801980,1.78,1,386924823118220151214955
-1,"2015-11-30",9604,999999999999513,0.00,1,6689296041182201511301250
-1,"2015-09-24",1396,5610003485,14.76,1,61830413961182201509242024
141338398191,"2015-11-06",1396,1125000004,4.97,1,62273013961182201511061213
-1,"2015-08-05",4823,77105810441,22.23,1,3331348231182201508051402
-1,"2015-10-11",9604,999999999999513,8.90,1,648269604118220151011947
-1,"2015-05-28",1396,5770000032,3.19,1,60597613961182201505281121
-1,"2015-11-11",9604,999999999999513,0.00,1,6608396041182201511111620
-1,"2015-12-01",9604,999999999999513,0.00,1,669239604118220151201900
-1,"2016-01-07",4823,999999999999513,42.61,1,3961048231182201601071332
-1,"2015-04-25",1396,999999999999513,7.32,1,60235713961182201504251239
-1,"2015-06-05",4823,999999999999142,0.00,1,3071948231182201506051302
-1,"2015-12-01",1396,999999999999513,0.00,1,62525713961182201512011355
-1,"2015-12-13",9604,999999999999513,0.00,1,6743296041182201512131001
-1,"2015-06-14",1396,999999999999142,0.00,1,60768213961182201506141317
-1,"2015-09-22",9807,77105840016,5.86,1,2030798075671201509221648
-1,"2015-09-15",4823,62147801980,1.78,1,3492948231182201509151022
-1,"2015-09-13",1396,6490040955,3.54,1,61701613961182201509131343
-1,"2016-01-29",1396,999999999999142,0.00,1,63103513961182201601291030
-1,"2015-11-10",9807,999999999999513,40.73,1,2220898075671201511101149
-1,"2016-01-21",4823,77105810080,7.64,1,4015148231182201601211147
-1,"2015-12-01",9604,999999999999513,0.00,1,669409604118220151201936
-1,"2015-08-25",1396,999999999999142,0.00,1,6150981396118220150825957
-1,"2015-12-21",9604,999999999999513,0.00,1,6773296041182201512211234
-1,"2015-09-23",1396,999999999999513,0.00,1,61815113961182201509231554
-1,"2015-06-18",1396,6210700491,24.90,1,60816913961182201506181509
-1,"2015-04-25",1396,999999999999513,7.32,1,60235713961182201504251239
134531209608,"2015-04-03",1396,999999999999142,0.00,1,59993913961182201504031126
-1,"2016-01-18",9604,999999999999513,8.90,1,6869596041182201601181216
141248986284,"2015-04-28",4823,999999999999513,33.18,1,2899048231182201504281620
-1,"2015-10-26",4823,999999999999513,0.00,1,3667648231182201510261525
-1,"2015-10-09",1396,999999999999513,0.00,1,61992013961182201510091023
134504981006,"2015-06-25",1396,5621982307,24.01,1,6088421396118220150625848
134504372376,"2015-12-04",4823,999999999999142,0.00,1,3839348231182201512041445
-1,"2015-08-31",1396,5849642239,3.19,1,61571913961182201508311615
-1,"2015-07-15",1396,5960006059,4.97,1,61086513961182201507151112
-1,"2015-04-21",1396,999999999999513,0.00,8,60184113961182201504211103
-1,"2016-01-04",9604,999999999999513,0.00,1,6817596041182201601041202
-1,"2015-04-14",1396,89133900102,37.18,1,60117713961182201504142037
-1,"2015-05-27",1396,77141200003,2.55,1,60585013961182201505271144
141334108548,"2015-10-07",4823,999999999999513,143.33,1,3593148231182201510071352
-1,"2015-12-11",9604,999999999999513,0.00,1,6740796041182201512111232
-1,"2015-12-21",9604,999999999999513,0.00,1,6772596041182201512211011
-1,"2015-07-02",9807,999999999999513,15.15,2,1752098075671201507021316
-1,"2015-10-01",1396,999999999999513,26.70,1,6189791396118220151001902
-1,"2015-10-06",1396,6490000033,3.54,1,61959413961182201510061503
-1,"2015-04-24",1396,999999999999513,36.58,6,60230713961182201504241630
-1,"2015-12-10",9604,999999999999513,0.00,1,673179604118220151210850
-1,"2015-05-05",9807,83215400105,42.72,1,154849807567120150505944
-1,"2015-12-11",4823,999999999999142,0.00,1,3865048231182201512111113
-1,"2015-10-02",1396,999999999999513,1.78,1,61915413961182201510021043
-1,"2015-04-29",9604,999999999999513,8.90,1,6167496041182201504291056
134515595594,"2015-06-24",4823,5490000030,3.52,2,3152148231182201506241240
-1,"2016-01-29",1396,999999999999513,8.08,1,63111013961182201601291835
-1,"2015-12-14",1396,77105810544,10.66,1,62641813961182201512141020
-1,"2015-05-11",1396,5960006060,4.97,1,60412513961182201505111356
-1,"2015-11-24",1396,999999999999142,0.00,1,62445813961182201511241219
-1,"2015-10-22",1396,5980000021,3.36,1,62124213961182201510221737
-1,"2015-09-02",9807,87094400013,23.12,1,1964998075671201509021501
-1,"2015-12-08",9604,999999999999513,0.00,1,6722596041182201512081011
-1,"2015-04-15",4823,999999999999513,48.42,1,2839248231182201504151043
-1,"2015-12-15",9604,999999999999513,0.00,1,6750796041182201512151016
-1,"2015-12-11",9604,999999999999513,0.00,1,673879604118220151211815
-1,"2015-11-27",9604,999999999999513,0.00,1,668009604118220151127857
-1,"2015-04-27",1396,999999999999513,0.00,1,60246213961182201504271041
-1,"2015-10-05",9604,999999999999513,8.90,1,6471196041182201510051113
137282570040,"2015-07-14",1396,999999999999142,0.00,1,61077713961182201507141442
-1,"2015-10-01",1396,999999999999513,7.32,1,61912013961182201510011954
-1,"2015-12-05",9604,999999999999513,0.00,1,6714096041182201512051011
134526490805,"2015-11-03",1396,6210700491,24.90,1,62236413961182201511031255
-1,"2015-04-28",1396,999999999999513,70.47,1,6026101396118220150428905
-1,"2015-06-01",1396,62064100074,21.34,1,60633013961182201506011244
-1,"2015-09-19",1396,77105880037,6.89,3,61771513961182201509191400
-1,"2015-12-07",9604,999999999999513,0.00,1,6718596041182201512071053
-1,"2015-11-27",9604,999999999999513,0.00,1,6682096041182201511271257
-1,"2015-05-22",1396,77105880035,1.58,1,60536913961182201505221347
142810570750,"2015-12-17",1396,999999999999513,7.32,1,6268321396118220151217957
-1,"2015-04-25",9604,999999999999513,8.90,1,6160596041182201504251031
-1,"2015-10-01",1396,999999999999513,0.00,1,6189801396118220151001904
-1,"2015-08-18",9807,999999999999513,23.66,1,190319807567120150818927
-1,"2016-01-29",1396,999999999999513,0.00,1,63108513961182201601291512
-1,"2015-10-19",1396,999999999999513,46.74,1,62090513961182201510192033
137266680839,"2015-08-31",4823,36382489637,9.42,1,3435948231182201508311214
-1,"2015-12-16",9604,999999999999513,0.00,1,675579604118220151216905
142808270343,"2015-06-26",1396,6024540540,16.00,1,60903313961182201506261442
134561260734,"2015-09-09",1396,78616265011,5.32,1,61664713961182201509091649
-1,"2015-10-01",4823,5873832551,7.99,1,3572848231182201510011645
-1,"2015-06-26",1396,999999999999513,0.00,1,60899913961182201506261206
-1,"2015-04-18",1396,999999999999142,0.00,1,60158913961182201504181014
-1,"2015-05-29",1396,999999999999142,0.00,1,60616013961182201505291701
-1,"2015-08-26",1396,999999999999513,0.00,1,6152061396118220150826848
-1,"2015-11-22",1396,999999999999142,0.00,1,62426313961182201511221134
139470225164,"2016-01-24",1396,999999999999513,0.00,1,63049013961182201601241416
141240939270,"2015-04-13",1396,77105810242,13.87,1,60097513961182201504131508
-1,"2015-05-25",1396,77105804695,20.45,1,60562913961182201505251822
141242497099,"2015-09-17",1396,77105810220,14.22,1,61745113961182201509171204
-1,"2015-09-21",1396,999999999999513,7.32,1,61780813961182201509211143
-1,"2015-04-14",9604,999999999999513,8.90,1,613499604118220150414823
-1,"2015-06-22",1396,999999999999513,46.44,1,60847413961182201506221236
-1,"2016-01-14",9604,999999999999513,8.90,1,6859596041182201601141143
-1,"2016-01-18",9604,999999999999513,0.00,1,6869096041182201601181002
134402082630,"2015-04-11",1396,999999999999142,0.00,1,60077813961182201504111012
-1,"2015-09-30",4823,999999999999513,6.05,1,3564048231182201509301426
-1,"2015-09-21",1396,999999999999513,7.32,1,61788113961182201509211642
137269225116,"2015-12-04",4823,999999999999513,7.55,1,3836248231182201512041042
-1,"2015-11-24",9604,999999999999513,0.00,1,6665896041182201511241158
-1,"2015-10-18",9604,999999999999513,0.00,1,6501196041182201510181010
-1,"2015-10-26",1396,999999999999513,0.00,1,62159113961182201510261712
134585690595,"2015-05-07",4823,999999999999513,63.94,1,2942748231182201505071328
-1,"2015-08-02",1396,78616265003,5.32,1,61269713961182201508021406
-1,"2015-05-16",1396,999999999999142,0.00,1,60474113961182201505161330
-1,"2015-12-22",9604,999999999999513,8.90,1,6777796041182201512221039
139488131632,"2015-08-02",1396,5960006065,4.97,1,61269213961182201508021325
-1,"2015-10-15",9604,999999999999513,8.90,1,6495096041182201510151733
-1,"2015-11-10",1396,999999999999513,11.48,1,62312513961182201511101548
-1,"2016-01-14",1396,77105890003,4.24,2,62950613961182201601141746
-1,"2015-12-24",9604,999999999999513,0.00,1,6786596041182201512241215
-1,"2015-10-28",9807,77105810537,8.53,1,2171498075671201510281431
-1,"2016-01-23",1396,999999999999513,14.67,1,63042013961182201601231127
-1,"2015-12-28",1396,77141200001,4.24,1,62776713961182201512281301
134417269836,"2015-05-18",1396,77105840092,7.99,1,60484713961182201505181436
-1,"2015-08-22",1396,999999999999142,0.00,1,61489313961182201508221222
-1,"2015-09-25",4823,62147801980,1.78,1,3540248231182201509251105
-1,"2015-07-04",1396,999999999999513,21.16,1,60975613961182201507041158
-1,"2015-11-17",9604,999999999999513,0.00,1,6640096041182201511171731
-1,"2015-10-20",9604,999999999999513,2.17,1,6510196041182201510201034
-1,"2015-08-17",1396,999999999999513,0.00,1,61424713961182201508171357
-1,"2015-08-19",1396,999999999999513,1.78,1,61459413961182201508191810
134504981006,"2015-06-25",1396,62597201273,22.23,1,6088421396118220150625848
-1,"2015-05-13",9807,83215400105,42.72,1,1582098075671201505131337
-1,"2015-12-09",9604,999999999999513,0.00,1,672829604118220151209909
-1,"2015-09-14",9604,999999999999513,43.81,1,6424996041182201509141227
-1,"2016-01-02",9604,999999999999513,0.00,1,681059604118220160102937
-1,"2015-05-22",9807,999999999999513,6.80,1,1612998075671201505221036
-1,"2015-06-07",1396,999999999999142,0.00,1,60698113961182201506071127
-1,"2015-10-27",1396,999999999999142,0.00,1,6216251396118220151027904
-1,"2015-08-01",1396,6800001229,3.19,1,61266013961182201508011433
-1,"2015-12-08",9604,999999999999513,0.00,1,6726096041182201512081602
-1,"2015-05-05",1396,6024538815,14.22,1,60349613961182201505051522
-1,"2015-11-21",1396,77105890006,5.32,1,62420013961182201511211029
137269225116,"2015-04-28",4823,999999999999513,22.25,1,2895948231182201504281211
-1,"2015-12-11",4823,77105880051,5.66,2,3868348231182201512111532
-1,"2015-04-02",1396,5960006059,4.97,1,59990813961182201504021852
-1,"2015-05-12",9604,999999999999513,8.90,1,619309604118220150512836
139447696248,"2015-09-04",4823,999999999999513,38.54,1,3460148231182201509041534
-1,"2015-09-27",1396,999999999999513,7.32,1,61855513961182201509271408
-1,"2015-05-06",1396,8079380784,4.97,1,60368313961182201505062040
-1,"2015-08-21",1396,999999999999513,178.00,1,61485113961182201508211752
-1,"2015-12-17",9604,999999999999513,0.00,1,675929604118220151217940
141334106780,"2015-10-09",4823,999999999999513,0.00,1,3603348231182201510091154
137303906972,"2015-07-15",1396,5960006060,4.97,1,61091613961182201507151617
-1,"2015-11-12",9604,999999999999513,0.00,1,661109604118220151112907
-1,"2015-05-28",1396,999999999999513,7.32,1,60599513961182201505281309
-1,"2015-11-19",9604,999999999999513,0.00,1,664509604118220151119939
-1,"2015-04-09",1396,999999999999513,19.38,1,60050413961182201504091020
-1,"2015-12-01",9807,83215400012,158.42,1,2293298075671201512011520
-1,"2015-04-16",9807,77105803615,9.42,1,1480698075671201504161545
-1,"2015-12-28",9604,999999999999513,0.00,1,6793796041182201512281244
-1,"2015-10-01",4823,6900006101,3.36,1,356724823118220151001956
-1,"2015-04-13",1396,999999999999513,0.00,1,60094113961182201504131242
-1,"2015-11-06",4823,999999999999513,0.00,1,372214823118220151106956
-1,"2015-10-27",1396,999999999999142,0.00,1,62169113961182201510271531
-1,"2016-01-19",9807,6851092840,17.76,2,2453198075671201601191055
-1,"2015-04-24",1396,999999999999513,17.34,3,60224913961182201504241305
-1,"2015-12-08",9604,999999999999513,0.00,1,672059604118220151208831
-1,"2015-06-14",1396,77105811200,7.10,1,60767813961182201506141240
-1,"2015-06-11",1396,999999999999513,9.68,3,60747313961182201506111654
137270425422,"2015-12-15",4823,999999999999513,18.07,1,3875548231182201512151044
-1,"2015-11-26",1396,999999999999513,3.54,1,62477513961182201511261618
-1,"2015-06-22",1396,999999999999513,43.89,6,60855513961182201506221841
-1,"2015-10-22",4823,999999999999513,0.00,1,3654048231182201510221239
-1,"2015-08-09",1396,999999999999142,0.00,1,61338613961182201508091122
-1,"2015-09-11",9807,999999999999513,5.70,1,1991298075671201509111218
139501157845,"2015-06-02",1396,77105860253,5.32,1,60643813961182201506021056
-1,"2015-08-24",1396,999999999999513,76.72,1,61502813961182201508241452
141173818306,"2015-05-07",4823,999999999999513,0.00,3,293804823118220150507915
-1,"2015-10-13",9807,77105810092,12.44,1,2103998075671201510131047
-1,"2015-06-18",9807,5113166994,13.33,1,1706298075671201506181452
-1,"2015-08-06",1396,999999999999513,37.70,1,61312913961182201508061331
-1,"2015-11-16",9807,999999999999513,32.66,1,223289807567120151116959
-1,"2015-11-16",9604,999999999999513,0.00,1,6631896041182201511161429
-1,"2015-07-04",1396,999999999999142,0.00,1,60977813961182201507041550
-1,"2015-06-05",9807,77105840349,5.86,1,1669698075671201506051647
134510406072,"2015-07-16",4823,999999999999513,142.61,2,3253348231182201507161658
-1,"2015-05-07",9807,62879105171,69.40,1,155799807567120150507826
-1,"2016-01-06",4823,3700030655,12.98,1,3952048231182201601061041
-1,"2015-08-17",9807,999999999999513,3.45,1,1900798075671201508171448
-1,"2015-07-10",4823,999999999999142,0.00,1,3228348231182201507101352
-1,"2015-10-02",1396,999999999999513,1.78,1,61915413961182201510021043
-1,"2015-12-09",1396,999999999999513,7.32,1,62598813961182201512091020
-1,"2015-11-23",9604,999999999999513,8.90,1,665939604118220151123855
-1,"2015-07-21",1396,999999999999513,17.80,2,61150513961182201507211455
-1,"2016-01-19",9604,999999999999513,0.00,1,6875096041182201601191358
-1,"2015-10-09",1396,6700000465,5.32,1,61996313961182201510091404
-1,"2015-08-21",9807,999999999999513,44.50,1,1917998075671201508211309
-1,"2015-09-27",9604,999999999999513,19.56,1,6454696041182201509271042
134550293776,"2015-12-15",4823,999999999999513,0.00,1,3876148231182201512151118
-1,"2015-05-15",1396,6260014372,22.23,1,60469513961182201505151749
-1,"2015-12-08",1396,6464202200,20.45,1,6258551396118220151208945
-1,"2015-08-06",4823,999999999999513,6.23,1,3334948231182201508061036
134452515945,"2015-08-18",1396,999999999999513,43.61,1,61447213961182201508181909
-1,"2015-10-27",9604,999999999999513,0.00,1,6537596041182201510271250
-1,"2015-08-04",1396,77105810007,6.21,1,61290113961182201508041821
-1,"2015-12-16",9604,999999999999513,0.00,1,6756296041182201512161052
-1,"2016-01-10",1396,999999999999142,0.00,1,62906013961182201601101405
-1,"2015-05-27",1396,6349108729,15.13,1,60583013961182201505271025
-1,"2015-12-02",1396,999999999999513,22.50,1,62539013961182201512021637
-1,"2015-12-07",1396,999999999999513,0.00,1,62577513961182201512071306
-1,"2015-04-21",1396,999999999999513,0.00,2,60186213961182201504211250
-1,"2015-08-28",9604,999999999999513,8.90,1,6392696041182201508281050
-1,"2015-08-07",9807,999999999999513,26.54,1,1873298075671201508071146
-1,"2015-12-28",9604,999999999999513,0.00,1,6795296041182201512281431
-1,"2015-11-24",9807,5650036300,20.45,1,2262298075671201511241033
-1,"2015-08-31",4823,77663910001,1.98,1,3436148231182201508311306
-1,"2015-08-17",9807,999999999999513,33.55,1,1900698075671201508171438
-1,"2015-08-18",1396,999999999999513,81.63,1,61435713961182201508181028
-1,"2015-09-29",4823,5770022995,2.83,1,3554448231182201509291351
-1,"2015-07-13",1396,999999999999513,7.32,1,61059613961182201507131233
-1,"2015-07-17",9807,75177480101,42.70,1,1804198075671201507171237
-1,"2015-12-14",9604,999999999999513,0.00,1,6746796041182201512141041
-1,"2015-08-23",1396,999999999999142,0.00,1,61494613961182201508231243
-1,"2015-04-16",1396,77105880035,1.58,1,60135613961182201504161308
-1,"2015-11-24",1396,999999999999513,0.00,1,62449013961182201511241523
-1,"2015-11-10",1396,999999999999513,94.06,1,62311313961182201511101514
-1,"2015-07-08",1396,999999999999513,8.85,1,61016713961182201507081524
-1,"2015-12-09",1396,75177480100,32.02,1,62604813961182201512091617
-1,"2016-01-29",1396,999999999999513,0.00,1,63106513961182201601291314
-1,"2015-09-01",9807,77105810108,17.78,1,1958498075671201509011528
-1,"2015-08-06",1396,999999999999513,11.16,1,61308813961182201508061118
-1,"2015-12-23",9604,999999999999513,0.00,1,6782696041182201512231349
141290134084,"2015-06-29",1396,77105880047,2.65,1,6091741396118220150629902
134511794837,"2015-04-02",4823,77105880151,14.20,2,278674823118220150402925
-1,"2015-07-19",1396,999999999999513,13.80,2,61128013961182201507191455
-1,"2015-07-03",4823,999999999999142,0.00,1,3196548231182201507031518
-1,"2015-09-18",9807,999999999999142,0.00,1,2017998075671201509181337
-1,"2015-08-21",9807,999999999999513,5.00,1,1917398075671201508211143
-1,"2015-12-14",9604,999999999999513,0.00,1,6746796041182201512141041
-1,"2015-12-01",1396,999999999999513,7.99,1,62528713961182201512011642
-1,"2015-11-19",4823,6900001425,1.94,1,3772748231182201511191507
-1,"2015-12-04",4823,999999999999513,0.00,1,3839148231182201512041421
-1,"2015-06-03",9604,999999999999513,35.60,4,623339604118220150603814
-1,"2015-12-14",9807,77105810443,13.87,1,2340698075671201512141318
-1,"2015-05-28",9807,999999999999513,8464.38,1,1638998075671201505281657
-1,"2015-08-18",1396,999999999999513,0.00,1,61438413961182201508181137
139682723445,"2015-08-10",4823,999999999999513,19.94,1,3345448231182201508101124
-1,"2015-08-04",1396,999999999999513,0.00,1,61279113961182201508041123
-1,"2015-11-05",9807,77105810077,13.87,1,2205798075671201511051254
-1,"2015-07-21",4823,999999999999513,47.92,1,3269848231182201507211650
-1,"2015-11-17",9604,999999999999513,0.00,1,663239604118220151117759
-1,"2015-10-15",9604,999999999999513,0.00,1,6493096041182201510151327
-1,"2016-01-08",9604,999999999999513,0.00,1,683609604118220160108718
-1,"2016-01-14",9807,999999999999513,96.19,1,2439598075671201601141146
139488131632,"2015-10-25",1396,77105811235,10.64,2,62149713961182201510251551
-1,"2015-06-29",4823,999999999999513,0.00,1,3168848231182201506291027
-1,"2015-08-17",1396,999999999999513,7.10,1,61422213961182201508171220
-1,"2015-05-01",9807,83215400005,158.42,1,1536498075671201505011431
-1,"2015-06-22",9604,999999999999513,23.12,1,626559604118220150622951
-1,"2015-07-03",9807,999999999999513,82.52,2,1759598075671201507031545
134501776134,"2015-09-24",4823,999999999999513,28.18,1,3535148231182201509241217
-1,"2015-11-27",9604,999999999999513,0.00,1,667959604118220151127742
134515595594,"2015-07-31",4823,77105880061,6.21,1,3320248231182201507311629
-1,"2015-09-08",4823,6634317983,2.83,1,3463848231182201509081158
-1,"2015-10-15",9604,999999999999513,8.90,1,6495096041182201510151733
-1,"2015-06-17",1396,999999999999513,103.95,1,60805813961182201506171606
137264892096,"2015-08-21",4823,6210700463,22.23,1,3398048231182201508211003
-1,"2015-08-13",9604,999999999999513,26.58,1,6360896041182201508131807
-1,"2015-06-19",1396,999999999999513,50.45,1,60833313961182201506192011
-1,"2015-12-24",9604,999999999999513,0.00,1,6785096041182201512241123
-1,"2015-12-18",9604,999999999999513,8.90,1,676409604118220151218634
-1,"2015-07-21",1396,77105803584,8.53,1,61151513961182201507211527
-1,"2015-09-15",9807,999999999999513,33.21,1,2002898075671201509151353
-1,"2015-10-23",1396,62064100074,21.34,1,62129013961182201510231138
-1,"2015-10-15",9807,77105880010,6.75,1,2117598075671201510151251
-1,"2015-08-13",1396,999999999999513,14.67,1,61386613961182201508131225
-1,"2015-12-23",9604,999999999999513,8.90,1,6782596041182201512231341
-1,"2015-10-06",9604,999999999999513,8.90,1,647209604118220151006802
-1,"2015-09-24",1396,999999999999513,22.45,1,61828313961182201509241646
-1,"2015-08-07",9807,999999999999142,0.00,1,1875598075671201508071520
-1,"2015-11-06",9807,999999999999513,55.13,1,2214598075671201511061658
-1,"2015-12-07",9604,999999999999513,0.00,1,6719496041182201512071311
-1,"2015-12-09",1396,77105880060,7.64,1,62606813961182201512091926
-1,"2015-09-29",9807,77105840016,5.86,1,2056398075671201509291501
-1,"2015-08-13",4823,999999999999513,36.03,1,3363348231182201508131146
-1,"2015-12-07",9604,999999999999513,0.00,1,6718596041182201512071053
-1,"2015-12-28",9604,999999999999513,0.00,1,6793396041182201512281056
-1,"2015-05-17",1396,999999999999513,21.16,1,60479513961182201505171445
-1,"2015-04-07",9604,999999999999513,8.90,1,612169604118220150407910
137263148702,"2015-10-23",4823,999999999999142,0.00,1,3659848231182201510231407
-1,"2015-12-10",4823,6210700492,32.02,1,3859548231182201512101204
-1,"2015-12-10",1396,6369100787,24.37,1,62609013961182201512101025
-1,"2015-12-21",1396,6700000829,2.30,1,62728513961182201512211545
-1,"2015-04-15",9807,999999999999513,105.82,4,1472198075671201504151318
-1,"2015-10-19",1396,77105880035,1.76,1,62087713961182201510191730
-1,"2015-04-10",1396,999999999999142,0.00,1,60072813961182201504101458
-1,"2015-04-19",1396,999999999999513,6.25,1,60165813961182201504191212
