collector_key,trans_dt,store_location_key,product_key,sales,units,trans_id
1.34527E+11,10/6/2015,6973,6210000241,2.3,1,3.14944E+25
-1,4/24/2015,6973,1E+15,0,4,3.08266E+25
-1,7/17/2015,6973,77105806498,20.45,1,3.11925E+25
-1,12/14/2015,6973,1E+15,0,1,3.17586E+25
1.41179E+11,11/12/2015,6973,5770022648,4.97,1,3.16382E+25
-1,11/26/2015,6973,1E+15,197.92,1,3.16906E+25
-1,5/7/2015,6973,77904000899,1.71,1,3.08758E+24
-1,10/29/2015,6973,1E+15,4.9,1,3.15822E+25
-1,1/15/2016,6973,1E+15,102.42,1,2.10367E+24
-1,5/8/2015,6973,1E+15,1.78,1,3.0886E+25
-1,8/21/2015,6973,5980000011,12.74,4,3.13226E+25
-1,10/14/2015,6973,1E+15,7.32,1,3.15247E+25
-1,4/10/2015,6973,6625906411,3.72,1,3.07654E+25
-1,6/10/2015,6973,1E+15,0,2,3.1028E+25
-1,12/2/2015,6973,1E+15,0,1,3.17167E+25
-1,11/20/2015,6973,1E+15,0,1,3.16722E+25
1.41298E+11,6/5/2015,6973,77105810818,15.65,1,3.10116E+25
1.3947E+11,4/7/2015,6973,5621903103,22.23,1,3.07428E+25
-1,5/22/2015,6973,1E+15,3.56,1,3.09485E+25
1.34502E+11,4/21/2015,6973,5621932435,69.4,1,3.07999E+25
-1,12/14/2015,6973,1E+15,0,1,3.17573E+25
1.39475E+11,6/1/2015,6973,6490040942,5.86,1,3.09827E+25
-1,12/15/2015,6973,1E+15,105.54,1,3.17605E+25
-1,1/21/2016,6973,1E+15,0,1,3.18958E+25
1.34523E+11,11/11/2015,6973,5679641152,35.58,1,3.16355E+25
-1,1/5/2016,6973,1E+15,10.88,1,3.18277E+25
1.34527E+11,1/27/2016,7167,1E+15,9.35,1,2.21717E+22
-1,1/19/2016,6973,1E+15,1.78,1,3.18858E+25
-1,1/15/2016,6973,1E+15,55.89,1,2.10117E+24
-1,9/30/2015,6973,1E+15,6.8,1,3.14694E+25
-1,11/24/2015,6973,6490040737,4.97,1,3.16826E+25
-1,7/16/2015,6973,1E+15,1.78,1,3.11843E+24
-1,6/12/2015,6973,1E+15,69.31,1,2.02307E+24
-1,12/18/2015,6973,1E+15,0,1,3.17812E+25
-1,6/19/2015,6973,5849642239,3.19,1,3.10728E+25
-1,6/16/2015,6973,1E+15,0,1,3.1055E+25
-1,11/10/2015,6973,1E+15,0,1,3.16284E+25
-1,11/20/2015,6973,1E+15,0,1,3.16726E+25
-1,1/15/2016,6973,1E+15,94.98,1,2.10127E+24
-1,7/27/2015,6973,1E+15,0,2,3.12243E+25
-1,9/4/2015,6973,1E+15,20.49,1,3.13691E+25
-1,9/11/2015,6973,1E+15,0,1,3.13969E+25
-1,7/10/2015,6973,1E+15,10.18,1,3.1165E+25
-1,12/4/2015,6973,1E+15,0,1,3.17287E+25
-1,9/3/2015,6973,1E+15,1.78,1,3.13654E+25
-1,9/17/2015,6973,1E+15,56.94,1,3.14223E+25
-1,4/21/2015,6973,1E+15,89.25,1,2.00627E+24
-1,7/15/2015,6973,77105810090,15.65,1,3.11801E+24
-1,9/17/2015,6973,1E+15,0,1,3.14218E+25
-1,8/5/2015,6973,1E+15,27.5,1,3.12596E+25
-1,10/15/2015,6973,1E+15,15.93,1,2.06887E+24
-1,5/1/2015,6973,1E+15,0,1,3.08579E+25
-1,8/5/2015,6973,41600000235,1.78,1,3.12596E+25
-1,4/29/2015,6973,1E+15,58.19,1,3.0846E+25
1.34522E+11,12/8/2015,6973,1E+15,1.78,1,3.17358E+25
-1,10/22/2015,6973,1E+15,0,1,3.1552E+25
-1,5/20/2015,6973,1E+15,69.81,1,3.09308E+25
-1,11/30/2015,6973,77105810991,16,1,3.17057E+25
1.34507E+11,4/6/2015,6973,1E+15,0,2,3.07356E+25
-1,4/24/2015,6973,1E+15,246.32,2,3.08254E+25
-1,10/20/2015,6973,1E+15,86.44,1,3.15451E+25
-1,6/12/2015,6973,1E+15,7.32,1,2.02287E+24
-1,12/2/2015,6973,1E+15,0,1,3.17141E+24
-1,12/16/2015,6973,1E+15,0,1,3.17676E+25
-1,6/3/2015,6973,5650002537,46.26,1,3.0996E+25
-1,9/1/2015,6973,1E+15,7.32,1,3.13601E+25
-1,4/1/2015,6973,1E+15,16.41,1,3.07237E+25
-1,4/17/2015,6973,1E+15,0,1,3.07919E+25
-1,11/3/2015,6973,1E+15,1.78,1,3.15993E+25
-1,7/13/2015,6973,1E+15,0,1,3.11669E+25
-1,9/10/2015,6973,5770022296,3.19,1,3.13902E+25
-1,12/10/2015,6973,6700000829,2.3,1,3.17431E+24
-1,6/22/2015,6973,1E+15,7.32,3,3.10852E+25
-1,7/6/2015,6973,35388500695,17.78,1,3.11351E+25
1.41124E+11,10/1/2015,6973,6625906411,3.72,1,3.14754E+25
-1,10/6/2015,6973,1E+15,-62.53,-1,3.1493E+25
-1,9/1/2015,6973,77105810391,15.65,1,3.13562E+25
-1,12/1/2015,6973,1E+15,8.78,1,3.17081E+25
-1,5/1/2015,6973,1E+15,0,1,3.08586E+25
-1,10/15/2015,6973,1E+15,12.48,1,3.15282E+25
-1,5/12/2015,6973,1E+15,0,4,3.08961E+25
-1,10/2/2015,6973,6700000932,2.12,1,3.1478E+25
-1,9/22/2015,6973,1E+15,71.75,1,2.05697E+23
-1,1/25/2016,6973,1E+15,0,1,3.19137E+25
-1,1/8/2016,6973,1E+15,10.88,1,3.18477E+25
-1,11/25/2015,6973,5660079321,3.36,1,3.16849E+24
-1,9/11/2015,6973,1E+15,9.67,1,3.13995E+25
-1,12/10/2015,6973,1E+15,21.41,1,3.17449E+25
-1,4/24/2015,6973,1E+15,81.68,1,3.08297E+25
-1,10/16/2015,6973,1E+15,0,1,3.15349E+25
-1,10/23/2015,6973,1E+15,0,1,3.15609E+25
-1,5/29/2015,6973,1E+15,22.23,2,3.09779E+25
-1,11/23/2015,6973,1E+15,0,1,3.16751E+25
-1,9/22/2015,6973,1E+15,389.38,1,2.05547E+23
-1,1/13/2016,6973,1E+15,17.6,1,3.18638E+25
-1,9/3/2015,6973,1E+15,0,1,3.13666E+25
-1,9/10/2015,6973,1E+15,0,1,3.13906E+25
-1,5/4/2015,6973,1E+15,11.91,3,3.08632E+25
-1,10/9/2015,6973,1E+15,0,1,3.15088E+25
-1,1/26/2016,7167,1E+15,59.86,1,2.02717E+22
-1,12/11/2015,6973,1E+15,0.62,1,3.17525E+25
-1,10/7/2015,6973,77105810438,15.65,1,3.14992E+25
-1,10/28/2015,6973,5899700005,4.97,1,3.15743E+25
-1,9/18/2015,6973,1E+15,5.86,1,3.14235E+25
-1,1/28/2016,6973,1E+15,0,1,3.19267E+25
-1,4/22/2015,6973,1E+15,0,1,3.08172E+25
-1,9/16/2015,6973,77105880035,1.58,1,3.14177E+25
-1,1/28/2016,7167,1E+15,7.87,1,4.22717E+22
-1,7/29/2015,6973,1E+15,16.39,1,3.12391E+25
-1,12/15/2015,6973,1E+15,10.66,1,3.17594E+24
-1,8/26/2015,6973,5980000011,3.19,1,3.13388E+25
-1,12/9/2015,6973,1E+15,98.97,1,2.08857E+23
-1,6/24/2015,6973,5508660267,12.09,1,3.10983E+24
-1,9/2/2015,6973,1E+15,10.68,1,3.13608E+25
-1,9/4/2015,6973,1E+15,6.12,1,3.13684E+25
-1,4/6/2015,6973,5980000002,3.19,1,3.07381E+25
-1,9/10/2015,6973,1E+15,1.78,1,3.13881E+24
1.39489E+11,9/10/2015,6973,77261807300,24.01,1,3.1394E+25
-1,8/7/2015,6973,1E+15,0,1,3.12649E+25
-1,8/14/2015,6973,1E+15,71.89,1,3.12905E+25
-1,5/7/2015,6973,1E+15,7.32,1,3.08779E+25
-1,7/13/2015,6973,1E+15,12.66,4,3.1168E+25
1.37314E+11,6/5/2015,6973,77105810422,13.33,1,3.10114E+25
-1,7/28/2015,6973,77105880035,1.58,1,3.12331E+25
-1,12/9/2015,6973,1E+15,63.96,1,2.09277E+23
-1,4/17/2015,6973,1E+15,3.56,1,3.07942E+25
-1,12/17/2015,6973,6024595689,29.35,1,3.1776E+25
-1,10/2/2015,6973,5873866684,23.12,1,3.14775E+24
-1,5/1/2015,6973,1E+15,0,1,3.08552E+24
-1,7/23/2015,6973,1E+15,40.69,2,3.1213E+25
-1,1/27/2016,6973,1E+15,18.44,1,3.19217E+25
-1,1/15/2016,6973,1E+15,0,1,3.18762E+25
-1,10/6/2015,6973,1E+15,0,1,3.14906E+25
-1,5/28/2015,6973,1E+15,29.26,4,3.09726E+25
-1,7/20/2015,6973,1E+15,1.78,1,3.11936E+25
-1,4/22/2015,6973,77105890009,-85.33,-6,3.08155E+25
1.41243E+11,1/27/2016,7167,6700000174,4.43,1,2.86717E+22
-1,10/8/2015,6973,1E+15,0,1,3.15061E+25
-1,12/14/2015,6973,5770022648,4.97,1,3.17574E+25
1.47843E+11,11/16/2015,6973,1E+15,18.69,1,3.16486E+25
-1,12/8/2015,6973,1E+15,0,1,3.17332E+24
-1,10/19/2015,6973,1E+15,0,1,3.15383E+25
-1,5/7/2015,6973,1E+15,0,2,3.08841E+25
-1,12/18/2015,6973,1E+15,0,1,3.17787E+25
-1,11/12/2015,6973,1E+15,29.39,1,3.16372E+25
-1,11/25/2015,6973,1E+15,7.32,1,3.16881E+25
-1,11/2/2015,6973,1E+15,0,1,3.15897E+25
-1,6/4/2015,6973,6458900192,23.12,1,3.10031E+25
-1,12/22/2015,6973,1E+15,1.78,1,3.17936E+24
-1,11/17/2015,6973,6024525054,42.7,1,3.16579E+25
-1,4/21/2015,6973,1E+15,10.61,1,2.00807E+24
-1,5/11/2015,6973,1E+15,1.78,1,3.08914E+25
-1,12/9/2015,6973,1E+15,0,1,2.09497E+24
-1,11/24/2015,6973,1E+15,0,1,3.16779E+24
-1,6/9/2015,6973,1E+15,7.32,1,3.10189E+24
-1,7/16/2015,6973,77105880035,1.58,1,3.11888E+25
-1,11/3/2015,6973,1E+15,0,1,3.16013E+25
-1,12/22/2015,6973,1E+15,4.66,1,3.17963E+25
-1,4/21/2015,6973,1E+15,139.69,2,3.08024E+25
-1,12/22/2015,6973,1E+15,9.58,1,3.17995E+25
-1,4/16/2015,6973,1E+15,5.68,5,3.07883E+25
-1,5/6/2015,6973,1E+15,3.56,2,3.08727E+25
-1,7/10/2015,6973,1E+15,31.31,1,2.03297E+24
-1,4/28/2015,6973,1E+15,0,1,3.08429E+25
-1,11/17/2015,6973,77105804269,7.99,1,3.16533E+24
1.34543E+11,1/30/2016,7167,6210700414,24.01,1,6.20717E+22
-1,5/25/2015,6973,1E+15,14.63,2,3.09546E+25
-1,4/10/2015,6973,1E+15,0,1,3.07624E+25
-1,1/28/2016,7167,1E+15,20.35,1,3.37717E+21
-1,6/25/2015,6973,1E+15,3.56,2,3.11095E+25
-1,11/16/2015,6973,1E+15,0,1,3.16488E+25
-1,11/10/2015,6973,1E+15,1.09,1,3.163E+25
-1,7/27/2015,6973,1E+15,0,1,3.1222E+25
-1,5/21/2015,6973,77105890016,4.24,2,3.09335E+24
-1,5/19/2015,6973,1E+15,0,2,3.09222E+25
-1,10/9/2015,6973,1E+15,0,1,3.1511E+25
-1,11/9/2015,6973,1E+15,0,1,3.1621E+24
-1,10/9/2015,6973,1E+15,0,1,3.1513E+25
1.3947E+11,7/10/2015,6973,1E+15,3.56,1,3.11646E+25
-1,4/9/2015,6973,1E+15,0,4,3.07521E+25
-1,9/15/2015,6973,77105880035,1.58,1,3.14097E+25
-1,7/2/2015,6973,1E+15,0,4,3.11287E+25
-1,8/26/2015,6973,5980021692,3.19,1,3.13395E+25
-1,7/31/2015,6973,1E+15,0,1,3.12478E+25
-1,12/21/2015,6973,1E+15,1.78,1,3.17851E+25
-1,4/28/2015,6973,1E+15,1.64,1,3.0844E+25
1.39501E+11,5/22/2015,6973,5849635277,3.19,1,3.09496E+25
-1,10/2/2015,6973,6410085266,3.88,2,3.14786E+25
-1,1/8/2016,6973,6625906411,4.43,1,3.18471E+25
-1,8/7/2015,6973,1E+15,64.58,1,2.03967E+24
-1,11/10/2015,6973,77105840180,28.46,1,3.16297E+25
1.3947E+11,5/21/2015,6973,3700080854,6.62,2,3.09433E+25
-1,12/9/2015,6973,1E+15,1.78,1,3.17393E+25
-1,9/1/2015,6973,5873832543,20.45,1,3.13565E+25
-1,6/10/2015,6973,1E+15,7.32,1,3.10309E+25
-1,8/13/2015,6973,5621998114,24.01,1,3.12897E+25
1.39504E+11,11/27/2015,6973,1E+15,0,1,3.16977E+25
-1,12/21/2015,6973,1E+15,0,1,3.1787E+25
-1,5/25/2015,6973,36519726124,14.76,1,3.09537E+25
-1,9/17/2015,6973,5980000060,3.19,1,3.14217E+25
-1,12/14/2015,6973,6210700492,39.14,1,3.17548E+24
-1,10/15/2015,6973,5980020080,3.36,1,3.15306E+25
-1,1/14/2016,6973,1E+15,6.64,1,3.18677E+25
-1,4/13/2015,6973,1E+15,7.32,1,3.07723E+25
-1,11/11/2015,6973,1E+15,0,1,3.16358E+25
-1,1/22/2016,6973,1E+15,0,1,3.19066E+25
-1,12/9/2015,6973,1E+15,0,1,3.17401E+25
-1,8/7/2015,6973,1E+15,0,1,3.12663E+25
-1,6/8/2015,6973,6800061075,4.43,1,3.10169E+25
-1,1/27/2016,6973,1E+15,17.78,1,3.19203E+25
-1,11/6/2015,6973,1E+15,7.32,1,3.16182E+25
-1,1/19/2016,6973,1E+15,26.7,1,3.18831E+25
-1,7/16/2015,6973,1E+15,7.32,1,3.11858E+25
1.34522E+11,9/15/2015,6973,1E+15,83.29,1,3.14107E+25
1.3947E+11,6/5/2015,6973,5532503656,106.73,4,3.10093E+24
-1,10/6/2015,6973,5980000003,3.36,1,3.14915E+25
-1,9/18/2015,6973,1E+15,0,1,3.14267E+25
-1,9/2/2015,6973,1E+15,1.78,1,3.13606E+24
-1,7/10/2015,6973,1E+15,11.43,1,3.11595E+24
-1,4/16/2015,6973,1E+15,2.71,1,3.07862E+25
-1,5/11/2015,6973,1E+15,1.78,1,3.08944E+25
-1,1/26/2016,6973,1E+15,1.78,1,3.19148E+24
-1,1/7/2016,6973,1E+15,73.14,1,3.18428E+25
-1,6/24/2015,6973,77703400038,2.1,2,3.11012E+25
-1,9/22/2015,6973,1E+15,0,1,3.14326E+24
-1,9/15/2015,6973,77609751020,26.68,1,3.14084E+24
-1,8/31/2015,6973,5980000011,12.74,4,3.13515E+25
-1,10/9/2015,6973,1E+15,0,1,3.1508E+24
-1,9/8/2015,6973,1E+15,7.32,1,3.13758E+25
-1,4/8/2015,6973,5980000011,3.19,1,3.07476E+25
-1,12/22/2015,6973,1E+15,0,1,3.17936E+24
-1,7/27/2015,6973,7339000011,3.01,1,3.122E+25
1.41124E+11,9/29/2015,6973,5559943772,21.34,1,3.14646E+25
-1,9/21/2015,6973,1E+15,1.78,1,3.14303E+25
-1,11/2/2015,6973,1E+15,1.78,1,3.1594E+25
-1,9/25/2015,6973,1E+15,0,1,3.14536E+25
-1,10/16/2015,6973,3600011974,8.53,1,3.15332E+25
-1,1/28/2016,7167,1E+15,22.27,1,3.37717E+21
-1,6/2/2015,6973,1E+15,17.55,1,3.09893E+25
-1,12/4/2015,6973,1E+15,0,1,3.17262E+25
1.3947E+11,7/17/2015,6973,77105811028,19.56,1,3.11922E+25
-1,4/15/2015,6973,1E+15,68.74,2,3.07811E+25
-1,6/22/2015,6973,5660079321,3.19,1,3.10874E+25
-1,9/8/2015,6973,1E+15,0,1,3.13741E+25
1.47854E+11,12/3/2015,6973,1E+15,56.76,1,3.17243E+25
-1,9/22/2015,6973,1E+15,344.29,1,2.06017E+23
-1,11/23/2015,6973,5980000021,6.73,2,3.16763E+25
-1,7/6/2015,6973,1E+15,43.79,2,3.11385E+25
-1,7/21/2015,6973,5980000003,3.19,1,3.12017E+25
-1,7/15/2015,6973,1E+15,38.7,1,3.11793E+24
-1,6/3/2015,6973,1E+15,0,2,3.09958E+25
-1,5/8/2015,6973,1E+15,297.22,2,3.08873E+25
-1,7/20/2015,6973,1E+15,2.3,1,3.1198E+25
-1,8/7/2015,6973,1E+15,116.59,1,2.03867E+24
-1,8/21/2015,6973,1E+15,0,1,3.13203E+25
-1,10/5/2015,6973,1E+15,0,1,3.14832E+24
1.41179E+11,8/27/2015,6973,1E+15,8.08,1,3.13445E+25
-1,12/17/2015,6973,1E+15,7.32,1,3.17746E+25
-1,6/1/2015,6973,1E+15,1.78,1,3.09834E+25
-1,12/9/2015,6973,1E+15,143.5,1,2.08917E+23
-1,1/25/2016,6973,1E+15,39.09,1,3.19092E+25
-1,10/28/2015,6973,1E+15,0,1,3.15748E+25
-1,11/10/2015,6973,5899700006,4.97,1,3.16274E+25
1.41245E+11,1/13/2016,6973,6752000006,30.78,1,3.18652E+25
-1,10/19/2015,6973,6800070522,3.36,1,3.15375E+25
-1,5/6/2015,6973,5770062826,10.31,1,3.08715E+24
-1,6/16/2015,6973,3600011974,8.53,1,3.10541E+25
-1,10/22/2015,6973,1E+15,26.7,1,3.15526E+25
-1,10/6/2015,6973,77105810122,15.11,1,3.14891E+24
1.39477E+11,11/19/2015,6973,1E+15,2.17,1,3.16691E+25
-1,11/24/2015,6973,1E+15,312.16,1,3.16796E+25
-1,11/30/2015,6973,77105880035,1.76,1,3.17064E+25
-1,10/9/2015,6973,77105880035,1.76,1,3.15105E+25
-1,12/4/2015,6973,1E+15,0,1,3.17267E+25
-1,5/15/2015,6973,1E+15,0,2,3.09096E+25
-1,4/29/2015,6973,77105880035,1.58,1,3.08468E+25
-1,12/9/2015,6973,1E+15,0,1,3.17401E+25
1.41281E+11,10/2/2015,6973,5770022296,3.19,1,3.14824E+25
-1,6/4/2015,6973,1E+15,0,8,3.10042E+25
1.34563E+11,12/10/2015,6973,6210000240,2.3,1,3.17481E+25
-1,4/7/2015,6973,1E+15,34.37,3,3.07405E+25
-1,4/16/2015,6973,1E+15,58.21,10,3.0789E+25
-1,6/22/2015,6973,6369106993,14.22,1,3.10875E+25
-1,12/10/2015,6973,1E+15,192.85,1,3.17462E+25
-1,4/30/2015,6973,1E+15,1.78,4,3.08539E+25
-1,11/24/2015,6973,1E+15,7.76,1,3.16841E+25
-1,8/11/2015,6973,6700000829,6.35,3,3.12772E+25
1.39475E+11,6/1/2015,6973,6081501560,44.48,1,3.09827E+25
-1,8/14/2015,6973,6700000932,2.12,1,3.12942E+25
-1,10/14/2015,6973,1E+15,0,1,3.15245E+25
-1,1/5/2016,6973,1E+15,10.88,1,3.18277E+25
-1,4/27/2015,6973,1E+15,43.95,1,3.08375E+25
-1,1/29/2016,7167,1E+15,12.89,1,5.05717E+22
-1,12/9/2015,6973,1E+15,7.32,1,3.17417E+25
-1,10/19/2015,6973,1E+15,0,1,3.15383E+25
-1,10/27/2015,6973,5980000021,10.09,3,3.15671E+24
-1,5/19/2015,6973,1E+15,0,1,3.09245E+25
-1,11/24/2015,6973,1E+15,0,1,3.16782E+24
-1,6/15/2015,6973,77105810640,12.09,1,3.10424E+25
1.37314E+11,6/5/2015,6973,1E+15,0,1,3.10114E+25
1.41179E+11,4/17/2015,6973,77105804102,30.24,1,3.07923E+25
-1,11/26/2015,6973,1E+15,0,1,3.16935E+25
-1,5/11/2015,6973,1E+15,0,2,3.0894E+25
-1,12/30/2015,6973,4138831600,9.77,1,3.1816E+25
-1,1/5/2016,6973,1E+15,7.32,1,3.18298E+25
1.39475E+11,10/28/2015,6973,77105810760,12.44,1,3.15741E+24
-1,7/17/2015,6973,1E+15,26.98,1,3.11907E+25
-1,10/5/2015,6973,1E+15,7.32,1,3.14859E+25
1.41134E+11,10/9/2015,6973,1E+15,0,1,3.15114E+25
-1,6/4/2015,6973,1E+15,15.68,1,3.09989E+24
-1,4/24/2015,6973,1E+15,0,3,3.08251E+25
1.41179E+11,9/8/2015,6973,77105810553,31.13,1,3.13772E+25
-1,8/21/2015,6973,77105810215,24.01,1,3.13204E+25
-1,9/24/2015,6973,1E+15,1.78,1,3.14443E+25
-1,5/8/2015,6973,1E+15,0,2,3.08891E+25
-1,9/15/2015,6973,1E+15,17.76,2,3.14138E+25
-1,11/12/2015,6973,1E+15,0,1,3.16377E+25
-1,10/9/2015,6973,1E+15,0,1,3.1511E+25
1.3947E+11,7/10/2015,6973,5849682960,3.19,1,3.11646E+25
-1,11/13/2015,6973,1E+15,0,1,3.16454E+25
-1,8/7/2015,6973,1E+15,90.89,1,2.04287E+24
1.41124E+11,12/15/2015,6973,77105810712,26.68,1,3.1764E+25
-1,11/30/2015,6973,1E+15,51.42,1,3.17019E+25
-1,9/2/2015,6973,1E+15,1.78,1,3.13606E+24
-1,12/17/2015,6973,77131318535,15.47,1,3.17723E+25
-1,11/13/2015,6973,1E+15,49.2,1,2.07857E+24
-1,8/7/2015,6973,1E+15,42.54,1,2.04017E+24
-1,9/4/2015,6973,1E+15,0,1,3.137E+25
-1,1/26/2016,7167,1E+15,49.38,1,1.85717E+22
-1,10/15/2015,6973,1E+15,14.63,1,2.06907E+24
-1,5/7/2015,6973,6285176400,2.47,1,3.08761E+24
-1,12/8/2015,6973,1E+15,1.78,1,3.17361E+25
-1,6/19/2015,6973,5770021585,3.01,1,3.10826E+25
-1,10/16/2015,6973,1E+15,1.09,1,3.15322E+25
-1,10/20/2015,6973,77105880163,8.53,1,3.15454E+25
-1,9/1/2015,6973,6800061075,4.43,1,3.136E+25
-1,5/14/2015,6973,5980000021,3.19,1,3.09079E+25
-1,6/9/2015,6973,1E+15,24.9,3,3.10204E+25
-1,7/14/2015,6973,1E+15,39.09,1,3.11723E+25
-1,6/26/2015,6973,1E+15,17.76,2,3.11117E+25
-1,12/29/2015,6973,1E+15,5.34,1,3.18101E+25
-1,9/21/2015,6973,1E+15,33.98,1,3.14309E+25
-1,12/14/2015,6973,1E+15,0,1,3.17573E+25
-1,7/16/2015,6973,5770021328,3.19,1,3.11845E+24
-1,6/9/2015,6973,1E+15,28.96,1,3.10243E+25
-1,1/8/2016,6973,77105880035,1.76,1,3.18497E+25
-1,11/24/2015,6973,1E+15,7.32,1,3.16787E+24
-1,12/10/2015,6973,1E+15,0,1,3.17447E+25
-1,12/17/2015,6973,1E+15,10.98,1,3.17744E+25
-1,11/27/2015,6973,1E+15,14.22,1,3.16994E+25
-1,5/1/2015,6973,5770021328,3.19,1,3.08566E+25
-1,6/24/2015,6973,77105810681,26.68,1,3.11004E+25
-1,12/17/2015,6973,77105803684,18.67,1,3.17739E+25
-1,4/23/2015,6973,5980000003,3.19,1,3.08214E+25
-1,1/5/2016,6973,1E+15,7.32,1,3.18287E+25
-1,9/8/2015,6973,1E+15,0,1,3.13763E+25
-1,6/26/2015,6973,1E+15,0,1,3.1111E+25
-1,12/18/2015,6973,6024543775,33.8,1,3.17806E+25
1.4785E+11,1/29/2016,7167,1E+15,14.61,1,5.86717E+22
-1,11/27/2015,6973,1E+15,0,1,3.16976E+24
-1,5/29/2015,6973,1E+15,0,1,3.09785E+25
-1,4/29/2015,6973,1E+15,23.73,1,3.08492E+25
-1,4/9/2015,6973,1E+15,1.78,1,3.07523E+25
-1,6/30/2015,6973,6410085252,6.75,1,3.11234E+25
-1,10/8/2015,6973,1E+15,11.55,1,3.15059E+25
-1,11/3/2015,6973,6002576864,32.02,1,3.15964E+25
-1,6/11/2015,6973,1E+15,0,1,3.10336E+25
-1,5/8/2015,6973,1E+15,0,1,3.08891E+25
-1,1/5/2016,6973,1E+15,41.28,1,3.18281E+25
-1,10/7/2015,6973,1E+15,0,1,3.14994E+25
-1,9/10/2015,6973,1E+15,2.17,1,3.13942E+25
-1,9/22/2015,6973,1E+15,178,1,2.06067E+23
-1,11/13/2015,6973,1E+15,54.65,1,2.07827E+24
-1,12/11/2015,6973,1E+15,0,1,3.17511E+25
-1,11/30/2015,6973,1E+15,0,1,3.17068E+25
-1,6/25/2015,6973,1E+15,33.7,1,3.11083E+25
-1,11/16/2015,6973,5770085390,10.31,1,3.16499E+25
-1,6/23/2015,6973,1E+15,0,2,3.10902E+24
-1,12/10/2015,6973,1E+15,11.29,1,3.17484E+25
1.39476E+11,7/7/2015,6973,5621903103,22.23,1,3.11419E+24
-1,12/23/2015,6973,6210781321,7.1,1,3.18031E+25
1.39483E+11,1/26/2016,7167,1E+15,62.51,1,1.95717E+22
-1,4/13/2015,6973,77105880035,1.58,1,3.07713E+25
-1,11/11/2015,6973,1E+15,0,1,3.16348E+25
-1,9/11/2015,6973,1E+15,0,1,3.13963E+25
-1,11/11/2015,6973,1E+15,0,1,3.16348E+25
-1,4/24/2015,6973,1E+15,17.09,2,3.08286E+25
-1,10/27/2015,6973,35388500695,17.78,1,3.15684E+25
1.3947E+11,12/10/2015,6973,6806909940,16.18,1,3.17479E+25
-1,4/24/2015,6973,5849635277,3.19,1,3.08296E+25
-1,8/14/2015,6973,1E+15,5.5,1,3.12932E+25
-1,12/28/2015,6973,1E+15,0,1,3.18066E+25
-1,12/9/2015,6973,1E+15,201.67,1,2.09127E+23
-1,4/21/2015,6973,77105810585,24.01,1,3.08E+25
-1,12/4/2015,6973,1E+15,0,1,3.17278E+25
-1,12/1/2015,6973,77105803684,18.67,1,3.17085E+25
-1,5/14/2015,6973,5770021585,3.01,1,3.09079E+25
-1,4/28/2015,6973,6490040942,11.71,2,3.08428E+25
-1,4/27/2015,6973,1E+15,9.49,1,3.0831E+24
-1,6/12/2015,6973,1E+15,20.27,1,2.02437E+24
-1,8/26/2015,6973,62572061556,10.66,1,3.13413E+25
-1,10/1/2015,6973,1E+15,0,1,3.14727E+25
-1,10/23/2015,6973,1E+15,9.52,1,3.15607E+25
-1,4/27/2015,6973,1E+15,0,1,3.08379E+25
-1,3/31/2015,6973,1E+15,-81.51,-1,3.07189E+25
-1,11/17/2015,6973,1E+15,0,1,3.16566E+25
-1,10/7/2015,6973,1E+15,20.49,1,3.14965E+24
-1,1/5/2016,6973,1E+15,0,1,3.18286E+25
-1,10/22/2015,6973,1E+15,8.85,1,3.15543E+25
-1,6/30/2015,6973,1E+15,7.32,1,3.1124E+25
1.41231E+11,7/23/2015,6973,77105811020,16,1,3.12129E+25
-1,12/11/2015,6973,1E+15,0,1,3.17536E+25
-1,10/20/2015,6973,1E+15,0,1,3.15438E+25
-1,10/7/2015,6973,1E+15,0,1,3.15027E+25
-1,6/10/2015,6973,77105810397,37.36,1,3.10254E+24
-1,1/29/2016,6973,1E+15,0,1,3.19307E+25
-1,9/3/2015,6973,6660000073,8.54,30,3.1364E+25
-1,5/8/2015,6973,1E+15,0,4,3.08887E+25
-1,12/11/2015,6973,5770032944,3.19,1,3.17523E+25
-1,5/20/2015,6973,1E+15,30.1,1,3.0929E+25
-1,9/30/2015,6973,1E+15,0,1,3.14684E+25
-1,4/27/2015,6973,1E+15,7.32,1,3.08318E+25
-1,6/25/2015,6973,77105804101,30.24,1,3.11043E+24
-1,10/5/2015,6973,8087800291,15.65,1,3.14867E+25
-1,4/30/2015,6973,1E+15,118.89,1,3.08517E+25
-1,1/28/2016,7167,1E+15,9.22,1,4.51717E+22
-1,10/29/2015,6973,77924200099,26.59,6,3.15839E+25
-1,6/23/2015,6973,6369106993,28.44,2,3.10947E+25
-1,11/5/2015,6973,1E+15,0,1,3.16134E+25
-1,11/20/2015,6973,1E+15,38.96,1,3.16713E+25
-1,10/22/2015,6973,1E+15,2.17,1,3.15503E+25
-1,7/22/2015,6973,1E+15,197.92,1,3.12048E+25
-1,11/26/2015,6973,1E+15,0,1,3.1693E+25
-1,1/18/2016,6973,1E+15,1.78,1,3.18782E+25
-1,11/30/2015,6973,1E+15,7.32,1,3.17072E+25
-1,10/1/2015,6973,5770022296,3.19,1,3.14716E+25
-1,6/25/2015,6973,5849682960,3.19,1,3.11087E+25
